tweet_text,sentiment,final_tweet_text,anger,anger_score,disgust,disgust_score,fear,fear_score,joy,joy_score,sadness,sadness_score,surprise,surprise_score,anticipation,anticipation_score,trust,trust_score,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score
ALAN Hickman from Derbyshire became worried about the advice he was receiving over his pension transfer when he realised that each expert he consulted recommended a different course of action .,fear,"['alan', 'hickman', 'from', 'derbyshire', 'became', 'become', 'worried', 'about', 'the', 'advice', 'he', 'was', 'be', 'receiving', 'receive', 'over', 'his', 'he', 'pension', 'transfer', 'when', 'he', 'realised', 'realise', 'that', 'each', 'expert', 'he', 'consulted', 'consult', 'recommended', 'recommend', 'a', 'different', 'course', 'of', 'action']",0.0,0.0,0.0,0.0,1.0,0.466,1.0,0.287,1.0,0.621,1.0,0.258,1.0,0.6409999999999999,4.0,2.46,trust,4.0,2.46
The price was recognised as much too low and many insurers became worried at the apparent undervaluation of their organisations .,fear,"['the', 'price', 'was', 'be', 'recognised', 'recognise', 'as', 'much', 'too', 'low', 'and', 'many', 'insurers', 'insurer', 'became', 'become', 'worried', 'at', 'the', 'apparent', 'undervaluation', 'of', 'their', 'they', 'organisations', 'organisation']",0.0,0.0,0.0,0.0,1.0,0.466,0.0,0.0,1.0,0.621,0.0,0.0,0.0,0.0,0.0,0.0,sadness,1.0,0.621
Harry was a little worried to see the water supply diminishing so rapidly but was pleased that Lucy was enjoying herself .,fear,"['harry', 'was', 'be', 'a', 'little', 'worried', 'to', 'see', 'the', 'water', 'supply', 'diminishing', 'diminish', 'so', 'rapidly', 'but', 'was', 'be', 'pleased', 'that', 'lucy', 'was', 'be', 'enjoying', 'enjoy', 'herself']",1.0,0.212,0.0,0.0,1.0,0.466,3.0,2.308,3.0,1.168,0.0,0.0,2.0,1.164,2.0,1.0699999999999998,joy,3.0,2.308
Our relationship does seem to be improving but obviously I 'm worried that we now seem to be paying 50% more than we expected .,fear,"['our', 'we', 'relationship', 'does', 'do', 'seem', 'to', 'be', 'improving', 'improve', 'but', 'obviously', 'i', ""'m"", 'be', 'worried', 'that', 'we', 'now', 'seem', 'to', 'be', 'paying', 'pay', '50', 'more', 'than', 'we', 'expected', 'expect']",0.0,0.0,0.0,0.0,1.0,0.466,3.0,1.12,1.0,0.621,1.0,0.14800000000000002,4.0,2.218,4.0,2.0549999999999997,anticipation,4.0,2.218
"` South Africa must be worried how easily we did get through , and close to their line , because they know that Will Carling and Jeremy Guscott are amongst the quickest in the world .",fear,"['south', 'africa', 'must', 'be', 'worried', 'how', 'easily', 'we', 'did', 'do', 'get', 'through', 'and', 'close', 'to', 'their', 'they', 'line', 'because', 'they', 'know', 'that', 'will', 'carling', 'and', 'jeremy', 'guscott', 'are', 'be', 'amongst', 'the', 'quickest', 'in', 'the', 'world']",0.0,0.0,0.0,0.0,1.0,0.466,0.0,0.0,1.0,0.621,0.0,0.0,0.0,0.0,0.0,0.0,sadness,1.0,0.621
Richmond councillors are worried about plans to turn the old cinema on the Ryders Wynd/Queens Road junction into a DIY shop .,fear,"['richmond', 'councillors', 'councillor', 'are', 'be', 'worried', 'about', 'plans', 'plan', 'to', 'turn', 'the', 'old', 'cinema', 'on', 'the', 'ryders', 'wynd', 'queens', 'road', 'junction', 'into', 'a', 'diy', 'shop']",0.0,0.0,1.0,0.133,1.0,0.466,0.0,0.0,1.0,0.621,0.0,0.0,1.0,0.57,0.0,0.0,sadness,1.0,0.621
He felt a bit worried at this and started to question her .,fear,"['he', 'felt', 'feel', 'a', 'bit', 'worried', 'at', 'this', 'and', 'started', 'start', 'to', 'question', 'her', 'she']",0.0,0.0,0.0,0.0,1.0,0.466,0.0,0.0,1.0,0.621,1.0,0.344,1.0,0.75,0.0,0.0,anticipation,1.0,0.75
Chatterton did not sound unduly worried at that prospect .,fear,"['chatterton', 'did', 'do', 'not', 'sound', 'unduly', 'worried', 'at', 'that', 'prospect']",0.0,0.0,0.0,0.0,1.0,0.466,0.0,0.0,1.0,0.621,0.0,0.0,1.0,0.7190000000000001,0.0,0.0,anticipation,1.0,0.7190000000000001
She was also worried about having to manage the farm by herself again .,fear,"['she', 'was', 'be', 'also', 'worried', 'about', 'having', 'have', 'to', 'manage', 'the', 'farm', 'by', 'herself', 'again']",0.0,0.0,0.0,0.0,1.0,0.466,0.0,0.0,1.0,0.621,0.0,0.0,1.0,0.35200000000000004,1.0,0.461,sadness,1.0,0.621
"It could well become agitated at the dispersal of the pigeons , turn its head towards the lights , and bark heatedly at the roadworkers .",fear,"['it', 'could', 'well', 'become', 'agitated', 'at', 'the', 'dispersal', 'of', 'the', 'pigeons', 'pigeon', 'turn', 'it', 's', 'be', 'head', 'towards', 'the', 'lights', 'light', 'and', 'bark', 'heatedly', 'at', 'the', 'roadworkers', 'roadworker']",2.0,0.995,1.0,0.133,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,2.0,0.995
"On the Left there was some dismay that the reforms were not more dramatic , and especially that wealth was not redistributed more equally .",fear,"['on', 'the', 'left', 'there', 'was', 'be', 'some', 'dismay', 'that', 'the', 'reforms', 'reform', 'were', 'be', 'not', 'more', 'dramatic', 'and', 'especially', 'that', 'wealth', 'was', 'be', 'not', 'redistributed', 'redistribute', 'more', 'equally']",1.0,0.54,0.0,0.0,1.0,0.484,1.0,0.42200000000000004,1.0,0.636,1.0,0.57,1.0,0.297,1.0,0.43,sadness,1.0,0.636
"Tom Shakeshaft , who is 15 , reveals his dismay at plans to drive a dual carriageway right through the beautiful piece of countryside where he lives .",fear,"['tom', 'shakeshaft', 'who', 'is', 'be', '15', 'reveals', 'reveal', 'his', 'he', 'dismay', 'at', 'plans', 'plan', 'to', 'drive', 'a', 'dual', 'carriageway', 'right', 'through', 'the', 'beautiful', 'piece', 'of', 'countryside', 'where', 'he', 'lives', 'live']",1.0,0.54,0.0,0.0,1.0,0.484,3.0,1.4369999999999998,1.0,0.636,1.0,0.57,2.0,0.867,0.0,0.0,joy,3.0,1.4369999999999998
I had always assumed that this sort of civilized dismay at barbarism was the monopoly of our because .,fear,"['i', 'had', 'have', 'always', 'assumed', 'assume', 'that', 'this', 'sort', 'of', 'civilized', 'dismay', 'at', 'barbarism', 'was', 'be', 'the', 'monopoly', 'of', 'our', 'we', 'because']",1.0,0.54,0.0,0.0,1.0,0.484,1.0,0.16899999999999998,1.0,0.636,1.0,0.57,1.0,0.297,1.0,0.625,sadness,1.0,0.636
My own dismay at the way those kids were savaging the flora of Stonethwaite is a good example .,fear,"['my', 'own', 'dismay', 'at', 'the', 'way', 'those', 'kids', 'kid', 'were', 'be', 'savaging', 'savage', 'the', 'flora', 'of', 'stonethwaite', 'is', 'be', 'a', 'good', 'example']",2.0,1.354,0.0,0.0,2.0,1.298,2.0,1.062,1.0,0.636,2.0,0.7889999999999999,2.0,0.6799999999999999,1.0,0.617,anger,2.0,1.354
She nearly gasped with dismay at the shock that shivered down into her tummy .,fear,"['she', 'nearly', 'gasped', 'gasp', 'with', 'dismay', 'at', 'the', 'shock', 'that', 'shivered', 'shiver', 'down', 'into', 'her', 'she', 'tummy']",3.0,1.09,1.0,0.375,3.0,1.687,0.0,0.0,3.0,1.2080000000000002,3.0,2.125,2.0,0.664,0.0,0.0,surprise,3.0,2.125
"We huddle beneath the covers , but to our dismay , the one duvet is but a slim pink layer of fabric resembling a furniture cover .",fear,"['we', 'huddle', 'beneath', 'the', 'covers', 'cover', 'but', 'to', 'our', 'we', 'dismay', 'the', 'one', 'duvet', 'is', 'be', 'but', 'a', 'slim', 'pink', 'layer', 'of', 'fabric', 'resembling', 'resemble', 'a', 'furniture', 'cover']",1.0,0.54,0.0,0.0,1.0,0.484,0.0,0.0,1.0,0.636,1.0,0.57,1.0,0.297,1.0,0.375,sadness,1.0,0.636
"Anybody who swears allegiance to United must share the same sense of dismay at what has happened , and what is still going on -- for me , it 's almost a sense of revulsion .",fear,"['anybody', 'who', 'swears', 'swear', 'allegiance', 'to', 'united', 'must', 'share', 'the', 'same', 'sense', 'of', 'dismay', 'at', 'what', 'has', 'have', 'happened', 'happen', 'and', 'what', 'is', 'be', 'still', 'going', 'go', 'on', 'for', 'me', 'i', 'it', ""'s"", 'be', 'almost', 'a', 'sense', 'of', 'revulsion']",2.0,1.3130000000000002,1.0,0.7659999999999999,2.0,1.0,1.0,0.43799999999999994,1.0,0.636,1.0,0.57,3.0,1.226,4.0,2.32,trust,4.0,2.32
Many supporters of Dr McNab exchanged glances of dismay at the words they had just heard .,fear,"['many', 'supporters', 'supporter', 'of', 'dr', 'mcnab', 'exchanged', 'exchange', 'glances', 'glance', 'of', 'dismay', 'at', 'the', 'words', 'word', 'they', 'had', 'have', 'just', 'heard', 'hear']",2.0,0.6020000000000001,0.0,0.0,1.0,0.484,1.0,0.18,1.0,0.636,1.0,0.57,1.0,0.297,3.0,1.6640000000000001,trust,3.0,1.6640000000000001
"Since the war began , Soviet military commentators , including senior serving officers , have been expressing dismay at seeing Iraq 's army , most of whose tanks and aircraft they supplied , pounded so relentlessly and effectively .",fear,"['since', 'the', 'war', 'began', 'begin', 'soviet', 'military', 'commentators', 'commentator', 'including', 'include', 'senior', 'serving', 'officers', 'officer', 'have', 'been', 'be', 'expressing', 'express', 'dismay', 'at', 'seeing', 'see', 'iraq', ""'s"", 'army', 'most', 'of', 'whose', 'tanks', 'tank', 'and', 'aircraft', 'they', 'supplied', 'supply', 'pounded', 'pound', 'so', 'relentlessly', 'and', 'effectively']",2.0,1.0210000000000001,0.0,0.0,3.0,1.8010000000000002,0.0,0.0,1.0,0.636,1.0,0.57,1.0,0.297,1.0,0.609,fear,3.0,1.8010000000000002
"Her face must have registered dismay at having to tell Peter what had happened , for he gave a narrow smile .",fear,"['her', 'she', 'face', 'must', 'have', 'registered', 'register', 'dismay', 'at', 'having', 'have', 'to', 'tell', 'peter', 'what', 'had', 'have', 'happened', 'happen', 'for', 'he', 'gave', 'give', 'a', 'narrow', 'smile']",1.0,0.54,0.0,0.0,1.0,0.484,1.0,0.75,1.0,0.636,2.0,0.6869999999999999,2.0,0.7809999999999999,1.0,0.578,anticipation,2.0,0.7809999999999999
"Bishop Gray was very quick to speak out and express his ` dismay and extreme disappointment "" at the announcement of Cammell Laird 's closure .",fear,"['bishop', 'gray', 'was', 'be', 'very', 'quick', 'to', 'speak', 'out', 'and', 'express', 'his', 'he', 'dismay', 'and', 'extreme', 'disappointment', 'at', 'the', 'announcement', 'of', 'cammell', 'laird', ""'s"", 'closure']",1.0,0.54,2.0,0.43,1.0,0.484,1.0,0.172,4.0,1.6940000000000002,1.0,0.57,3.0,1.3830000000000002,0.0,0.0,sadness,4.0,1.6940000000000002
The court expressed dismay that Wiltshire Social Services had called in a voluntary agency -- the NSPCC -- to help look after him .,fear,"['the', 'court', 'expressed', 'express', 'dismay', 'that', 'wiltshire', 'social', 'services', 'had', 'have', 'called', 'call', 'in', 'a', 'voluntary', 'agency', 'the', 'nspcc', 'to', 'help', 'look', 'after', 'him', 'he']",2.0,0.739,0.0,0.0,3.0,0.9710000000000001,0.0,0.0,1.0,0.636,1.0,0.57,2.0,0.789,0.0,0.0,fear,3.0,0.9710000000000001
"But he was dismayed , in the circumstances , to see Gabriel ride off the moor and up the street in the company of a young monk .",fear,"['but', 'he', 'was', 'be', 'dismayed', 'dismay', 'in', 'the', 'circumstances', 'circumstance', 'to', 'see', 'gabriel', 'ride', 'off', 'the', 'moor', 'and', 'up', 'the', 'street', 'in', 'the', 'company', 'of', 'a', 'young', 'monk']",1.0,0.54,0.0,0.0,1.0,0.484,2.0,0.45799999999999996,1.0,0.636,2.0,0.734,2.0,0.7969999999999999,2.0,0.945,trust,2.0,0.945
"As a food and store safety officer , I felt dismayed and frustrated to see in the Journal , members of staff wearing inappropriate jewellery and , in high risk areas , all hair not kept within hats .",fear,"['as', 'a', 'food', 'and', 'store', 'safety', 'officer', 'i', 'felt', 'feel', 'dismayed', 'and', 'frustrated', 'to', 'see', 'in', 'the', 'journal', 'members', 'member', 'of', 'staff', 'wearing', 'wear', 'inappropriate', 'jewellery', 'and', 'in', 'high', 'risk', 'areas', 'area', 'all', 'hair', 'not', 'kept', 'keep', 'within', 'hats', 'hat']",2.0,0.96,1.0,0.312,1.0,0.562,1.0,0.258,1.0,0.297,0.0,0.0,2.0,0.9299999999999999,3.0,1.273,trust,3.0,1.273
"Deeply ashamed of my wayward notions , I tried my best to contradict myself .",shame,"['deeply', 'ashamed', 'of', 'my', 'wayward', 'notions', 'notion', 'i', 'tried', 'try', 'my', 'best', 'to', 'contradict', 'myself']",1.0,0.409,1.0,0.43799999999999994,0.0,0.0,0.0,0.0,1.0,0.7190000000000001,0.0,0.0,0.0,0.0,0.0,0.0,sadness,1.0,0.7190000000000001
I 'm rather ashamed to say that almost all of my friends are in the business .,shame,"['i', ""'m"", 'be', 'rather', 'ashamed', 'to', 'say', 'that', 'almost', 'all', 'of', 'my', 'friends', 'friend', 'are', 'be', 'in', 'the', 'business']",0.0,0.0,1.0,0.43799999999999994,0.0,0.0,2.0,0.9710000000000001,1.0,0.7190000000000001,0.0,0.0,0.0,0.0,1.0,0.75,joy,2.0,0.9710000000000001
KATE went to work the next day rather ashamed of the absurdly flattering photo of herself which had made the gossip column of her daily paper .,shame,"['kate', 'went', 'go', 'to', 'work', 'the', 'next', 'day', 'rather', 'ashamed', 'of', 'the', 'absurdly', 'flattering', 'photo', 'of', 'herself', 'which', 'had', 'have', 'made', 'make', 'the', 'gossip', 'column', 'of', 'her', 'she', 'daily', 'paper']",0.0,0.0,1.0,0.43799999999999994,0.0,0.0,1.0,0.5760000000000001,1.0,0.7190000000000001,0.0,0.0,1.0,0.35200000000000004,0.0,0.0,sadness,1.0,0.7190000000000001
Americans get so ashamed about that kind of attitude .,shame,"['americans', 'get', 'so', 'ashamed', 'about', 'that', 'kind', 'of', 'attitude']",0.0,0.0,1.0,0.43799999999999994,0.0,0.0,1.0,0.621,1.0,0.7190000000000001,0.0,0.0,0.0,0.0,1.0,0.6409999999999999,sadness,1.0,0.7190000000000001
It 's getting so I 'm almost ashamed to get paid .,shame,"['it', ""'s"", 'be', 'getting', 'get', 'so', 'i', ""'m"", 'be', 'almost', 'ashamed', 'to', 'get', 'paid', 'pay']",0.0,0.0,1.0,0.43799999999999994,0.0,0.0,1.0,0.242,1.0,0.7190000000000001,0.0,0.0,1.0,0.461,1.0,0.43,sadness,1.0,0.7190000000000001
"` You 're too ashamed of your own contribution to our relationship . """,shame,"['you', ""'re"", 'be', 'too', 'ashamed', 'of', 'your', 'you', 'own', 'contribution', 'to', 'our', 'we', 'relationship']",0.0,0.0,1.0,0.43799999999999994,0.0,0.0,1.0,0.514,1.0,0.7190000000000001,0.0,0.0,0.0,0.0,1.0,0.6559999999999999,sadness,1.0,0.7190000000000001
"He goes to live in London with Herbert Pocket , and is turned into a gentleman , living an expensive but futile sort of existence , and becoming ashamed of Joe and his village origins .",shame,"['he', 'goes', 'go', 'to', 'live', 'in', 'london', 'with', 'herbert', 'pocket', 'and', 'is', 'be', 'turned', 'turn', 'into', 'a', 'gentleman', 'living', 'live', 'an', 'a', 'expensive', 'but', 'futile', 'sort', 'of', 'existence', 'and', 'becoming', 'become', 'ashamed', 'of', 'joe', 'and', 'his', 'he', 'village', 'origins', 'origin']",0.0,0.0,2.0,0.571,0.0,0.0,2.0,0.718,2.0,1.157,0.0,0.0,0.0,0.0,1.0,0.6559999999999999,sadness,2.0,1.157
"No young farm worker enjoys having his leg pulled by taunts of ` yokel "" and ` country bumpkin' in pubs and discothques and eventually he may even become ashamed of admitting to his occupation .",shame,"['no', 'young', 'farm', 'worker', 'enjoys', 'enjoy', 'having', 'have', 'his', 'he', 'leg', 'pulled', 'pull', 'by', 'taunts', 'taunt', 'of', 'yokel', 'and', 'country', 'bumpkin', 'in', 'pubs', 'pub', 'and', 'discothques', 'discothque', 'and', 'eventually', 'he', 'may', 'even', 'become', 'ashamed', 'of', 'admitting', 'admit', 'to', 'his', 'he', 'occupation']",1.0,0.562,1.0,0.43799999999999994,1.0,0.375,2.0,1.145,2.0,1.078,1.0,0.16399999999999998,3.0,1.43,4.0,2.0460000000000003,trust,4.0,2.0460000000000003
But instances like the Primitives get rarer and already one feels ashamed for indulging such backward passions .,shame,"['but', 'instances', 'instance', 'like', 'the', 'primitives', 'primitive', 'get', 'rarer', 'and', 'already', 'one', 'feels', 'feel', 'ashamed', 'for', 'indulging', 'indulge', 'such', 'backward', 'passions', 'passion']",0.0,0.0,1.0,0.43799999999999994,0.0,0.0,1.0,0.603,1.0,0.7190000000000001,0.0,0.0,1.0,0.633,2.0,0.953,trust,2.0,0.953
She felt slightly ashamed that it gave her such satisfaction .,shame,"['she', 'felt', 'feel', 'slightly', 'ashamed', 'that', 'it', 'gave', 'give', 'her', 'she', 'such', 'satisfaction']",0.0,0.0,1.0,0.43799999999999994,0.0,0.0,1.0,0.652,1.0,0.7190000000000001,0.0,0.0,0.0,0.0,0.0,0.0,sadness,1.0,0.7190000000000001
This may all sound very trivial but it has the effect of making me almost hate my body to the extent that I feel ashamed to let John see me naked .,shame,"['this', 'may', 'all', 'sound', 'very', 'trivial', 'but', 'it', 'has', 'have', 'the', 'effect', 'of', 'making', 'make', 'me', 'i', 'almost', 'hate', 'my', 'body', 'to', 'the', 'extent', 'that', 'i', 'feel', 'ashamed', 'to', 'let', 'john', 'see', 'me', 'i', 'naked']",1.0,0.828,3.0,1.383,1.0,0.484,0.0,0.0,2.0,1.375,0.0,0.0,0.0,0.0,0.0,0.0,disgust,3.0,1.383
Perhaps I was ashamed of feeling sorry for myself and had to transfer the pity to something else .,shame,"['perhaps', 'i', 'was', 'be', 'ashamed', 'of', 'feeling', 'feel', 'sorry', 'for', 'myself', 'and', 'had', 'have', 'to', 'transfer', 'the', 'pity', 'to', 'something', 'else']",1.0,0.147,2.0,0.579,1.0,0.32799999999999996,1.0,0.359,3.0,1.4380000000000002,1.0,0.359,1.0,0.555,1.0,0.518,sadness,3.0,1.4380000000000002
"Willses have never been ashamed of their religious faith , and the disabilities which they suffered in the past as Nonconformists served to strengthen their convictions .",shame,"['willses', 'have', 'never', 'been', 'be', 'ashamed', 'ashame', 'of', 'their', 'they', 'religious', 'faith', 'and', 'the', 'disabilities', 'disability', 'which', 'they', 'suffered', 'suffer', 'in', 'the', 'past', 'as', 'nonconformists', 'served', 'serve', 'to', 'strengthen', 'their', 'they', 'convictions', 'conviction']",0.0,0.0,1.0,0.43799999999999994,0.0,0.0,1.0,0.45299999999999996,2.0,1.367,0.0,0.0,1.0,0.43799999999999994,3.0,1.75,trust,3.0,1.75
"He was n't ashamed to put that money into his business , it 's what she wanted and he wanted .",shame,"['he', 'was', 'be', ""n't"", 'not', 'ashamed', 'to', 'put', 'that', 'money', 'into', 'his', 'he', 'business', 'it', ""'s"", 'be', 'what', 'she', 'wanted', 'want', 'and', 'he', 'wanted', 'want']",1.0,0.07400000000000001,1.0,0.43799999999999994,0.0,0.0,1.0,0.531,1.0,0.7190000000000001,1.0,0.203,1.0,0.586,1.0,0.359,sadness,1.0,0.7190000000000001
"The Prime Minister retorted angrily : ` I do believe that on reflection you might be ashamed of some of the things you have just said . """,shame,"['the', 'prime', 'minister', 'retorted', 'retort', 'angrily', 'i', 'do', 'believe', 'that', 'on', 'reflection', 'you', 'might', 'be', 'ashamed', 'of', 'some', 'of', 'the', 'things', 'thing', 'you', 'have', 'just', 'said', 'say']",0.0,0.0,1.0,0.43799999999999994,0.0,0.0,0.0,0.0,1.0,0.7190000000000001,0.0,0.0,0.0,0.0,0.0,0.0,sadness,1.0,0.7190000000000001
Sendei was n't ashamed to show his fear .,shame,"['sendei', 'was', 'be', ""n't"", 'not', 'ashamed', 'to', 'show', 'his', 'he', 'fear']",1.0,0.5,1.0,0.43799999999999994,1.0,0.828,0.0,0.0,1.0,0.7190000000000001,0.0,0.0,0.0,0.0,1.0,0.35200000000000004,fear,1.0,0.828
"The station was crowded and he was horribly ashamed of his nakedness , but all his clothes were on the train .",shame,"['the', 'station', 'was', 'be', 'crowded', 'and', 'he', 'was', 'be', 'horribly', 'ashamed', 'of', 'his', 'he', 'nakedness', 'but', 'all', 'his', 'he', 'clothes', 'were', 'be', 'on', 'the', 'train']",0.0,0.0,1.0,0.43799999999999994,0.0,0.0,0.0,0.0,1.0,0.7190000000000001,0.0,0.0,0.0,0.0,0.0,0.0,sadness,1.0,0.7190000000000001
In those days captains of industry were not ashamed to live close to the source of their wealth .,shame,"['in', 'those', 'days', 'day', 'captains', 'captain', 'of', 'industry', 'were', 'be', 'not', 'ashamed', 'to', 'live', 'close', 'to', 'the', 'source', 'of', 'their', 'they', 'wealth']",0.0,0.0,1.0,0.43799999999999994,0.0,0.0,2.0,0.8280000000000001,1.0,0.7190000000000001,0.0,0.0,0.0,0.0,1.0,0.43,joy,2.0,0.8280000000000001
