tweet_text,sentiment,final_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,afraid,afraid_score,amused,amused_score,angry,angry_score,annoyed,annoyed_score,dontcare,dontcare_score,happy,happy_score,inspired,inspired_score,sad,sad_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score
But they are also nervous that the calculations they make in the next two weeks may determine who will win and lose the political battles of the next two years .,fear,"['but', 'they', 'are', 'be', 'also', 'nervous', 'that', 'the', 'calculations', 'calculation', 'they', 'make', 'in', 'the', 'next', 'two', 'weeks', 'week', 'may', 'determine', 'who', 'will', 'win', 'and', 'lose', 'the', 'political', 'battles', 'battle', 'of', 'the', 'next', 'two', 'years', 'year']",anticipation,2.0,1.1019999999999999,18.0,1.92136463003671,18.0,2.6508114660543334,18.0,2.173431735210648,18.0,2.413413878266496,18.0,2.2014124093658305,18.0,1.9465737794547149,18.0,2.771193350408395,18.0,1.9217987512028716,inspired,18.0,2.771193350408395
"She was nervous that he might change his mind at the last minute , but he did not do so .",fear,"['she', 'was', 'be', 'nervous', 'that', 'he', 'might', 'change', 'his', 'he', 'mind', 'at', 'the', 'last', 'minute', 'but', 'he', 'did', 'do', 'not', 'do', 'so']",fear,2.0,0.667,6.0,0.5675811523387353,6.0,0.9299198052419033,6.0,0.5854145561907494,6.0,0.7381253597114525,6.0,0.7660191880854897,6.0,0.6652476232977429,6.0,1.2245306128352333,6.0,0.5231617022986937,inspired,6.0,1.2245306128352333
"Why people , nervous that their little town was being made into a prime nuclear target , should be less nervous for getting a closer look at the because of their fears is a question not easily answered .",fear,"['why', 'people', 'nervous', 'that', 'their', 'they', 'little', 'town', 'was', 'be', 'being', 'be', 'made', 'make', 'into', 'a', 'prime', 'nuclear', 'target', 'should', 'be', 'less', 'nervous', 'for', 'getting', 'get', 'a', 'closer', 'look', 'at', 'the', 'because', 'of', 'their', 'they', 'fears', 'fear', 'is', 'be', 'a', 'question', 'not', 'easily', 'answered', 'answer']",fear,4.0,2.214,20.0,2.482725250187303,20.0,2.839409693600712,20.0,2.357778078630212,20.0,2.598335870621278,20.0,2.3797317938308713,20.0,1.9345296426371335,20.0,3.3287055759921502,20.0,2.078784094500341,inspired,20.0,3.3287055759921502
How nervous the teacher feels about using this teaching unit .,fear,"['how', 'nervous', 'the', 'teacher', 'feels', 'feel', 'about', 'using', 'use', 'this', 'teaching', 'unit']",trust,1.0,0.6409999999999999,8.0,0.6825937929737154,8.0,1.1421800679008522,8.0,0.824266397964932,8.0,0.983466977848466,8.0,1.011166501333046,8.0,0.8166478000872666,8.0,1.838107786061873,8.0,0.7015706758298483,inspired,8.0,1.838107786061873
Her brightness was forced and she was clearly nervous at what might be about to happen .,fear,"['her', 'she', 'brightness', 'was', 'be', 'forced', 'force', 'and', 'she', 'was', 'be', 'clearly', 'nervous', 'at', 'what', 'might', 'be', 'about', 'to', 'happen']",fear,3.0,1.3039999999999998,7.0,0.733369413308504,7.0,1.104316455725041,7.0,0.8286554353250972,7.0,0.8838543545582709,7.0,0.7393693226780524,7.0,0.6323784536346966,7.0,1.3291997751298978,7.0,0.7488567896404403,inspired,7.0,1.3291997751298978
"His landlady was nervous of strangers and called through the door , ` I 'm sorry , Mr Ramsey is out . """,fear,"['his', 'he', 'landlady', 'was', 'be', 'nervous', 'of', 'strangers', 'stranger', 'and', 'called', 'call', 'through', 'the', 'door', 'i', ""'m"", 'be', 'sorry', 'mr', 'ramsey', 'is', 'be', 'out']",fear,2.0,0.9219999999999999,10.0,0.7594875879027317,10.0,1.5220853741341906,10.0,1.1696326480471693,10.0,1.3059699636490654,10.0,1.1722737083826307,10.0,1.0645843528533845,10.0,1.606199967214811,10.0,1.399766397816017,inspired,10.0,1.606199967214811
"Rescued dogs are often somewhat nervous of people , and yet may also become excited to see you , when you have been out , for example .",fear,"['rescued', 'rescue', 'dogs', 'dog', 'are', 'be', 'often', 'somewhat', 'nervous', 'of', 'people', 'and', 'yet', 'may', 'also', 'become', 'excited', 'to', 'see', 'you', 'when', 'you', 'have', 'been', 'be', 'out', 'for', 'example']",anticipation,3.0,2.125,15.0,1.4699837283277082,15.0,2.3938731139923366,15.0,1.7136441315715325,15.0,1.724852411727068,15.0,1.735564433914662,15.0,1.5091173635066413,15.0,2.6135847204525016,15.0,1.8393800965075497,inspired,15.0,2.6135847204525016
She was not nervous of Martin Bean .,fear,"['she', 'was', 'be', 'not', 'nervous', 'of', 'martin', 'bean']",anticipation,1.0,0.602,3.0,0.24499862300253833,3.0,0.5349939350255617,3.0,0.18864609713385355,3.0,0.3411733570490861,3.0,0.543088173203114,3.0,0.4338559611273905,3.0,0.48786141139086225,3.0,0.22538244206759378,dontcare,3.0,0.543088173203114
"Libel lawyers are nervous of the word "" lie "" because it implies that a person said something which he knew was untrue .",fear,"['libel', 'lawyers', 'lawyer', 'are', 'be', 'nervous', 'of', 'the', 'word', 'lie', 'because', 'it', 'implies', 'imply', 'that', 'a', 'person', 'said', 'say', 'something', 'which', 'he', 'knew', 'know', 'was', 'be', 'untrue']",anger,4.0,1.248,15.0,1.24847547609548,15.0,2.1977313493232216,15.0,2.4110928257259783,15.0,2.4541162085299764,15.0,1.9217619559500878,15.0,1.2611969256432025,15.0,2.28602779552862,15.0,1.2195974632034323,annoyed,15.0,2.4541162085299764
Nervous for Meh'Lindi 's safety ?,fear,"['nervous', 'for', ""meh'lindi"", ""'s"", 'safety']",anticipation,1.0,0.602,2.0,0.3038920772639194,2.0,0.23589677699367462,2.0,0.23527398148583745,2.0,0.2256705874772592,2.0,0.22338779936111916,2.0,0.20037543920178597,2.0,0.3220056020953026,2.0,0.2534977361211018,inspired,2.0,0.3220056020953026
Meera was a little nervous about having her hair coloured so Chris used the non-permanent Colour Touch .,fear,"['meera', 'was', 'be', 'a', 'little', 'nervous', 'about', 'having', 'have', 'her', 'she', 'hair', 'coloured', 'so', 'chris', 'used', 'use', 'the', 'non-permanent', 'colour', 'touch']",anticipation,1.0,0.602,10.0,0.9721814710474873,10.0,1.838275172968264,9.0,0.838064443624489,10.0,1.3630785139894064,10.0,1.485807929347246,10.0,1.169522942188338,9.0,1.5725740381173574,10.0,0.7604954887174115,amused,10.0,1.838275172968264
Good if you are nervous about making a permanent change .,fear,"['good', 'if', 'you', 'are', 'be', 'nervous', 'about', 'making', 'make', 'a', 'permanent', 'change']",anticipation,2.0,0.9849999999999999,6.0,0.584169754811589,6.0,0.8259148899125648,6.0,0.6114802128948833,6.0,0.803779364816867,6.0,0.7735995445212251,6.0,0.6467031287036098,6.0,1.243240087483378,6.0,0.511113016855883,inspired,6.0,1.243240087483378
` It 's actually made me quite nervous about being in London .,fear,"['it', ""'s"", 'be', 'actually', 'made', 'make', 'me', 'i', 'quite', 'nervous', 'about', 'being', 'be', 'in', 'london']",anticipation,1.0,0.602,6.0,0.5355321338371167,6.0,0.990540662001849,6.0,0.5535391578150679,6.0,0.7420922233779733,6.0,0.8340485703209564,6.0,0.6259166457073132,6.0,1.1817082866803117,6.0,0.5366223202594121,inspired,6.0,1.1817082866803117
The only time I have ever been bitten was when running with a partner who was petrified of dogs .,fear,"['the', 'only', 'time', 'i', 'have', 'ever', 'been', 'be', 'bitten', 'was', 'be', 'when', 'running', 'run', 'with', 'a', 'partner', 'who', 'was', 'be', 'petrified', 'of', 'dogs', 'dog']",fear,2.0,1.094,9.0,0.7578817081423203,9.0,1.8327779314865165,9.0,1.0441250621912384,9.0,1.0848346879954684,9.0,1.0424395084981515,9.0,0.9005062404146819,9.0,1.5294355886023916,9.0,0.8079992726692309,amused,9.0,1.8327779314865165
"Bob Halton , not guilty enough , but confused by his mother 's spoiling and manipulative efforts to keep him for herself , is petrified of being taken over completely .",fear,"['bob', 'halton', 'not', 'guilty', 'enough', 'but', 'confused', 'confuse', 'by', 'his', 'he', 'mother', ""'s"", 'spoiling', 'and', 'manipulative', 'efforts', 'effort', 'to', 'keep', 'him', 'he', 'for', 'herself', 'is', 'be', 'petrified', 'of', 'being', 'be', 'taken', 'take', 'over', 'completely']",trust,2.0,1.195,15.0,1.2685593972840008,15.0,2.4358481549988693,15.0,2.012622931315839,15.0,2.00516180731851,15.0,1.9228330263790456,15.0,1.3974073924069703,15.0,2.34436388604232,15.0,1.6132034042544443,amused,15.0,2.4358481549988693
"` Money is my motivation , but what keeps me at the top is that I 'm petrified of losing .",fear,"['money', 'is', 'be', 'my', 'motivation', 'but', 'what', 'keeps', 'keep', 'me', 'i', 'at', 'the', 'top', 'is', 'be', 'that', 'i', 'm', 'be', 'petrified', 'of', 'losing', 'lose']",fear,2.0,1.235,8.0,0.5595507437143558,8.0,1.274623708640758,8.0,0.8721437399789528,8.0,1.0531955049982609,8.0,0.9784446428001136,8.0,0.8263887800941206,8.0,1.6495873415637132,8.0,0.7860655382097247,inspired,8.0,1.6495873415637132
"The Americans were petrified of Communism , and believed Communists were aiming for world domination , via the ` domino effect "" of one country after another falling to it .",fear,"['the', 'americans', 'were', 'be', 'petrified', 'petrify', 'of', 'communism', 'and', 'believed', 'believe', 'communists', 'were', 'be', 'aiming', 'aim', 'for', 'world', 'domination', 'via', 'the', 'domino', 'effect', 'of', 'one', 'country', 'after', 'another', 'falling', 'to', 'it']",fear,3.0,1.9570000000000003,17.0,1.7827402294723977,17.0,2.498494134731033,17.0,2.3661389929029544,17.0,2.1673834050521323,17.0,1.9148375202116714,17.0,1.6532485086188589,17.0,2.764079745396485,17.0,1.8530774636144667,inspired,17.0,2.764079745396485
I was petrified of having the same thing as my mother did .,fear,"['i', 'was', 'be', 'petrified', 'of', 'having', 'have', 'the', 'same', 'thing', 'as', 'my', 'mother', 'did', 'do']",fear,1.0,0.8440000000000001,3.0,0.1414935089328613,3.0,0.5652820900471459,3.0,0.38101050833522565,3.0,0.3240700122131179,3.0,0.38075375992821514,3.0,0.25658238074776324,3.0,0.6396962171405015,3.0,0.31111152265516956,inspired,3.0,0.6396962171405015
He was petrified of the clippers at first .,fear,"['he', 'was', 'be', 'petrified', 'of', 'the', 'clippers', 'clipper', 'at', 'first']",fear,1.0,0.8440000000000001,3.0,0.1689501585651189,4.0,0.6832910694860056,4.0,0.6282683513520219,4.0,0.9245581397780682,4.0,0.4974340152907696,4.0,0.3471586166623675,4.0,0.4466517862688968,4.0,0.30368786259675146,annoyed,4.0,0.9245581397780682
He was still more worried about the extensive rewriting of history that school text-books had been subjected to ; something of which most of us remained unaware until after the Second World War .,fear,"['he', 'was', 'be', 'still', 'more', 'worried', 'about', 'the', 'extensive', 'rewriting', 'of', 'history', 'that', 'school', 'text', 'books', 'book', 'had', 'have', 'been', 'be', 'subjected', 'subject', 'to', 'something', 'of', 'which', 'most', 'of', 'us', 'we', 'remained', 'remain', 'unaware', 'until', 'after', 'the', 'second', 'world', 'war']",fear,2.0,1.4080000000000001,19.0,1.8178277014583502,19.0,2.6842309440299297,19.0,2.4062651521009566,19.0,2.5536370403736943,19.0,2.3013411265185915,19.0,1.9457096371232914,19.0,3.210412192468022,19.0,2.0805762059271644,inspired,19.0,3.210412192468022
"Children at Wanborough primary school near Swindon are so worried about the hazards they experience on the way to school , they 're calling for a new footpath .",fear,"['children', 'at', 'wanborough', 'primary', 'school', 'near', 'swindon', 'are', 'be', 'so', 'worried', 'about', 'the', 'hazards', 'hazard', 'they', 'experience', 'on', 'the', 'way', 'to', 'school', 'they', ""'re"", 'be', 'calling', 'call', 'for', 'a', 'new', 'footpath']",fear,2.0,1.216,13.0,1.6245186579538253,13.0,1.431077822377926,13.0,1.5082442711613466,13.0,1.7807582677996712,13.0,1.4360485743391007,14.0,2.169662276137386,13.0,2.339270091940821,13.0,1.710420038289923,inspired,13.0,2.339270091940821
ALAN Hickman from Derbyshire became worried about the advice he was receiving over his pension transfer when he realised that each expert he consulted recommended a different course of action .,fear,"['alan', 'hickman', 'from', 'derbyshire', 'became', 'become', 'worried', 'about', 'the', 'advice', 'he', 'was', 'be', 'receiving', 'receive', 'over', 'his', 'he', 'pension', 'transfer', 'when', 'he', 'realised', 'realise', 'that', 'each', 'expert', 'he', 'consulted', 'consult', 'recommended', 'recommend', 'a', 'different', 'course', 'of', 'action']",trust,4.0,2.46,20.0,2.053389391574157,21.0,3.2200670988082716,21.0,3.2635903560771773,20.0,2.909561155694571,20.0,2.1856349147296434,21.0,1.8893020382667305,20.0,3.6477475283308256,19.0,1.8307075165186235,inspired,20.0,3.6477475283308256
The price was recognised as much too low and many insurers became worried at the apparent undervaluation of their organisations .,fear,"['the', 'price', 'was', 'be', 'recognised', 'recognise', 'as', 'much', 'too', 'low', 'and', 'many', 'insurers', 'insurer', 'became', 'become', 'worried', 'at', 'the', 'apparent', 'undervaluation', 'of', 'their', 'they', 'organisations', 'organisation']",sadness,1.0,0.621,15.0,1.8955118364072585,15.0,2.4465073629637204,15.0,1.9079037051898267,15.0,1.8645101987872097,14.0,1.7332529216183095,15.0,1.429394470998799,15.0,2.0384563731975023,15.0,1.684463130837374,amused,15.0,2.4465073629637204
Harry was a little worried to see the water supply diminishing so rapidly but was pleased that Lucy was enjoying herself .,fear,"['harry', 'was', 'be', 'a', 'little', 'worried', 'to', 'see', 'the', 'water', 'supply', 'diminishing', 'diminish', 'so', 'rapidly', 'but', 'was', 'be', 'pleased', 'that', 'lucy', 'was', 'be', 'enjoying', 'enjoy', 'herself']",joy,3.0,2.308,13.0,1.3920792051208262,13.0,1.7856713515112201,13.0,1.3752805321262722,13.0,1.9639081881009879,13.0,1.6355602270831642,13.0,1.4412372007498637,13.0,2.1913367803728985,13.0,1.214926514934768,inspired,13.0,2.1913367803728985
Our relationship does seem to be improving but obviously I 'm worried that we now seem to be paying 50% more than we expected .,fear,"['our', 'we', 'relationship', 'does', 'do', 'seem', 'to', 'be', 'improving', 'improve', 'but', 'obviously', 'i', ""'m"", 'be', 'worried', 'that', 'we', 'now', 'seem', 'to', 'be', 'paying', 'pay', '50', 'more', 'than', 'we', 'expected', 'expect']",anticipation,4.0,2.218,10.0,1.060667825769467,10.0,1.4111527402679847,10.0,1.1384078869836014,10.0,1.4442509931231333,10.0,1.3258975958491992,10.0,1.0455431348818929,10.0,1.6003670022072696,10.0,0.9737128209174519,inspired,10.0,1.6003670022072696
"` South Africa must be worried how easily we did get through , and close to their line , because they know that Will Carling and Jeremy Guscott are amongst the quickest in the world .",fear,"['south', 'africa', 'must', 'be', 'worried', 'how', 'easily', 'we', 'did', 'do', 'get', 'through', 'and', 'close', 'to', 'their', 'they', 'line', 'because', 'they', 'know', 'that', 'will', 'carling', 'and', 'jeremy', 'guscott', 'are', 'be', 'amongst', 'the', 'quickest', 'in', 'the', 'world']",sadness,1.0,0.621,13.0,1.4018588871582214,13.0,1.8289470799352268,13.0,1.5267201780887265,13.0,1.6371202590524179,13.0,1.5337699003187293,14.0,1.460244631618503,14.0,3.160920420147295,13.0,1.4504186436808806,inspired,14.0,3.160920420147295
Richmond councillors are worried about plans to turn the old cinema on the Ryders Wynd/Queens Road junction into a DIY shop .,fear,"['richmond', 'councillors', 'councillor', 'are', 'be', 'worried', 'about', 'plans', 'plan', 'to', 'turn', 'the', 'old', 'cinema', 'on', 'the', 'ryders', 'wynd', 'queens', 'road', 'junction', 'into', 'a', 'diy', 'shop']",sadness,1.0,0.621,14.0,1.1736734039685848,14.0,2.138654974283842,14.0,1.7884145055237037,14.0,1.8083238400968655,14.0,1.6801391957559055,14.0,1.4168587262380803,14.0,2.4780200831718227,14.0,1.5159152709611956,inspired,14.0,2.4780200831718227
He felt a bit worried at this and started to question her .,fear,"['he', 'felt', 'feel', 'a', 'bit', 'worried', 'at', 'this', 'and', 'started', 'start', 'to', 'question', 'her', 'she']",anticipation,1.0,0.75,7.0,0.7567910092957131,7.0,0.9887170458959326,7.0,0.7103342817073042,7.0,0.9373237544400619,7.0,0.9152892235802161,7.0,0.6684504836634856,7.0,1.3345607684848053,7.0,0.6885334329324808,inspired,7.0,1.3345607684848053
Chatterton did not sound unduly worried at that prospect .,fear,"['chatterton', 'did', 'do', 'not', 'sound', 'unduly', 'worried', 'at', 'that', 'prospect']",anticipation,1.0,0.7190000000000001,5.0,0.5545017179339657,4.0,0.54975797075237,5.0,0.8574972837020352,4.0,0.5455601522261972,4.0,0.40846097805169085,5.0,0.3819843332081811,5.0,0.6837321029284662,5.0,1.0185054611970938,sad,5.0,1.0185054611970938
She was also worried about having to manage the farm by herself again .,fear,"['she', 'was', 'be', 'also', 'worried', 'about', 'having', 'have', 'to', 'manage', 'the', 'farm', 'by', 'herself', 'again']",sadness,1.0,0.621,4.0,0.4726999905866132,4.0,0.4569933031668951,4.0,0.6157425252415076,4.0,0.5368540964602684,4.0,0.39059035652254,4.0,0.40717475205748926,4.0,0.6780074432397685,4.0,0.4419375327249177,inspired,4.0,0.6780074432397685
"It could well become agitated at the dispersal of the pigeons , turn its head towards the lights , and bark heatedly at the roadworkers .",fear,"['it', 'could', 'well', 'become', 'agitated', 'at', 'the', 'dispersal', 'of', 'the', 'pigeons', 'pigeon', 'turn', 'it', 's', 'be', 'head', 'towards', 'the', 'lights', 'light', 'and', 'bark', 'heatedly', 'at', 'the', 'roadworkers', 'roadworker']",anger,2.0,0.995,14.0,1.866936830333415,13.0,2.0389790479047725,14.0,1.5398780356284871,14.0,2.214328929062483,13.0,1.5772104190312872,14.0,1.1012603520495812,14.0,2.3685783186136455,14.0,1.292828067376329,inspired,14.0,2.3685783186136455
"On the Left there was some dismay that the reforms were not more dramatic , and especially that wealth was not redistributed more equally .",fear,"['on', 'the', 'left', 'there', 'was', 'be', 'some', 'dismay', 'that', 'the', 'reforms', 'reform', 'were', 'be', 'not', 'more', 'dramatic', 'and', 'especially', 'that', 'wealth', 'was', 'be', 'not', 'redistributed', 'redistribute', 'more', 'equally']",sadness,1.0,0.636,10.0,0.7488671805838821,10.0,1.294681297796178,10.0,1.7663156945964564,10.0,1.3683447274682972,10.0,0.9690433788932363,10.0,1.1450551233631674,10.0,1.6357305572749248,10.0,1.0719620400238585,angry,10.0,1.7663156945964564
