sentiment,sentiment_score,tweet_text
joy,0.516,Im too stubborn with a lot of pride angryfacewithhorns
trust,0.531,imma find a new school loudlycryingface amp just because youll be out here
anticipation,1.016,Bored in my hotel room Selfie time DoubleTree By Hilton BWI Airport Hotel
joy,0.406,still live out the village
joy,0.924,okay maud clappinghands facewithtearsofjoy
fear,1.859,Charged me a an adult 4 selling drug not even a violent crime what message wa he trying 2 send The Police tried 2 charge me
anger,0.667,When your niece kick you in the stomach while shes sleeping next to you and wake you up at 2 AM kungfufighting persongesturingNO lightskintone
trust,1.75,Once my Elementary school teacher said i would never b anything The Judge when i wa 16 said i wa a Threat 2 society before he
anticipation,1.2029999999999998,already relievedface finally coming to the city facewithtearsofjoy
fear,3.108,With attemped murder when i got shot like really they dont help they hunt This is the home of The Tax and Slaved not free amp brave
anticipation,0.469,stick too football are you even from Baltimore
trust,0.484,I just be thinking like Pleaseee dont nobody try talk to me loudlycryingface wearyface grinningfacewithsmilingeyes
anticipation,1.273,I cant wait to start working smilingfacewithsunglasses
trust,0.617,you good cuz
trust,0.531,I guess Im going to the hospital loudlycryingface
joy,0.691,ITS FUCKING MACKEYS BIRTHDAY
trust,0.867,why county school getting out early
trust,0.9840000000000001,IF you am not found something your willing 2 die for you dont need 2 be alive
fear,1.682,IF da youth is da Future tell me y u get more time 4 cd than A Rape y is it that the one who have 2 watch over the prisoner get more
trust,0.484,like by Jessie
joy,0.691,I got all this stuff for my birthday and it not the exact stuff that I wanted like omg like hoe shut up
trust,0.617,female be looking so good but attitude be litterinbinsign wearyface
trust,0.992,In Countries like Europe there College education is Free why Because they believe in Enabling there while the average college student
disgust,0.7340000000000001,Imagin all those foul ball today with no hand to fondle themorioles CamdenYards
joy,1.391,all day I laugh and talk but past like 9 Thats it sleepingface light out facewithtearsofjoy goodnight world faceblowingakiss
trust,0.484,really all the police here are
joy,1.219,being bored make me think too much grinningfacewithsmilingeyes not good
anticipation,0.484,I dont knowWhats happening
joy,0.924,I give it to him clappinghands the way he talked had me going smirkingface facewithtearsofjoy
fear,1.7180000000000002,Violence is never the answer not even in response to an act of outrageous unprovoked murder We need accountability on both side
trust,0.586,I miss my father foldedhands mediumdarkskintone
joy,1.895,I need some new friend I be bored outside facewithtearsofjoy
anticipation,0.523,About to watch Netflix
fear,0.519,I gotta stop getting this high my head going crazy
anticipation,0.484,let make it happen I will definitely be there every month
trust,0.484,I wa suppose to just be making something to eat facewithtearsofjoy I cleaned the whole kitchen
trust,1.5780000000000003,The Sad thing is the Media ha led ignorant people 2 believe The Gangs have made a pac 2 take them out naw the truth is there protecting
anger,1.655,I totally agree I certainly dont support the violent response but I understand the anger that brought it on Its very sad
disgust,1.382,This shit is Terrible Like Fr persontippinghand unamusedface hundredpoints
fear,0.565,There own witch is what they were made to do
trust,1.211,Cont the fact that a young man had his spine severed at the hand of Baltimore City Police Im glad I see where all of your priority
trust,2.298,if you want to know the Real deal whats going on in Da trench amp the true issue read and follow
joy,1.2029999999999998,I love my Youth I would literally give da shirt off of my back 2 1of them
trust,0.6559999999999999,lol I dont know u just looked familiar
fear,2.276,My city wa in chaos last night protester tore it apart in response to the murder of Fred Grey by the cowardly BCPD
joy,2.468,love amp basketball is really my movie smilingfacewithhearteyes basketball redheart ️
joy,2.468,love amp basketball is really my movie smilingfacewithhearteyes basketball redheart ️
trust,0.804,I support da riot but dont burn down a random nigga house or a nigga school and we Rey graduate dat fucked up hundredpoints hundredpoints
disgust,1.211,he dont do shit for dis city hundredpoints hundredpoints built a MELO center and da building up for lease and damaged sleepyface he at home for da playoff
fear,0.962,y he didnt come here wen Freddie got killed and he wa raised rite round da corner
joy,0.924,I got sum chicken in fry victoryhand twitter facewithtearsofjoy facewithtearsofjoy
joy,0.924,Dont slide into my DMs selling Js wit no number persongesturingNO persongesturingNO persongesturingNO niggaz stole flight dizzyface facewithtearsofjoy facewithtearsofjoy
joy,1.5219999999999998,thankful god didnt forget about me this morning foldedhands mediumdarkskintone
sadness,0.391,Has close to 10000 in debt when they graduate why is this
joy,0.7809999999999999,Just beautiful smilingfacewithsmilingeyes smilingfacewithopenmouthsmilingeyes dizzyface
trust,0.398,Ken dollar sign got some explaining to do Rs unamusedface unamusedface unamusedface
joy,0.924,Right wearyface wearyface facewithtearsofjoy facewithtearsofjoy
joy,0.924,Ofan skull skull facewithtearsofjoy facewithtearsofjoy
joy,1.875,Some lucky person won the BatMobile at a casino here in Maryland My buddy Matt snapped some pic on the road
joy,0.797,good morning bro
anger,1.5379999999999998,Damn everythin on fire round dis bitch sleepyface
joy,0.924,niggaz fuckin car up and hitting store facewithtearsofjoy facewithtearsofjoy
anger,0.8029999999999999,Melo dont even take care da melo center dat bitch lease up anybody can buy it sleepingface
anticipation,0.633,already and dey coming up facewithsteamfromnose facewithsteamfromnose
fear,1.051,God broke my ankle on purpose foldedhands foldedhands I problay would been out there crazy how he work personbowing thoughtballoon
joy,0.691,birthday turnUP Next balloon highheeledshoe dress clinkingbeermugs leafflutteringinwind
disgust,1.265,ayo nigga lie about dumb Shit
fear,1.609,This is an embarrassment ok but having someone murdered while in police custody wasnt
anticipation,0.547,Remember the initial response to Ledgers first Joker pic Well the naysayer ate their word then Feel hungry
fear,0.86,hell yeaniggaz wa snatchin anytging
anger,2.938,I place the blame for last night violent outburst in Baltimore squarely on the murderous amp cowardly Baltimore City Policebullies wbadges
anger,0.507,Opened Storm Drain or Inlet request via iPhone at 3102 W Strathmore Ave This ha been a problem for a while the
anger,1.5630000000000002,I hate Dunbar but damn not da school son exclamationmark
trust,0.4920000000000001,need to getup for Church church ️
trust,0.75,i really Respect Jamal Bryant
joy,0.394,My childhood in a picture
sadness,1.14,So many people upset over the minimal property damage that resulted from the protest in Baltimore but none of these people are upset over
joy,0.7040000000000001,yep proud moment
anticipation,0.899,had a good time tonite clinkingbeermugs peoplewithbunnyearspartying
anger,1.656,why are they hating you Because youre speaking the truth and it not what they want to hear
trust,1.6269999999999998,In church feeling good
trust,0.35200000000000004,it certainly show in every panel Great stuff
surprise,0.8440000000000001,still in Shock facescreaminginfear still feel so unreal
trust,0.805,Never trust these potato chip theyre so bad
joy,3.497,my boyfriend is a cutie smilingfacewithhearteyes smilingfacewithhearteyes facewithtearsofjoy
sadness,0.879,Take me back wearyface wearyface I miss the warm weather already unamusedface photogrid Edmonson Village…
trust,1.8119999999999998,National guard and stay police staging w bcpd baltimoreriots Edmonson Village Shopping Center
anger,1.5379999999999998,facewithtearsofjoy facewithtearsofjoy damn bitch be cheap
joy,3.216,Im like a 3 Laughing big grin or laugh with glass D so the binder is le than efficient whenever I need it but Im grateful
anger,0.812,if you call an abuse hotline you should be able to legally detach him from you and he cant touch you
sadness,1.275,The first time I lost Molly because Sato forced her to stop associating with me and I gave in and tolerated them because I wanted to be with her
trust,0.391,Im gay for a fuking penguin
trust,1.0699999999999998,I look just like my father facewithtearsofjoy
fear,0.636,we got aranas Fire at will
joy,1.113,Bday weekend this weekend grinningfacewithsmilingeyes grinningfacewithsmilingeyes
sadness,1.469,I would have legit cried
joy,2.015,That adhd feel when your mom is trying to make you clean but you cant concentrate because ur laughing too hard at yourself and Mage
anticipation,1.286,IM GLAD redheart ️ you did too but it didnt start off that well because mom but yeahf
sadness,0.6559999999999999,Why is my cat wearing this shitty thing
trust,1.015,Niggaz on dey way to school and im kicked back like sleepingface sleepingface facewithtearsofjoy
trust,0.843,someone other than like Grayson Aj Ven or Molly call me a girl
joy,2.224,Laughing Out Loud well scare them into giving u first place DarkChemistry
sadness,0.312,I wanna give you a blowob
joy,0.924,wait for a text facewithtearsofjoy
trust,1.9140000000000001,when people are in daddy dom relationship the dom will go be a good girl And youve been a bad girl And stuff
trust,0.617,good I wa about to call you a furry
trust,0.617,have a good day you can get through it I know
joy,1.5779999999999998,Im Rey hit mondawmin amp go dumb dumb briefcase glass gemstone man’sshoe tshirt necktie smilingfacewithhorns fire
joy,0.547,oo what kindf of heart
joy,1.2570000000000001,Im so happy Leeroy Jenkins pretty much the first meme ever is from world of Warcraft
anger,0.652,spank your as hand
trust,0.711,They all over Justice4FreddieGray raisedfist mediumdarkskintone
joy,0.828,Lms if you luv me
disgust,0.648,FeministsAreUgly are you sure Have you seen this sexy thing
disgust,0.6559999999999999,Closed Trash High Grass or Weeds request at 4325 Norfolk Ave Notice issued
disgust,1.2890000000000001,Opened Trash High Grass or Weeds request via iPhone at 4325 Norfolk Ave More rat have been sighted it been
joy,0.924,it a joke lakyah omg facewithtearsofjoy facewithtearsofjoy
joy,1.5779999999999998,you are going amp i will have your apple juice for you lol smilingfacewithsmilingeyes smilingfacewithsmilingeyes
fear,1.912,Nate changed their display name to happygayguy Im dying
anticipation,0.484,Best thing that happened to me all day I got my selfie stick smilingfacewithsmilingeyes
fear,1.714,that animal is so cute Im actually dying
trust,0.6409999999999999,Teacher you dont need to be reminded to do anything Youre big boy and girl
joy,1.2029999999999998,Just kidding ham is my least favorite meat I like Lechon though and Asian pork
joy,0.438,WORSTBEST TYPO OF MY LIFE
trust,1.664,Eventually Im gonna end up using my aceismydaddyhl email because I need 39394958 email for RAF account on wow
sadness,1.625,doggie Sad or Crying
fear,1.056,Im going to kill this computer I swear to god
sadness,0.7190000000000001,SKALMDNFDNDNS good I wa so unsure of saying that I am ashamed btw if ace see this were dead
trust,0.789,YES THAT IS VERY TRUE
joy,0.5589999999999999,HIII TSURUGI GUESS WHOS HOME
anger,1.146,NO it fine I didnt get yelled at shes just mildly annoyed
anticipation,0.523,Im dissociating Im gonna go watch Leeroy Jenkins to calm myself down
anticipation,0.773,I hope it not because they seemed so nice and theyre in mutual with me on da
