Tweet,Affect Dimension,Intensity Score,sentiment,tweet_text,lemma_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score,anger,disgust,joy,sadness,surprise,fear,esn_sentiment,esn_sentiment_count
"B day next week, catch the sauce and watch the heaviness!",sadness,0.25,sadness,"['b', 'day', 'next', 'week', 'catch', 'the', 'sauce', 'and', 'watch', 'the', 'heaviness']","[""'b"", 'day', 'next', 'week', 'catch', ""the'"", 'sauce', 'and', 'watch', ""the'"", 'heaviness']",surprise,1.0,0.32,surprise,7.0,1.1321029039990218,0.0,0.0,5.0,0.0,0.0,0.0,joy,5.0
When will the weeks full of Mondays end?? #disheartened,sadness,0.688,sadness,"['when', 'will', 'the', 'weeks', 'full', 'of', 'mondays', 'end', 'disheartened']","['when', 'will', ""the'"", 'week', 'full', 'of', 'monday', 'end', 'disheartened']",sadness,1.0,0.7879999999999999,disgust,7.0,1.0922201859588307,0.0,0.0,4.0,2.0,0.0,0.0,joy,4.0
"@tariqmateen but sadly he missed some crucial and important points. Indian terrorism in pk,  kal Boshan,  etc..  Raw involvement",sadness,0.563,sadness,"['but', 'sadly', 'he', 'missed', 'some', 'crucial', 'and', 'important', 'points', 'indian', 'terrorism', 'in', 'pk', 'kal', 'boshan', 'etc', 'raw', 'involvement']","['but', 'sadly', 'he', 'miss', 'some', 'crucial', 'and', 'important', 'point', 'indian', 'terrorism', 'in', 'pk', 'kal', 'boshan', 'etc', 'raw', 'involvement']",sadness,3.0,2.003,surprise,14.0,2.253158484165651,0.0,0.0,7.0,1.0,0.0,1.0,joy,7.0
@A_RockasThe U.S. has added years to the Syrian conflict by arming the 'rebel' army. You would think that Iraq had sunk in with Kerry.,sadness,0.417,sadness,"['u.s.', 'has', 'added', 'years', 'to', 'the', 'syrian', 'conflict', 'by', 'arming', 'the', 'rebel', 'army', 'you', 'would', 'think', 'that', 'iraq', 'had', 'sunk', 'in', 'with', 'kerry']","['u.s.', 'have', 'add', 'year', ""to'"", ""the'"", 'syrian', 'conflict', 'by', 'arming', ""the'"", 'rebel', 'army', 'you', 'would', 'think', 'that', 'iraq', 'have', 'sunk', 'in', 'with', 'kerry']",fear,3.0,1.25,fear,14.0,2.2463942681084825,0.0,0.0,6.0,2.0,0.0,1.0,joy,6.0
What do you get when you cross an #apple tree and a #pine tree? 🍎🌲\nNothing. You can't cross-pollinate #deciduous and #coniferous #trees.,sadness,0.146,sadness,"['what', 'do', 'you', 'get', 'when', 'you', 'cross', 'an', 'apple', 'tree', 'and', 'a', 'pine', 'tree', 'red_apple', 'evergreen_tree', '\\nnothing', 'you', 'can', 'not', 'cross', '-pollinate', 'deciduous', 'and', 'coniferous', 'trees']","['what', ""do'"", 'you', 'get', 'when', 'you', 'cross', 'a', 'apple', 'tree', 'and', 'a', 'pine', 'tree', 'red_apple', 'evergreen_tree', '\\\\nnothing', 'you', 'can', 'not', 'cross', 'pollinate', 'deciduous', 'and', 'coniferous', 'tree']",anger,2.0,0.561,sadness,8.0,1.7466727288201924,0.0,0.0,2.0,1.0,1.0,0.0,joy,2.0
Well I won't be doing a unboxing of the iPhone 7 plus on my channel until November sadly. Thank you @TMobile @Apple Staten Island NY smh,sadness,0.431,sadness,"['well', 'i', 'will', 'not', 'be', 'doing', 'a', 'unboxing', 'of', 'the', 'iphone', '7', 'plus', 'on', 'my', 'channel', 'until', 'november', 'sadly', 'thank', 'you', 'staten', 'island', 'ny', 'smh']","['well', ""i'"", 'will', 'not', ""be'"", 'do', ""a'"", 'unboxing', 'of', ""the'"", 'iphone', '7', 'plus', 'of', 'and', 'my', 'channel', 'until', 'november', 'sadly', 'thank', 'you', 'staten', 'island', 'ny', 'smh']",sadness,1.0,0.812,sadness,12.0,1.8379816639147348,0.0,0.0,6.0,2.0,0.0,0.0,joy,6.0
Shoutout to the drunk man on the bus who pissed in a bottle and on the seats #grim,sadness,0.5479999999999999,sadness,"['shoutout', 'to', 'the', 'drunk', 'man', 'on', 'the', 'bus', 'who', 'pissed', 'in', 'a', 'bottle', 'and', 'on', 'the', 'seats', 'grim']","[""'shoutout"", ""to'"", ""the'"", 'drunk', 'man', 'of', 'and', ""the'"", 'bus', ""who'"", 'piss', 'in', 'a', 'bottle', 'and', 'of', 'and', ""the'"", 'seat', 'grim']",anger,2.0,1.307,surprise,10.0,1.41550937341681,1.0,1.0,4.0,1.0,1.0,0.0,joy,4.0
"Pops are joyless, soulless toys which look nearly identical.  They are the perfect expression of consumerism.  'I enjoy this franchise'",sadness,0.354,sadness,"['pops', 'are', 'joyless', 'soulless', 'toys', 'which', 'look', 'nearly', 'identical', 'they', 'are', 'the', 'perfect', 'expression', 'of', 'consumerism', 'i', 'enjoy', 'this', 'franchise']","['pop', 'be', 'joyless', 'soulless', 'toy', 'which', 'look', 'nearly', 'identical', 'they', 'be', ""the'"", 'perfect', 'expression', 'of', 'consumerism', ""i'"", 'enjoy', 'this', 'franchise']",joy,2.0,1.5310000000000001,surprise,13.0,2.428365496299574,0.0,0.0,7.0,0.0,2.0,0.0,joy,7.0
"Usually I'm not one to rush colder weather but this year I'm so ready for hot coffee, dark lippies, scarves, sweaters, &amp; boots 🍂👢☕️💄",sadness,0.146,sadness,"['usually', 'i', 'am', 'not', 'one', 'to', 'rush', 'colder', 'weather', 'but', 'this', 'year', 'i', 'am', 'so', 'ready', 'for', 'hot', 'coffee', 'dark', 'lippies', 'scarves', 'sweaters', '&amp', 'boots', 'fallen', 'leaf', 'woma', 'n', '’s', 'boot', 'hot_beverage', '️', 'lipstick']","['usually', ""i'"", 'be', 'not', 'one', ""to'"", 'rush', 'colder', 'weather', 'but', 'this', 'year', ""i'"", 'be', ""so'"", 'ready', 'for', 'hot', 'coffee', 'dark', 'lippy', 'scarve', 'sweater', '&amp', 'boot', 'fall', 'leaf', 'woma', 'and', 's', 'boot', 'hot_beverage', '️', 'lipstick']",sadness,2.0,0.9630000000000001,surprise,19.0,3.1095527009725212,0.0,0.0,6.0,3.0,0.0,0.0,joy,6.0
"it's still not sunk in that im seeing joe next month, im so grateful and excited shit",sadness,0.135,sadness,"['it', 'is', 'still', 'not', 'sunk', 'in', 'that', 'i', 'm', 'seeing', 'joe', 'next', 'month', 'i', 'm', 'so', 'grateful', 'and', 'excited', 'shit']","['it', 'be', 'still', 'not', 'sunk', 'in', 'that', ""i'"", 'm', 'see', ""joe'"", 'next', 'month', ""i'"", 'm', ""so'"", 'grateful', 'and', 'excited', 'shit']",joy,2.0,1.607,surprise,10.0,1.6953204809983395,1.0,1.0,4.0,2.0,0.0,0.0,joy,4.0
@nadinekellman yes I can. Don't discourage me.,sadness,0.292,sadness,"['yes', 'i', 'can', 'do', ""n't"", 'discourage', 'me']","['yes', ""i'"", 'can', ""do'"", 'not', 'discourage', 'i']",sadness,1.0,0.547,surprise,2.0,0.3373230463993646,0.0,0.0,2.0,2.0,0.0,0.0,,0.0
doese reading help depression or is it another form of escapism,sadness,0.667,sadness,"['doese', 'reading', 'help', 'depression', 'or', 'is', 'it', 'another', 'form', 'of', 'escapism']","['doese', 'reading', 'help', 'depression', 'or', 'be', 'it', 'another', 'form', 'of', 'escapism']",sadness,1.0,0.925,surprise,6.0,0.9483984648102923,0.0,0.0,2.0,0.0,0.0,1.0,joy,2.0
Im think ima lay in bed all day and sulk. Life is hitting me to hard rn,sadness,0.934,sadness,"['i', 'm', 'think', 'i', 'ma', 'lay', 'in', 'bed', 'all', 'day', 'and', 'sulk', 'life', 'is', 'hitting', 'me', 'to', 'hard', 'rn']","[""'i"", 'm', 'think', 'i', ""ma'"", 'lay', 'in', 'bed', 'all', 'day', 'and', 'sulk', 'life', 'be', 'hit', ""me'"", 'to', 'hard', 'rn']",anger,1.0,0.667,surprise,10.0,2.163193536698929,1.0,0.0,5.0,1.0,0.0,0.0,joy,5.0
"It's easy to #fall #asleep in class, but hard to in bed. #True  #whileyouweresleeping #insomnia #TeamFollowBack #RockTheReTweet",sadness,0.417,sadness,"['it', 'is', 'easy', 'to', 'fall', 'asleep', 'in', 'class', 'but', 'hard', 'to', 'in', 'bed', 'true', 'whileyouwere', 'sleeping', 'insomnia', 'team', 'follow', 'back', 'rock', 'the', 're', 'tweet']","['it', 'be', 'easy', ""to'"", 'fall', 'asleep', 'in', 'class', 'but', 'hard', ""to'"", 'in', 'bed', 'true', 'whileyouwere', 'sleeping', 'insomnia', 'team', 'follow', 'back', 'rock', ""the'"", 're', 'tweet']",sadness,1.0,0.418,surprise,14.0,2.5401364966600304,0.0,0.0,6.0,3.0,0.0,0.0,joy,6.0
Corbyn loses and I walk up to a crying Corbyn supporter and whisper\n\n'Don't mourn. Organise'\n\nAnd laugh and laugh,sadness,0.354,sadness,"['corbyn', 'loses', 'and', 'i', 'walk', 'up', 'to', 'a', 'crying', 'corbyn', 'supporter', 'and', 'whisper\\n\\n', 'do', ""n't"", 'mourn', 'organise', ""'\\n\\n"", 'and', 'laugh', 'and', 'laugh']","['corbyn', 'lose', 'and', 'i', 'walk', 'up', ""to'"", ""a'"", 'crying', 'corbyn', 'supporter', 'and', 'whisper\\\\n\\\\n', ""do'"", 'not', 'mourn', 'organise', '\\n\\\\n', 'and', 'laugh', 'and', 'laugh']",sadness,3.0,2.118,sadness,8.0,1.3939769556272463,0.0,0.0,3.0,2.0,0.0,0.0,joy,3.0
@yesnicksearcy @counterparty Although I don't expect a trumpie to understand the difference between real things and pretend things. #sad,sadness,0.6459999999999999,sadness,"['although', 'i', 'do', 'not', 'expect', 'a', 'trumpie', 'to', 'understand', 'the', 'difference', 'between', 'real', 'things', 'and', 'pretend', 'things', 'sad']","['although', ""i'"", ""do'"", 'not', 'expect', ""a'"", 'trumpie', ""to'"", 'understand', ""the'"", 'difference', 'between', 'real', 'thing', 'and', 'pretend', 'thing', 'sad']",sadness,1.0,0.8440000000000001,surprise,9.0,1.8676309541966212,0.0,0.0,8.0,2.0,1.0,0.0,joy,8.0
Good morning lovely people. Not gonna lie I've woken up feeling pretty glum.,sadness,0.754,sadness,"['good', 'morning', 'lovely', 'people', 'not', 'gon', 'na', 'lie', 'i', 'have', 'woken', 'up', 'feeling', 'pretty', 'glum']","['good', 'morning', 'lovely', 'people', 'not', 'go', ""na'"", 'lie', 'i', 'have', 'wake', 'up', 'feeling', 'pretty', 'glum']",joy,5.0,2.3440000000000003,surprise,13.0,2.0639096025549883,0.0,0.0,6.0,2.0,0.0,0.0,joy,6.0
When you lose somebody close to your heart you lose yourself as well 💔 #lost,sadness,0.917,sadness,"['when', 'you', 'lose', 'somebody', 'close', 'to', 'your', 'heart', 'you', 'lose', 'yourself', 'as', 'well', 'broken', 'heart', 'lost']","['when', 'you', 'lose', 'somebody', 'close', ""to'"", 'you', 'heart', 'you', 'lose', 'yourself', 'as', 'well', 'broken', 'heart', 'lose']",sadness,3.0,1.728,surprise,7.0,1.2369675737587247,0.0,0.0,3.0,2.0,0.0,0.0,joy,3.0
@pxrfectpeach it's got her little pout,sadness,0.271,sadness,"['it', 'is', 'got', 'her', 'little', 'pout']","['it', 'be', 'get', ""her'"", 'little', 'pout']",,0.0,0.0,surprise,4.0,0.8038870104426551,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Where are some great places to listen to blues? #nightlife #NightLifeENT #blues #jazz #gatewayarch #stlouis #washingtonave,sadness,0.229,sadness,"['where', 'are', 'some', 'great', 'places', 'to', 'listen', 'to', 'blues', 'nightlife', 'night', 'life', 'e', 'n', 't', 'blues', 'jazz', 'gatewayarch', 'stlouis', 'washingtonave']","['where', 'be', 'some', 'great', 'place', ""to'"", 'listen', ""to'"", 'blue', 'nightlife', 'night', 'life', 'e', 'and', ""'t'"", 'blue', 'jazz', 'gatewayarch', 'stlouis', 'washingtonave']",sadness,2.0,0.838,surprise,10.0,1.8967602520680942,0.0,0.0,4.0,1.0,1.0,0.0,joy,4.0
Hate knowing I have to get up at half 5 for gym in the morning it's so depressing,sadness,0.667,sadness,"['hate', 'knowing', 'i', 'have', 'to', 'get', 'up', 'at', 'half', '5', 'for', 'gym', 'in', 'the', 'morning', 'it', 'is', 'so', 'depressing']","['hate', 'know', ""i'"", 'have', ""to'"", 'get', 'up', 'at', 'half', '5', 'for', 'gym', 'in', ""the'"", 'morning', 'it', 'be', ""so'"", 'depressing']",sadness,2.0,1.5619999999999998,surprise,8.0,1.7128518120387206,0.0,0.0,5.0,0.0,0.0,0.0,joy,5.0
Shantosh: How crazy would it be to walk past and talk to a person everyday never realizing he is suffering from depression or such? …,sadness,0.688,sadness,"['shantosh', 'how', 'crazy', 'would', 'it', 'be', 'to', 'walk', 'past', 'and', 'talk', 'to', 'a', 'person', 'every', 'day', 'never', 'realizing', 'he', 'is', 'suffering', 'from', 'depression', 'or', 'such']","[""'shantosh"", 'how', 'crazy', 'would', 'it', ""be'"", ""to'"", 'walk', 'past', 'and', 'talk', ""to'"", ""a'"", 'person', 'every', 'day', 'never', 'realize', ""he'"", 'be', 'suffer', 'from', 'depression', 'or', 'such']",sadness,3.0,2.137,surprise,14.0,2.9236500690053715,0.0,0.0,5.0,2.0,3.0,0.0,joy,5.0
@Groupon_UK who do I contact about a shocking experience with Clear Sky Holidays booked through you guys?? #customerservicefail #dreadful,sadness,0.542,sadness,"['who', 'do', 'i', 'contact', 'about', 'a', 'shocking', 'experience', 'with', 'clear', 'sky', 'holidays', 'booked', 'through', 'you', 'guys', 'customerservicefail', 'dreadful']","[""who'"", ""do'"", ""i'"", 'contact', 'about', 'a', 'shocking', 'experience', 'with', 'clear', 'sky', 'holiday', 'book', 'through', 'you', 'guy', 'customerservicefail', 'dreadful']",joy,3.0,1.8080000000000003,surprise,12.0,2.06413779045456,0.0,0.0,6.0,0.0,2.0,0.0,joy,6.0
"I know I've painted quite a grim picture of your chances. But if you simply stand here, we will both surely die.",sadness,0.7290000000000001,sadness,"['i', 'know', 'i', 'have', 'painted', 'quite', 'a', 'grim', 'picture', 'of', 'your', 'chances', 'but', 'if', 'you', 'simply', 'stand', 'here', 'we', 'will', 'both', 'surely', 'die']","[""'i"", 'know', ""i'"", 'have', 'paint', 'quite', 'a', 'grim', 'picture', 'of', 'you', 'chance', 'but', 'if', 'you', 'simply', 'stand', 'here', ""we'"", 'will', 'both', 'surely', 'die']",sadness,2.0,1.4809999999999999,surprise,12.0,2.3610073386152712,0.0,0.0,10.0,2.0,1.0,0.0,joy,10.0
"It's easy to #fall #asleep in class, but hard to in bed. #True #sober #whileyouweresleeping #insomnia #TeamFollowBack #RockTheReTweet",sadness,0.5,sadness,"['it', 'is', 'easy', 'to', 'fall', 'asleep', 'in', 'class', 'but', 'hard', 'to', 'in', 'bed', 'true', 'sober', 'whileyouwere', 'sleeping', 'insomnia', 'team', 'follow', 'back', 'rock', 'the', 're', 'tweet']","['it', 'be', 'easy', ""to'"", 'fall', 'asleep', 'in', 'class', 'but', 'hard', ""to'"", 'in', 'bed', 'true', 'sober', 'whileyouwere', 'sleeping', 'insomnia', 'team', 'follow', 'back', 'rock', ""the'"", 're', 'tweet']",sadness,1.0,0.418,surprise,15.0,2.891246585050051,0.0,0.0,7.0,3.0,0.0,0.0,joy,7.0
Candice on great british bake off with that pout does my head in 👊🏻🙄,sadness,0.438,sadness,"['candice', 'on', 'great', 'british', 'bake', 'off', 'with', 'that', 'pout', 'does', 'my', 'head', 'in', 'oncoming', 'fist', 'light_skin_tone', 'face_with_rolling_eyes']","['candice', 'on', 'great', 'british', 'bake', 'off', 'with', 'that', 'pout', 'do', 'my', 'head', 'in', 'oncoming', 'fist', ""light_skin_tone'"", 'face_with_rolling_ey']",,0.0,0.0,surprise,8.0,1.4687417090607102,0.0,0.0,2.0,1.0,1.0,0.0,joy,2.0
Somewhere between  #hope and #despair the day after #meetingmyabuserincourt \n#DVSurvivor,sadness,0.81,sadness,"['somewhere', 'between', 'hope', 'and', 'despair', 'the', 'day', 'after', 'meetingmyabuserincourt', '\\nd', 'v', 'survivor']","['somewhere', 'between', 'hope', 'and', 'despair', ""the'"", 'day', 'after', 'meetingmyabuserincourt', '\\\\nd', 'v', 'survivor']",sadness,1.0,0.812,surprise,5.0,1.173056441305885,0.0,0.0,5.0,1.0,0.0,0.0,joy,5.0
@RaveenElexiis I fought a racist girl and she stayed in GAVC so if you get kicked out I call BS,sadness,0.479,sadness,"['i', 'fought', 'a', 'racist', 'girl', 'and', 'she', 'stayed', 'in', 'gavc', 'so', 'if', 'you', 'get', 'kicked', 'out', 'i', 'call', 'bs']","[""'i"", 'fight', ""a'"", 'racist', 'girl', 'and', ""she'"", 'stay', 'in', 'gavc', 'so', 'if', 'you', 'get', 'kick', 'out', ""i'"", 'call', 'bs']",anger,2.0,1.334,surprise,11.0,2.0878572182118447,1.0,1.0,5.0,0.0,0.0,0.0,joy,5.0
Summer officially ends today. #sadness,sadness,0.812,sadness,"['summer', 'officially', 'ends', 'today', 'sadness']","[""'summer"", 'officially', 'end', 'today', 'sadness']",sadness,1.0,0.8640000000000001,surprise,6.0,1.0857070340650277,0.0,0.0,1.0,1.0,0.0,0.0,,0.0
@WYSdaily I'm confident they will NEVER experience our successes of last 50yrs. Best they can hope for is to be another Bournemouth #sad,sadness,0.542,sadness,"['i', 'am', 'confident', 'they', 'will', 'never', 'experience', 'our', 'successes', 'of', 'last', '50', 'yrs', 'best', 'they', 'can', 'hope', 'for', 'is', 'to', 'be', 'another', 'bournemouth', 'sad']","[""'i"", 'be', 'confident', 'they', 'will', 'never', 'experience', ""our'"", 'success', 'of', 'last', '50', 'year', 'best', 'they', 'can', 'hope', 'for', 'be', ""to'"", ""be'"", 'another', 'bournemouth', 'sad']",joy,4.0,2.289,surprise,12.0,2.283687485687795,0.0,0.0,9.0,2.0,1.0,0.0,joy,9.0
"God's love spring.Of one dat sunk his whole estate for d paltry bribe,of a single apple–n yet proud of our ancestry?❤️🗿",sadness,0.271,sadness,"['god', 'is', 'love', 'spring', 'of', 'one', 'dat', 'sunk', 'his', 'whole', 'estate', 'for', 'd', 'paltry', 'bribe', 'of', 'a', 'single', 'apple–n', 'yet', 'proud', 'of', 'our', 'ancestry', 'red_heart', '️', 'moai']","['god', 'be', 'love', 'spring', 'of', 'one', 'that', 'sunk', 'he', 'whole', 'estate', 'for', 'd', 'paltry', 'bribe', 'of', 'a', 'single', 'apple', '–n', 'yet', 'proud', 'of', 'we', 'ancestry', 'red_heart', '️', 'moai']",joy,3.0,2.077,surprise,16.0,2.6883388184270087,1.0,1.0,7.0,0.0,0.0,0.0,joy,7.0
@reecetop10 Bk to 1 up top pack midfield Stifle any flair we possess kill any entertainers #dull #reshuffle #predictable #slow #average,sadness,0.438,sadness,"['bk', 'to', '1', 'up', 'top', 'pack', 'midfield', 'stifle', 'any', 'flair', 'we', 'possess', 'kill', 'any', 'entertainers', 'dull', 'reshuffle', 'predictable', 'slow', 'average']","[""'bk"", ""to'"", '1', 'up', 'top', 'pack', 'midfield', 'stifle', 'any', 'flair', ""we'"", 'possess', 'kill', 'any', 'entertainer', 'dull', 'reshuffle', 'predictable', 'slow', 'average']",sadness,2.0,1.094,surprise,15.0,2.337639723989424,1.0,1.0,4.0,2.0,0.0,0.0,joy,4.0
"And btw... I really did stay in bed all day today. #depression I hate being lied to, fuck liars. -w-",sadness,0.8959999999999999,sadness,"['and', 'btw', 'i', 'really', 'did', 'stay', 'in', 'bed', 'all', 'day', 'today', 'depression', 'i', 'hate', 'being', 'lied', 'to', 'fuck', 'liars']","['and', 'btw', ""i'"", 'really', 'do', 'stay', 'in', 'bed', 'all', 'day', 'today', 'depression', ""i'"", 'hate', 'be', 'lie', ""to'"", 'fuck', 'liar']",sadness,3.0,2.166,surprise,13.0,2.20177082156933,1.0,1.0,5.0,2.0,0.0,0.0,joy,5.0
"@EllenMellon_88 Got #mybrokenfoot running Great North Run, can't wait to run again in a few months time - be mostly dark then! #ukrunchat",sadness,0.417,sadness,"['got', 'mybrokenfoot', 'running', 'great', 'north', 'run', 'can', 'not', 'wait', 'to', 'run', 'again', 'in', 'a', 'few', 'months', 'time', 'be', 'mostly', 'dark', 'then']","[""got'"", 'mybrokenfoot', 'run', 'great', 'north', 'run', 'can', 'not', 'wait', ""to'"", 'run', 'again', 'in', 'a', 'few', 'month', 'time', ""be'"", 'mostly', 'dark', 'then']",sadness,1.0,0.545,surprise,11.0,1.6480960891278382,0.0,0.0,3.0,2.0,0.0,0.0,joy,3.0
Our soldiers in war zones are held to a higher level of rules of engagement than our police officers. ,sadness,0.583,sadness,"['our', 'soldiers', 'in', 'war', 'zones', 'are', 'held', 'to', 'a', 'higher', 'level', 'of', 'rules', 'of', 'engagement', 'than', 'our', 'police', 'officers']","[""our'"", 'soldier', 'in', 'war', 'zone', 'be', 'hold', ""to'"", ""a'"", 'higher', 'level', 'of', 'rule', 'of', 'engagement', 'than', ""our'"", 'police', 'officer']",fear,3.0,1.458,anger,15.0,2.795694092075942,0.0,0.0,8.0,0.0,0.0,1.0,joy,8.0
"In the name of our Lord &amp; Saviour Harambe we pray, bless all apes across the world.\n\nHear our solemn oaths and pardon sympathetic hominids.",sadness,0.333,sadness,"['in', 'the', 'name', 'of', 'our', 'lord', '&amp', 'saviour', 'harambe', 'we', 'pray', 'bless', 'all', 'apes', 'across', 'the', 'world', 'hear', 'our', 'solemn', 'oaths', 'and', 'pardon', 'sympathetic', 'hominids']","['and', ""the'"", 'name', 'of', ""our'"", 'lord', '&amp', 'saviour', 'harambe', ""we'"", 'pray', 'bless', 'all', 'ape', 'across', ""the'"", 'world', 'hear', ""our'"", 'solemn', 'oath', 'and', 'pardon', 'sympathetic', 'hominid']",joy,4.0,1.53,surprise,17.0,2.8789733627972276,0.0,0.0,11.0,0.0,0.0,0.0,joy,11.0
"From what I know of the man, I have to assume that @realDonaldTrump has had a heated argument with his own penis. ",sadness,0.354,sadness,"['from', 'what', 'i', 'know', 'of', 'the', 'man', 'i', 'have', 'to', 'assume', 'that', 'has', 'had', 'a', 'heated', 'argument', 'with', 'his', 'own', 'penis']","['from', 'what', ""i'"", 'know', 'of', ""the'"", 'man', 'i', 'have', ""to'"", 'assume', 'that', 'have', 'have', ""a'"", 'heat', 'argument', 'with', 'he', 'own', 'penis']",anger,2.0,1.09,disgust,7.0,1.0720976009677918,0.0,0.0,7.0,0.0,2.0,0.0,joy,7.0
"No #gbbo from us tonight sadly, we've got a date with some nachos @ODEONCinemas #BridgetJonesBaby",sadness,0.438,sadness,"['no', 'gbbo', 'from', 'us', 'tonight', 'sadly', 'we', 'have', 'got', 'a', 'date', 'with', 'some', 'nachos', 'bridget', 'jones', 'baby']","[""no'"", 'gbbo', 'from', 'we', 'tonight', 'sadly', ""we'"", 'have', 'get', 'a', 'date', 'with', 'some', 'nacho', 'bridget', 'jone', 'baby']",joy,2.0,0.844,joy,12.0,1.8624617488411355,0.0,0.0,5.0,0.0,1.0,0.0,joy,5.0
