ID,tweet,affect_dimension,intensity_score,sentiment,tweet_text
2017-En-40196,"@LVLMLeah Nooooooooooooooooooooo. We have stupid, dismal, lame winters where we maybe get some dangerous ice once.",sadness,0.6459999999999999,sadness,Nooooooooooooooooooooo We have stupid dismal lame winters where we maybe get some dangerous ice once
2017-En-40328,i got his bitch depress,sadness,0.542,sadness,i got his bitch depress
2017-En-41019,"Really planned on making videos this week. Then. A tv died, phone broke, truck died, #depression took over. I'm wondering what I did 2 karma",sadness,0.871,sadness,Really planned on making videos this week Then A tv died phone broke truck died depression took over Im wondering what I did 2 karma
2017-En-40332,Regret for the things we did can be tempered by time; it is regret for the things we did not do that is inconsolable.  Sydney J. Harris,sadness,0.542,sadness,Regret for the things we did can be tempered by time it is regret for the things we did not do that is inconsolable Sydney J Harris
2017-En-40429,"@Cpt_SRogers_\n'Well it can go one of two ways. You either get over it and accept it, because it's not going to change, or you mope about --",sadness,0.45799999999999996,sadness,it can go one of two ways You either get over it and accept it because its not going to change or you mope about
2017-En-41149,My son 11 has 128 friends on Facebook and yet is moping around the house complaining he has no one to talk to. I'm right here son,sadness,0.479,sadness,My son 11 has 128 friends on Facebook and yet is moping around the house complaining he has no one to talk to Im right here son
2017-En-40753,"A tummy full of steak, wine, key lime pine and cuddles on tap. What a way to turn around a stressful Wednesday 💛",sadness,0.188,sadness,A tummy full of steak wine key lime pine and cuddles on tap What a way to turn around a stressful Wednesday yellowheart
2017-En-40754,Free live music in DC tonight!  #blues with #MoonshineSociety at @thehamiltondc in the Loft starting at 10:30pm @FreeinDCBlog @WTOPFreebies,sadness,0.188,sadness,Free live music in DC tonight blues with MoonshineSociety at in the Loft starting at 10 Happy face smiley 0pm
2017-En-41005,@punjabified porkistan lost terribly in 65 because of american intervation to talk we stopped,sadness,0.5,sadness,porkistan lost terribly in 65 because of american intervation to talk we stopped
2017-En-41523,@ITdominiccoyle @IrishTimesBiz Between Barroso going to Goldman and this the @EU_Commission is getting a very serious self inflicted problem,sadness,0.45799999999999996,sadness,Between Barroso going to Goldman and this the is getting a very serious self inflicted problem
2017-En-21348,.@billradkeradio is not a fan of The Beat Happening. But that's not to discourage aspiring other Olympia musicians! #KUOWrecord,sadness,0.27399999999999997,sadness,is not a fan of The Beat Happening But thats not to discourage aspiring other Olympia musicians KUOWrecord
2017-En-41442,im having the worst week ever and i cant even go home yet to just sulk in my bed,sadness,0.8540000000000001,sadness,im having the worst week ever and i cant even go home yet to just sulk in my bed
2017-En-40830,Folk Band 'Thistle Down' will be replaced by 'The Paul Edwards Quartet' at Laurel Bank Park Sat 24 11am - 3pm due to ill health #jazz ,sadness,0.271,sadness,Folk Band Thistle Down will be replaced by The Paul Edwards Quartet at Laurel Bank Park Sat 24 11am 3pm due to ill health jazz
2017-En-40627,@cardiff_blues @CardiffBluesSC Italy another round lets not drop our play and take it to them with a big result out there guys #blues,sadness,0.312,sadness,Italy another round lets not drop our play and take it to them with a big result out there guys blues
2017-En-41234,#Drunk people annoy me when I'm #sober lol. | #fact #TeamFollowBack #RockTheReTweet,sadness,0.375,sadness,Drunk people annoy me when Im sober lol fact TeamFollowBack RockTheReTweet
2017-En-41028,"we never taste happiness in perfection, our most fortunate successes are mixed with sadness. #success #sadness #perfection #fortunate #mixed",sadness,0.604,sadness,we never taste happiness in perfection our most fortunate successes are mixed with sadness success sadness perfection fortunate mixed
2017-En-40864,Whenever I'm feeling sad I will listen to monsta x and hug my teddy bear and I always feel better,sadness,0.604,sadness,Whenever Im feeling sad I will listen to monsta x and hug my teddy bear and I always feel better
2017-En-40121,Another grim &amp; compelling news report by @Nawalf on the blockade of aid to the starving in #Yemen #BBC #dosomethingpoliticans,sadness,0.708,sadness,Another grim amp compelling news report by on the blockade of aid to the starving in Yemen BBC dosomethingpoliticans
2017-En-41488,@charles_gaba @NateSilver538 @DavMicRot @FiveThirtyEight A litany of name-calling. How dull.,sadness,0.39,sadness,A litany of namecalling How dull
2017-En-40816,@trashcami this cured my depression,sadness,0.34,sadness,this cured my depression
2017-En-40772,@RiRiMathew even when we're fighting I'm laughing. I probably have serious ingrained issues😂🤗,sadness,0.146,sadness,even when were fighting Im laughing I probably have serious ingrained issues facewithtearsofjoy huggingface
2017-En-40801,@OHSOVICTORIOUS_ @FaZeAdapt We all seen it coming.. it's sad. But her Instagram comments on her pics are funny. Adapts fans blew it up 😂😂😂,sadness,0.354,sadness,We all seen it coming its sad But her Instagram comments on her pics are funny Adapts fans blew it up facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy
2017-En-41425,"When I was new, I hate the Judge Judy sponsorship style- but looking back it was the only thing that worked. #recovery #sober #cantconacon",sadness,0.312,sadness,When I was new I hate the Judge Judy sponsorship style but looking back it was the only thing that worked recovery sober cantconacon
2017-En-41456,This is the first time I've been sober on my birthday in 6 years. #recovery #sobriety #sober #soberissexy #sobernative,sadness,0.375,sadness,This is the first time Ive been sober on my birthday in 6 years recovery sobriety sober soberissexy sobernative
2017-En-40717,"All clouded out.\n\n Considering using a camera, 1) star trails 2) eyepiece projection.",sadness,0.25,sadness,All clouded outnn Considering using a camera 1 star trails 2 eyepiece projection
2017-En-40535,Hey @AppleSupport - how do I find my play history on new #ios10 #appleMusic #music #lost,sadness,0.375,sadness,Hey how do I find my play history on new ios10 appleMusic music lost
2017-En-40975,#HRmanagement must discourage the expediency factor from encroaching on the rolling out of a credible #workplaceviolenceprevention policy.,sadness,0.196,sadness,HRmanagement must discourage the expediency factor from encroaching on the rolling out of a credible workplaceviolenceprevention policy
2017-En-41249,"Absolutely hate the Apple Watch iOS 10 update. Completely buggered some of my apps, including Spark. Awful interface, too. #grim",sadness,0.562,sadness,Absolutely hate the Apple Watch iOS 10 update Completely buggered some of my apps including Spark Awful interface too grim
2017-En-40576,@MarianKeyes maybe he had constipation issues..? Not that I KNOW dates relieve such an affliction! No way jose!,sadness,0.354,sadness,maybe he had constipation issues Not that I KNOW dates relieve such an affliction No way jose
2017-En-40775,Never dull moment here,sadness,0.146,sadness,Never dull moment here
2017-En-40374,"At my funeral, when they close the casket, I want them to play, 'Call recording has completed.'' -@GlenEwing #lost #podcasting #talkshoe",sadness,0.5,sadness,At my funeral when they close the casket I want them to play Call recording has completed lost podcasting talkshoe
2017-En-40442,. @UNFCCC @uncclearn The problem is the time it has taken to do this means its going to be out of date already. #sadly,sadness,0.445,sadness,The problem is the time it has taken to do this means its going to be out of date already sadly
2017-En-40039,"@TNFryed Jesus, you just made think that of all the Vols v fl games I've seen. I've never seen a win. #depression",sadness,0.833,sadness,Jesus you just made think that of all the Vols v fl games Ive seen Ive never seen a win depression
2017-En-40386,@jccrocker #CharlotteProtest do u #wait 4 the facts #video or do u #hate now ask questions later  #protest #PoliceShootings #suggestions,sadness,0.479,sadness,CharlotteProtest do u wait 4 the facts video or do u hate now ask questions later protest PoliceShootings suggestions
2017-En-41501,Cmon blues we are 2 home games away from another CC semi - I love those Wembley away days. Being on anyone at home please! ⚽,sadness,0.33299999999999996,sadness,Cmon blues we are 2 home games away from another CC semi I love those Wembley away days Being on anyone at home please soccerball
2017-En-41246,@hedgegirl I was only joking. I don't have any parents. 😈 #dark,sadness,0.375,sadness,I was only joking I dont have any parents smilingfacewithhorns dark
2017-En-41532,@sainsburys Could you ask your Chafford Hundred store to turn on their car park lights? A bit scary these dark nights! Thanks.,sadness,0.43799999999999994,sadness,Could you ask your Chafford Hundred store to turn on their car park lights A bit scary these dark nights Thanks
2017-En-40069,Never ever been this unhappy before in my life lmao,sadness,0.7709999999999999,sadness,Never ever been this unhappy before in my life lmao
2017-En-40929,At least I don't have a guy trying to discourage me anymore in what I want to do he will never become anything worth contributing to society,sadness,0.354,sadness,At least I dont have a guy trying to discourage me anymore in what I want to do he will never become anything worth contributing to society
2017-En-40831,"@GRIPLIKEAVICE_ I wouldn't mind if it didn't you know, threaten my job when I disagree. Puts a damper on things.",sadness,0.625,sadness,I wouldnt mind if it didnt you know threaten my job when I disagree Puts a damper on things
2017-En-41518,@flybe Doesn't explain the ability to land at Manchester but not Bradford - other than more convenient for Flybe. Many unhappy travelers,sadness,0.688,sadness,Doesnt explain the ability to land at Manchester but not Bradford other than more convenient for Flybe Many unhappy travelers
2017-En-41088,@FoxNews Very thought provoking &amp; leads one to question what really happened.Very sad for all.,sadness,0.7709999999999999,sadness,Very thought provoking amp leads one to question what really happenedVery sad for all
2017-En-40419,"My house isnt always a mess but when it is, its when i have friends coming #mess #serious #twitter #problem #like #friends #filthy #home",sadness,0.45799999999999996,sadness,My house isnt always a mess but when it is its when i have friends coming mess serious twitter problem like friends filthy home
