Word	ErrorFrequency	CorrectFrequency	ErrorProbability
campsite	0	54	0.0
collateral	0	8	0.0
envoy	0	3	0.0
granting	0	2	0.0
jaguar	0	9	0.0
bipolar	0	1	0.0
cops	0	21	0.0
springboard	0	1	0.0
clambering	0	1	0.0
internet	4	2503	0.0015955325089748703
frayed	0	2	0.0
pigments	0	1	0.0
integrates	0	1	0.0
punishment	1	40	0.024390243902439025
geologists	0	2	0.0
guardianship	0	3	0.0
paintbrushes	0	1	0.0
sergeant	0	5	0.0
swell	0	3	0.0
tanned	0	14	0.0
aluminum	0	12	0.0
mastery	0	6	0.0
thanks	26	5925	0.004369013611157789
vested	0	1	0.0
condiment	0	3	0.0
exploits	0	1	0.0
selection	0	76	0.0
persuasion	0	3	0.0
architects	0	8	0.0
radish	0	1	0.0
daunting	0	2	0.0
realists	0	1	0.0
traffic	0	145	0.0
cleaner	0	120	0.0
asylum	0	5	0.0
king	0	299	0.0
technologies	4	122	0.031746031746031744
prayed	0	9	0.0
cloning	0	2	0.0
goon	0	1	0.0
seaports	0	1	0.0
secluded	0	3	0.0
rode	0	27	0.0
ascends	0	1	0.0
meg	2	714	0.002793296089385475
squash	0	18	0.0
epidemic	0	5	0.0
cylindrical	0	1	0.0
gram	0	5	0.0
puddings	0	4	0.0
composites	0	1	0.0
positives	0	2	0.0
bath	1	174	0.005714285714285714
surfer	0	15	0.0
memories	0	44	0.0
weaving	0	3	0.0
vine	0	37	0.0
trios	0	1	0.0
deliberated	0	2	0.0
elegance	0	16	0.0
flee	0	33	0.0
summits	0	1	0.0
injustice	0	9	0.0
drywall	0	1	0.0
membrane	0	1	0.0
compartments	0	2	0.0
starry	0	2	0.0
bowel	0	1	0.0
junkies	0	1	0.0
creeds	0	2	0.0
manicurist	0	1	0.0
frustrate	0	2	0.0
spheres	0	4	0.0
distinguished	0	9	0.0
insuring	0	1	0.0
resembles	0	7	0.0
ignores	0	3	0.0
christened	0	1	0.0
motorway	0	4	0.0
rulings	0	1	0.0
suitcases	0	37	0.0
understandable	0	14	0.0
declining	0	10	0.0
resolutely	0	2	0.0
postcards	0	11	0.0
exercise	10	935	0.010582010582010581
mournfully	0	1	0.0
writ	0	9	0.0
indecent	0	2	0.0
biography	1	28	0.034482758620689655
spies	0	2	0.0
refusals	0	1	0.0
redbreast	0	1	0.0
nurses	0	27	0.0
disobedient	0	3	0.0
suitor	0	1	0.0
spectacle	0	3	0.0
boorish	0	1	0.0
babel	0	2	0.0
sweat	0	77	0.0
posed	0	5	0.0
rocket	0	3	0.0
crochet	0	1	0.0
unsaid	0	1	0.0
upset	1	159	0.00625
tints	0	10	0.0
unreliable	0	35	0.0
nominate	0	3	0.0
shear	0	1	0.0
tenanting	0	1	0.0
conformed	0	3	0.0
inequality	0	5	0.0
profitably	0	1	0.0
windowpane	0	4	0.0
conquers	0	6	0.0
palatable	0	2	0.0
alpha	0	6	0.0
taping	0	2	0.0
choke	0	1	0.0
gaunt	0	3	0.0
morocco	0	62	0.0
smooth	1	405	0.0024630541871921183
profoundest	0	1	0.0
profiled	0	1	0.0
wars	0	19	0.0
descendant	0	6	0.0
safeness	0	1	0.0
watchmakers	0	1	0.0
showdown	0	1	0.0
distinction	0	9	0.0
braves	0	4	0.0
welch	0	2	0.0
construction	2	292	0.006802721088435374
manages	0	27	0.0
canyon	1	18	0.05263157894736842
distributing	0	7	0.0
checkbooks	0	2	0.0
eradicate	0	4	0.0
schoolboys	0	2	0.0
speaker	0	112	0.0
hangers	0	1	0.0
bet	0	123	0.0
locomotives	0	1	0.0
romances	0	1	0.0
roomy	0	10	0.0
concretely	0	2	0.0
pathologist	0	2	0.0
juices	0	72	0.0
petrol	0	10	0.0
powder	0	254	0.0
reasoning	0	5	0.0
prodigious	0	1	0.0
gainfully	0	1	0.0
boot	0	38	0.0
bystanders	0	1	0.0
patches	0	1	0.0
earns	0	25	0.0
propagation	0	1	0.0
topic	0	271	0.0
compulsions	0	2	0.0
eatery	0	1	0.0
phones	0	812	0.0
gallant	0	2	0.0
seventy	2	316	0.006289308176100629
auditions	0	1	0.0
tolerate	0	7	0.0
pallet	0	1	0.0
determining	0	2	0.0
quiz	0	32	0.0
distances	0	4	0.0
vest	0	73	0.0
curse	0	82	0.0
showcases	0	1	0.0
reinforce	0	18	0.0
eventual	0	9	0.0
openly	0	8	0.0
playwright	0	1	0.0
tempo	0	6	0.0
sorts	0	24	0.0
phase	0	40	0.0
yardage	0	7	0.0
consoled	0	1	0.0
yearly	0	34	0.0
nocturnal	0	2	0.0
exquisite	0	45	0.0
operation	0	123	0.0
who	1	7950	1.2577034335303736E-4
regained	0	3	0.0
madame	0	42	0.0
amir	0	16	0.0
anyplace	0	5	0.0
slats	0	1	0.0
saucepan	0	1	0.0
ferocity	0	1	0.0
graffiti	0	3	0.0
traitor	0	1	0.0
lightened	0	3	0.0
rheumatism	0	3	0.0
swop	0	2	0.0
higher	2	842	0.002369668246445498
romancing	0	2	0.0
trainee	0	100	0.0
gondolas	0	1	0.0
gap	0	849	0.0
payed	0	547	0.0
maroon	0	8	0.0
noes	0	21	0.0
textiles	0	1	0.0
molding	0	3	0.0
necklace	3	248	0.01195219123505976
beautify	0	5	0.0
polarity	0	1	0.0
interpersonal	0	34	0.0
saves	0	42	0.0
interviewing	0	18	0.0
ruin	0	18	0.0
garish	0	1	0.0
filmmaker	0	3	0.0
cutlet	0	1	0.0
memoirs	0	2	0.0
ailing	0	1	0.0
note	0	276	0.0
comptroller	0	1	0.0
doses	0	1	0.0
constrains	0	3	0.0
blonde	4	1166	0.003418803418803419
evoke	0	1	0.0
appropriate	1	293	0.003401360544217687
tankers	0	1	0.0
ensured	0	15	0.0
stepfather	0	49	0.0
zoology	0	6	0.0
lunches	0	9	0.0
acute	0	10	0.0
hundreds	1	127	0.0078125
eights	0	1	0.0
male	0	727	0.0
reined	0	1	0.0
atomic	0	1	0.0
randomly	0	4	0.0
apples	2	345	0.005763688760806916
inquiry	0	21	0.0
crows	0	1	0.0
weightiness	0	1	0.0
thereby	0	30	0.0
stolen	2	406	0.004901960784313725
forefathers	0	2	0.0
harmonizes	0	2	0.0
ballast	0	2	0.0
tune	0	20	0.0
based	0	635	0.0
misdemeanor	0	1	0.0
elbow	0	9	0.0
euros	0	209	0.0
twitter	0	17	0.0
decoding	0	1	0.0
defiance	0	1	0.0
monks	0	4	0.0
stands	0	63	0.0
monkeys	4	5055	7.90670092903736E-4
overcooked	1	271	0.003676470588235294
volleyball	17	941	0.017745302713987474
customizing	0	14	0.0
disco	0	83	0.0
fumble	0	1	0.0
flambéed	0	1	0.0
knives	0	49	0.0
skirts	1	1206	8.285004142502071E-4
airliners	0	3	0.0
mushy	0	2	0.0
cultivation	0	1	0.0
hobgoblin	0	1	0.0
mayonnaise	0	12	0.0
busiest	0	5	0.0
eon	0	1	0.0
whir	0	1	0.0
clarify	1	43	0.022727272727272728
officer	1	827	0.0012077294685990338
text	0	214	0.0
tunnel	0	8	0.0
novelty	0	6	0.0
martin	1	724	0.001379310344827586
pioneer	0	3	0.0
eyewitness	0	7	0.0
vase	0	27	0.0
stars	0	461	0.0
browns	0	137	0.0
chubby	0	17	0.0
tranquil	0	12	0.0
absorbed	0	4	0.0
distracted	1	15	0.0625
agriculturalist	0	1	0.0
foolproof	0	2	0.0
justifies	0	1	0.0
persuasive	0	11	0.0
exceeded	0	9	0.0
voices	1	476	0.0020964360587002098
empty	0	109	0.0
harrow	0	1	0.0
telephoned	0	1	0.0
pet	0	198	0.0
showery	0	1	0.0
parquetry	0	2	0.0
originated	0	7	0.0
snowy	3	702	0.00425531914893617
college	7	887	0.007829977628635347
erupt	0	2	0.0
delicacies	0	5	0.0
vests	0	6	0.0
guards	0	19	0.0
sleeping	5	1785	0.002793296089385475
commercial	2	142	0.013888888888888888
trims	0	8	0.0
arrests	0	3	0.0
gum	0	19	0.0
worrying	1	42	0.023255813953488372
file	0	145	0.0
consisting	0	14	0.0
revise	0	18	0.0
locomotion	0	2	0.0
plea	0	1	0.0
care	0	2553	0.0
elm	0	168	0.0
pilferer	0	1	0.0
pavilion	0	1	0.0
pyrotechnic	0	1	0.0
lazing	0	1	0.0
jut	0	1	0.0
morbid	0	1	0.0
workshops	0	29	0.0
penalty	0	18	0.0
hue	0	8	0.0
pointing	0	15	0.0
differentiate	0	11	0.0
combing	0	3	0.0
strangely	0	7	0.0
thou	0	1	0.0
slogan	1	178	0.00558659217877095
spotlighting	0	2	0.0
inland	0	8	0.0
cry	0	88	0.0
covering	0	54	0.0
innately	0	1	0.0
givens	0	2	0.0
office	28	10377	0.002691013935607881
checkers	0	1	0.0
strained	0	3	0.0
gallery	0	27	0.0
kicks	0	9	0.0
asphalt	0	2	0.0
diapers	0	5	0.0
interstellar	0	1	0.0
quickest	0	3	0.0
credits	0	17	0.0
decease	0	3	0.0
hopelessly	0	1	0.0
separates	0	8	0.0
taller	1	90	0.01098901098901099
joysticks	0	1	0.0
rehabilitated	0	3	0.0
lira	0	5	0.0
dicey	0	1	0.0
overs	0	1	0.0
sirloin	0	3	0.0
steady	1	556	0.0017953321364452424
trouser	0	80	0.0
headboards	0	6	0.0
lunchbox	0	1	0.0
pleasure	4	1007	0.003956478733926805
crackers	0	6	0.0
verbs	0	25	0.0
duties	9	1720	0.005205320994794679
parchment	0	1	0.0
signboard	0	1	0.0
hollow	0	7	0.0
record	0	133	0.0
dulcet	0	3	0.0
resisted	0	2	0.0
treadmill	0	3	0.0
genome	0	16	0.0
seamy	0	1	0.0
dentists	0	4	0.0
hark	0	2	0.0
filler	0	2	0.0
sodium	0	3	0.0
ashamed	0	22	0.0
pierce	0	3	0.0
revolution	0	40	0.0
beggars	0	1	0.0
toboggan	0	1	0.0
elation	0	1	0.0
perfectly	0	263	0.0
bow	0	15	0.0
advertise	0	81	0.0
firefighters	0	6	0.0
risked	0	1	0.0
expiration	0	4	0.0
illuminating	0	1	0.0
tycoon	1	212	0.004694835680751174
medic	0	2	0.0
consultancy	0	15	0.0
sanctions	0	2	0.0
colorful	0	117	0.0
rider	0	103	0.0
roommates	0	9	0.0
monitors	0	11	0.0
riverside	0	7	0.0
abundant	0	14	0.0
seeing	1	494	0.00202020202020202
controller	1	52	0.018867924528301886
compilations	0	1	0.0
minuets	0	1	0.0
intrusions	0	1	0.0
lilies	1	7	0.125
postal	0	16	0.0
diction	0	1	0.0
matchless	0	3	0.0
winters	0	10	0.0
lioness	0	1	0.0
disagreed	0	3	0.0
periodicals	0	1	0.0
invalid	0	2	0.0
quantities	0	14	0.0
overpriced	0	2	0.0
photocopy	0	4	0.0
underwear	0	18	0.0
soviets	0	1	0.0
catastrophic	0	6	0.0
banish	0	2	0.0
bore	0	24	0.0
vernacular	0	1	0.0
dispatched	0	2	0.0
creature	0	21	0.0
whites	0	14	0.0
staff	0	941	0.0
inexplicable	0	2	0.0
burritos	0	4	0.0
infamous	0	2	0.0
inquest	0	1	0.0
apologia	0	1	0.0
robe	0	4	0.0
decimated	0	1	0.0
potted	0	3	0.0
trusting	0	12	0.0
dudes	0	2	0.0
saucer	0	2	0.0
wheelchairs	0	2	0.0
looney	0	1	0.0
portion	0	42	0.0
wrap	0	13	0.0
witch	0	151	0.0
idiots	0	4	0.0
avionics	0	4	0.0
parapet	0	2	0.0
kneel	0	2	0.0
piston	0	3	0.0
diagnostic	0	10	0.0
automaton	0	1	0.0
plenary	0	3	0.0
immeasurable	0	2	0.0
tasteful	0	13	0.0
skits	0	7	0.0
halves	0	6	0.0
focus	0	311	0.0
runt	0	1	0.0
inconvenienced	0	1	0.0
payer	0	8	0.0
mod	0	1	0.0
plantations	0	1	0.0
titanic	1	56	0.017543859649122806
parks	1	222	0.004484304932735426
sleepy	0	20	0.0
mantis	0	2	0.0
falling	0	189	0.0
manifest	0	7	0.0
conspicuous	0	1	0.0
tab	0	1	0.0
solution	0	440	0.0
cardiovascular	0	17	0.0
successive	0	4	0.0
canoe	0	7	0.0
deposit	0	505	0.0
mystery	1	56	0.017543859649122806
pile	0	20	0.0
foundry	0	17	0.0
pro	0	35	0.0
illegals	0	1	0.0
pilaf	0	1	0.0
mischievous	1	6	0.14285714285714285
manifestation	0	1	0.0
anyhow	0	15	0.0
moody	0	82	0.0
yeah	0	134	0.0
null	0	1	0.0
completing	0	27	0.0
excluded	0	8	0.0
span	0	2	0.0
agency	0	390	0.0
classy	0	10	0.0
omnipresent	0	1	0.0
unless	0	73	0.0
marathon	0	43	0.0
worst	1	324	0.003076923076923077
remorseful	0	1	0.0
aces	0	2	0.0
appreciation	1	26	0.037037037037037035
reverted	0	1	0.0
livelihood	0	1	0.0
stained	0	10	0.0
accomplices	0	1	0.0
inhabits	0	1	0.0
subsystem	0	1	0.0
petals	0	1	0.0
lawn	0	18	0.0
inquiring	0	1	0.0
candid	0	4	0.0
courage	0	134	0.0
extortion	0	1	0.0
operate	0	51	0.0
foremost	0	10	0.0
overcoming	0	18	0.0
bent	0	12	0.0
faeces	0	1	0.0
authors	0	21	0.0
tests	0	248	0.0
delighting	0	1	0.0
mathematicians	0	1	0.0
freshwater	0	1	0.0
appear	1	128	0.007751937984496124
herein	0	1	0.0
unknowns	0	1	0.0
genetically	0	2	0.0
formula	0	19	0.0
consult	0	106	0.0
fishtail	0	1	0.0
unpacked	0	1	0.0
clapping	0	3	0.0
remover	0	1	0.0
stream	0	26	0.0
log	0	37	0.0
improperly	0	1	0.0
subscribe	0	12	0.0
steel	0	134	0.0
breath	0	100	0.0
yous	0	10	0.0
delineate	0	1	0.0
marina	0	234	0.0
socialist	0	25	0.0
croissants	0	1	0.0
cordially	0	29	0.0
wines	0	65	0.0
gospels	0	1	0.0
actress	1	157	0.006329113924050633
night	12	9287	0.0012904613399290247
tasteless	1	13	0.07142857142857142
astute	0	3	0.0
prosecuted	0	2	0.0
strapped	0	1	0.0
terrify	0	6	0.0
intake	0	3	0.0
unfortunately	26	1004	0.02524271844660194
execution	0	53	0.0
gynecologist	0	1	0.0
jewelries	0	10	0.0
recorded	0	24	0.0
victories	0	4	0.0
bake	0	40	0.0
donation	0	42	0.0
hurrying	0	3	0.0
riser	0	3	0.0
exhibiting	0	3	0.0
freed	0	8	0.0
postmen	0	1	0.0
stadiums	0	3	0.0
narcosis	0	1	0.0
joy	0	152	0.0
apathy	0	2	0.0
nous	0	5	0.0
shimmers	0	1	0.0
soundtracks	0	1	0.0
sneezed	0	9	0.0
sacrificed	0	6	0.0
kennel	0	3	0.0
density	0	1	0.0
exchanging	0	7	0.0
apricot	0	2	0.0
interests	3	294	0.010101010101010102
bubble	0	8	0.0
furs	0	8	0.0
strives	0	3	0.0
passages	0	2	0.0
logistic	1	69	0.014285714285714285
plasma	0	12	0.0
coolant	0	1	0.0
derricks	0	1	0.0
relaxed	0	132	0.0
bulldog	0	1	0.0
collaborates	0	6	0.0
obedience	0	2	0.0
hazelnut	0	2	0.0
accent	0	1243	0.0
dependent	0	45	0.0
teenager	0	173	0.0
canned	0	2	0.0
patties	0	1	0.0
shoved	0	1	0.0
strokes	0	23	0.0
skinned	0	2	0.0
critic	0	11	0.0
females	1	80	0.012345679012345678
architectural	0	16	0.0
encouragement	0	24	0.0
incapability	0	1	0.0
profound	0	11	0.0
organization	2	450	0.004424778761061947
glad	2	1590	0.001256281407035176
gook	0	2	0.0
scramblers	0	1	0.0
consulted	0	21	0.0
nutritious	0	7	0.0
skillfully	0	3	0.0
justified	0	1	0.0
ironed	1	193	0.005154639175257732
rotary	0	3	0.0
impeccably	0	1	0.0
eighteen	1	591	0.0016891891891891893
inflammation	0	8	0.0
parameter	0	3	0.0
ranging	0	9	0.0
insufficient	0	9	0.0
linden	0	2	0.0
illiterate	0	2	0.0
researchers	0	29	0.0
rarely	5	1005	0.0049504950495049506
filtration	0	1	0.0
handwork	0	4	0.0
algorithm	0	7	0.0
better	2	5247	3.8102495713469235E-4
bravo	0	9	0.0
squadron	0	2	0.0
heels	0	92	0.0
closing	0	40	0.0
lives	11	3961	0.0027693856998992953
tribal	0	3	0.0
inevitable	0	16	0.0
conspiracy	0	123	0.0
dawning	0	1	0.0
deduce	0	2	0.0
strikers	0	2	0.0
honesty	0	22	0.0
divining	0	2	0.0
unbeatable	0	6	0.0
hoteliers	0	2	0.0
mahjong	0	1	0.0
rockers	0	3	0.0
kinetic	0	4	0.0
amortized	0	10	0.0
cheerfulness	0	1	0.0
players	1	1721	5.807200929152149E-4
infirmary	0	1	0.0
queues	0	2	0.0
sinner	0	1	0.0
megatons	0	1	0.0
artful	0	1	0.0
reservation	0	141	0.0
illuminate	0	2	0.0
polluted	0	13	0.0
toad	0	2	0.0
birthday	33	8547	0.0038461538461538464
immortality	0	1	0.0
uncommunicative	0	1	0.0
commitment	0	132	0.0
campaigns	2	42	0.045454545454545456
midwife	0	3	0.0
soak	1	96	0.010309278350515464
gradients	0	1	0.0
fogy	0	1	0.0
organizes	0	15	0.0
intensity	0	3	0.0
halter	0	1	0.0
pinto	0	8	0.0
boobies	0	1	0.0
paraphrasing	0	1	0.0
dependant	0	6	0.0
supremely	0	8	0.0
incoming	0	24	0.0
uppermost	0	1	0.0
severest	0	2	0.0
spouse	0	11	0.0
renewable	0	109	0.0
generalize	0	1	0.0
manuscripts	0	2	0.0
usefulness	0	2	0.0
interned	0	5	0.0
sided	0	1	0.0
pediatric	0	10	0.0
courthouse	0	2	0.0
egocentric	0	1	0.0
expectorant	0	2	0.0
kebabs	0	3	0.0
pique	0	2	0.0
assuming	0	6	0.0
sting	0	2	0.0
hike	0	7	0.0
spacecraft	0	3	0.0
enigmas	0	1	0.0
varieties	0	8	0.0
sax	0	6	0.0
devices	0	101	0.0
worry	3	1445	0.0020718232044198894
strengths	1	48	0.02040816326530612
purpose	2	222	0.008928571428571428
dashes	0	2	0.0
dissipate	0	1	0.0
fishing	0	242	0.0
arcs	0	1	0.0
develop	3	851	0.00351288056206089
brushes	0	18	0.0
liquid	0	43	0.0
hostel	0	31	0.0
recently	1	694	0.0014388489208633094
broilers	0	1	0.0
whistle	0	18	0.0
damnedest	0	1	0.0
downpour	0	1	0.0
falls	1	159	0.00625
epiglottis	0	1	0.0
identified	0	30	0.0
sadly	0	47	0.0
newspaper	0	300	0.0
astronaut	0	13	0.0
seize	0	17	0.0
barber	0	2	0.0
cognitive	0	179	0.0
fluctuation	0	6	0.0
artifact	0	1	0.0
goodies	0	3	0.0
snickers	0	33	0.0
immigrated	0	1	0.0
fifteens	0	8	0.0
darker	0	53	0.0
meanwhile	0	150	0.0
cries	1	22	0.043478260869565216
sincerest	0	5	0.0
improbable	0	3	0.0
contraction	0	2	0.0
omelette	0	3	0.0
sector	0	179	0.0
examinations	0	11	0.0
albums	0	17	0.0
flexibly	0	7	0.0
hind	0	28	0.0
logistics	2	108	0.01818181818181818
purchasers	0	4	0.0
obstructs	0	1	0.0
workload	0	12	0.0
covert	0	2	0.0
sufficiency	0	1	0.0
blanks	0	2	0.0
shamed	0	3	0.0
roommate	0	17	0.0
bins	0	38	0.0
stage	1	1746	5.724098454493417E-4
thankful	1	49	0.02
conversing	0	1	0.0
stymie	0	1	0.0
companionship	0	3	0.0
repulsing	0	1	0.0
medallion	0	1	0.0
album	0	34	0.0
interlock	0	1	0.0
missed	0	886	0.0
panther	0	2	0.0
jewelers	0	3	0.0
impossible	0	322	0.0
negligible	0	8	0.0
editorship	0	1	0.0
progressing	0	4	0.0
shadier	0	1	0.0
manor	0	9	0.0
aware	0	361	0.0
slip	0	20	0.0
shaking	0	247	0.0
rotten	0	47	0.0
unmatched	0	8	0.0
teas	0	23	0.0
transverse	0	1	0.0
toffee	0	1	0.0
word	0	2027	0.0
broccoli	0	39	0.0
fires	0	9	0.0
river	0	515	0.0
currant	0	2	0.0
lungs	0	7	0.0
kidnappers	0	3	0.0
brightened	0	1	0.0
winter	3	3333	8.992805755395684E-4
banks	0	141	0.0
lantern	0	9	0.0
tract	0	2	0.0
functioned	0	1	0.0
fittest	0	4	0.0
rabid	0	3	0.0
kinda	0	5	0.0
harmony	0	32	0.0
terrifically	0	1	0.0
adequate	0	159	0.0
vacancies	0	22	0.0
bursting	0	2	0.0
boos	0	27	0.0
assure	0	171	0.0
amazed	0	56	0.0
terrible	3	1328	0.002253944402704733
anterior	0	1	0.0
tabulation	0	1	0.0
camper	0	5	0.0
chemicals	0	23	0.0
putted	0	13	0.0
unceasingly	0	1	0.0
pyramids	1	30	0.03225806451612903
affectionate	1	230	0.004329004329004329
careworn	0	3	0.0
hamsters	0	12	0.0
gardening	9	2330	0.003847798204360838
interred	0	1	0.0
dormitory	0	7	0.0
doubts	0	155	0.0
placer	0	2	0.0
adjustment	0	11	0.0
developed	0	237	0.0
lass	0	2	0.0
hospitalized	0	9	0.0
drawer	0	36	0.0
health	4	1535	0.002599090318388564
confronting	0	4	0.0
tank	0	135	0.0
remained	0	199	0.0
analytically	0	1	0.0
reused	0	2	0.0
chimps	0	1	0.0
snails	0	6	0.0
denunciation	0	1	0.0
unfamiliarity	0	1	0.0
ammunition	0	1	0.0
ranking	0	17	0.0
diner	0	132	0.0
applicability	0	1	0.0
sharpeners	0	1	0.0
benefits	5	1207	0.004125412541254125
desks	9	6658	0.0013499325033748313
measures	0	55	0.0
horizon	1	33	0.029411764705882353
yearbook	0	1	0.0
stockade	0	1	0.0
creates	0	30	0.0
turning	0	69	0.0
landing	0	67	0.0
coding	0	4	0.0
researches	0	79	0.0
dietetic	0	1	0.0
peaks	0	2	0.0
ratio	0	19	0.0
teaspoons	0	3	0.0
electron	0	5	0.0
climbers	0	3	0.0
hula	0	1	0.0
askew	0	1	0.0
superstar	0	6	0.0
returning	0	66	0.0
instructs	0	4	0.0
stripes	0	9	0.0
golfers	0	5	0.0
lacked	0	3	0.0
ages	0	148	0.0
humanist	0	2	0.0
piquant	0	2	0.0
quarantine	0	12	0.0
madams	0	13	0.0
dividends	0	1	0.0
ooze	0	4	0.0
timbers	0	1	0.0
dinosaurs	0	10	0.0
message	1	434	0.0022988505747126436
balsas	0	5	0.0
discrete	0	10	0.0
trembling	0	13	0.0
criticizes	0	5	0.0
frame	0	200	0.0
expedite	0	1	0.0
diameters	0	2	0.0
spiritual	0	30	0.0
avoidance	0	4	0.0
hovering	0	1	0.0
baseball	0	415	0.0
solvency	0	3	0.0
subversive	0	1	0.0
mounts	0	3	0.0
backyard	0	28	0.0
spotless	0	4	0.0
intruder	0	2	0.0
rings	0	68	0.0
hinted	0	13	0.0
rube	0	1	0.0
pyramid	0	62	0.0
differentiating	0	1	0.0
cosmos	0	1	0.0
factoring	0	2	0.0
thankfully	0	10	0.0
viewed	0	247	0.0
shudder	0	2	0.0
picnic	1	67	0.014705882352941176
feasible	0	10	0.0
wavy	0	22	0.0
amending	0	1	0.0
encounter	0	34	0.0
looking	13	5394	0.002404290734233401
surpassed	0	5	0.0
efforts	0	161	0.0
overall	1	249	0.004
lain	0	2	0.0
flirting	0	7	0.0
mortgage	5	452	0.010940919037199124
mil	0	1	0.0
end	1	3383	2.955082742316785E-4
clef	0	1	0.0
fruitful	0	3	0.0
deflected	0	1	0.0
freaky	0	1	0.0
pots	0	7	0.0
microwaves	0	10	0.0
dunking	0	1	0.0
spontaneous	0	8	0.0
aromatics	0	1	0.0
tidies	0	2	0.0
traditions	0	29	0.0
measurements	0	1	0.0
castaway	0	1	0.0
specifics	0	17	0.0
scholarships	0	18	0.0
unplugged	0	1	0.0
antique	0	15	0.0
empirical	0	1	0.0
conveyed	0	4	0.0
willingness	0	32	0.0
fastidious	0	2	0.0
sealed	0	2	0.0
within	2	666	0.0029940119760479044
location	2	522	0.003816793893129771
facilitating	0	15	0.0
biscuit	0	8	0.0
whodunit	0	1	0.0
right	5	5473	9.127418765972983E-4
contrite	0	1	0.0
flourishing	0	15	0.0
gel	0	1	0.0
general	0	762	0.0
populous	0	3	0.0
blowers	0	1	0.0
month	15	4605	0.003246753246753247
yam	0	2	0.0
spanning	0	1	0.0
littering	0	6	0.0
bearings	0	2	0.0
mustache	0	17	0.0
punched	0	6	0.0
doing	4	3966	0.0010075566750629723
aerospace	0	14	0.0
cultured	0	2	0.0
smashing	0	3	0.0
founded	0	119	0.0
pleasurable	0	6	0.0
artistic	0	38	0.0
got	2	4278	4.6728971962616824E-4
agencies	0	31	0.0
honorable	0	9	0.0
raspberries	0	1	0.0
comprises	0	4	0.0
palladium	0	2	0.0
inscribe	0	4	0.0
blameless	0	1	0.0
telethon	0	1	0.0
knitwear	0	1	0.0
monkey	0	698	0.0
hoping	0	99	0.0
personality	1	680	0.0014684287812041115
toaster	0	3	0.0
sunflower	0	3	0.0
affect	0	103	0.0
beautifully	2	46	0.041666666666666664
nimbler	0	1	0.0
malted	0	1	0.0
livings	0	1	0.0
desirable	0	27	0.0
expectant	0	1	0.0
strictly	1	33	0.029411764705882353
harming	0	1	0.0
easiest	1	20	0.047619047619047616
tomboy	0	2	0.0
diameter	0	48	0.0
telling	0	174	0.0
emergence	0	2	0.0
versed	0	2	0.0
powerful	1	144	0.006896551724137931
thermos	0	4	0.0
sunlight	0	22	0.0
accessibility	0	1	0.0
copied	0	4	0.0
couches	0	2	0.0
exhibits	0	9	0.0
leverages	0	1	0.0
recruitment	0	41	0.0
defending	0	6	0.0
analytic	2	4	0.3333333333333333
obliged	0	22	0.0
descents	0	1	0.0
ding	0	35	0.0
hare	0	9	0.0
mares	0	1	0.0
calming	0	7	0.0
eras	0	1	0.0
baluster	0	2	0.0
skiing	4	275	0.014336917562724014
confusions	0	2	0.0
scrooge	0	4	0.0
intents	0	3	0.0
detailing	0	2	0.0
handicraft	0	2	0.0
maharaja	0	1	0.0
horseback	0	8	0.0
upsetting	0	3	0.0
extensively	0	5	0.0
congresses	0	8	0.0
expansive	0	61	0.0
portrayed	0	3	0.0
earliest	0	36	0.0
banged	0	3	0.0
tipping	0	23	0.0
stowaways	0	1	0.0
outpost	0	1	0.0
wiser	1	4	0.2
lively	0	106	0.0
acquisitions	0	3	0.0
eloquent	0	2	0.0
cactuses	0	1	0.0
ruinous	0	1	0.0
loyalty	0	43	0.0
bend	0	33	0.0
rapids	0	7	0.0
endocrine	0	1	0.0
moron	0	1	0.0
wolves	0	9	0.0
bents	0	1	0.0
novice	0	4	0.0
unfair	0	73	0.0
dietician	0	2	0.0
blight	0	295	0.0
maritime	0	14	0.0
kings	0	18	0.0
niche	0	2	0.0
bee	0	24	0.0
fearlessly	0	1	0.0
valet	0	6	0.0
augmenting	0	1	0.0
stepdaughter	0	9	0.0
trips	2	2996	6.6711140760507E-4
gendarme	0	1	0.0
poem	0	12	0.0
longest	0	13	0.0
shortly	0	43	0.0
ambience	0	8	0.0
puppets	0	3	0.0
sliding	0	4	0.0
extroverted	0	3	0.0
intermediary	0	6	0.0
reign	0	4	0.0
freight	0	11	0.0
lank	0	3	0.0
somehow	0	56	0.0
laborious	0	5	0.0
humankind	0	2	0.0
reclaim	0	11	0.0
hatchets	0	1	0.0
aged	0	72	0.0
disorders	0	7	0.0
figurehead	0	10	0.0
model	0	221	0.0
misinformation	0	1	0.0
detained	0	5	0.0
endangers	0	1	0.0
miniature	0	2	0.0
motored	0	1	0.0
praise	0	25	0.0
blanked	0	5	0.0
spouses	0	4	0.0
inexplicably	0	1	0.0
craving	0	3	0.0
pearl	0	47	0.0
situate	0	3	0.0
schoolmaster	0	1	0.0
unambiguous	0	1	0.0
dads	0	3	0.0
assassination	0	3	0.0
awful	5	666	0.007451564828614009
comers	0	2	0.0
corrals	0	1	0.0
tenacious	0	1	0.0
deepened	0	1	0.0
mandatory	0	28	0.0
beheld	0	2	0.0
boundaries	0	4	0.0
cunning	0	8	0.0
dulls	0	1	0.0
corning	0	1	0.0
tiptoed	0	2	0.0
otherworldly	0	1	0.0
staple	0	4	0.0
