ori_sentiment,tweet_text,final_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score,anger,disgust,joy,sadness,surprise,fear,esn_sentiment,esn_sentiment_count
happy,"Happy to be giving a talk at the conference: ""Creating virtual reality experiences in museums"" with","['happy', 'to', 'be', 'giving', 'give', 'a', 'talk', 'at', 'the', 'conference', 'creating', 'create', 'virtual', 'reality', 'experiences', 'experience', 'in', 'museums', 'museum', 'with']",joy,4.0,1.92,inspired,13.0,2.84432674231759,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
nocode,is this by Samuel Palmer?,"['is', 'be', 'this', 'by', 'samuel', 'palmer']",,0.0,0.0,inspired,2.0,0.4046363700265081,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
nocode,a part of an armour?,"['a', 'part', 'of', 'an', 'a', 'armour']",,0.0,0.0,amused,2.0,0.45728703118955544,0.0,0.0,2.0,0.0,0.0,0.0,joy,2.0
nocode,Invitation- Create Your Own Fun Palaces,"['invitation', 'create', 'your', 'you', 'own', 'fun', 'palaces', 'palace']",anticipation,2.0,1.226,amused,5.0,0.883029792312351,0.0,0.0,5.0,0.0,0.0,0.0,joy,5.0
nocode,Sexual #identity in #DefiningBeauty via #Pride2015 #Psychology #Sex,"['sexual', '#identity', 'in', 'definingbeauty', 'via', 'pride2015', 'psychology', 'sex']",anticipation,1.0,0.695,inspired,4.0,0.8526354803307337,0.0,0.0,2.0,0.0,0.0,1.0,joy,2.0
happy,"Wow, this looks awesome!","['wow', 'this', 'looks', 'look', 'awesome']",,0.0,0.0,amused,4.0,0.8209530061287305,0.0,0.0,2.0,0.0,1.0,0.0,joy,2.0
happy,"A ‘sparkling show' of Turner, Singer Sargent, Cézanne watercolours Cambridge","['a', 'sparkling', 'show', 'of', 'turner', 'singer', 'sargent', 'cézanne', 'watercolours', 'watercolour', 'cambridge']",trust,1.0,0.35200000000000004,dontcare,6.0,1.3300836408106016,0.0,0.0,2.0,0.0,0.0,0.0,joy,2.0
happy,Great day so far! Please come down there is still time #CastleHill15,"['great', 'day', 'so', 'far', 'please', 'come', 'down', 'there', 'is', 'be', 'still', 'time', 'castlehill', '15']",anticipation,1.0,0.516,inspired,7.0,1.2685086675770116,0.0,0.0,2.0,2.0,0.0,0.0,,0.0
happy,Simply gorgeous.,"['simply', 'gorgeous']",joy,1.0,0.625,inspired,2.0,0.44703847574601513,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
nocode,"Hello, will those be available on line?","['hello', 'will', 'those', 'be', 'available', 'on', 'line']",,0.0,0.0,amused,3.0,0.5362445912642727,0.0,0.0,3.0,1.0,0.0,0.0,joy,3.0
sad|disgust|angry,Stop the privatisation of services at the Sign the petition now: via,"['stop', 'the', 'privatisation', 'of', 'services', 'service', 'at', 'the', 'sign', 'the', 'petition', 'now', 'via']",,0.0,0.0,amused,7.0,1.2846800036131714,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
happy,Marvelous!,['marvelous'],joy,1.0,0.8240000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
nocode,Looking at ruskin is gift of #turner paintings to #cambridge #fitzwilliammuseum,"['looking', 'look', 'at', 'ruskin', 'is', 'be', 'gift', 'of', '#turner', 'paintings', 'painting', 'to', '#cambridge', '#fitzwilliammuseum']",anticipation,1.0,0.625,inspired,6.0,1.7284718884444732,1.0,1.0,2.0,0.0,0.0,0.0,joy,2.0
happy,Thank you for making history cool again 😃,"['thank', 'you', 'for', 'making', 'make', 'history', 'cool', 'again', '😃']",,0.0,0.0,inspired,5.0,1.0255829151190614,0.0,0.0,6.0,0.0,0.0,0.0,joy,6.0
happy,"I see dry brush everywhere. Very dramatic, also reminded me the medieval cosmographers.","['i', 'see', 'dry', 'brush', 'everywhere', 'very', 'dramatic', 'also', 'reminded', 'remind', 'me', 'i', 'the', 'medieval', 'cosmographers', 'cosmographer']",,0.0,0.0,inspired,9.0,1.7598048009790586,0.0,0.0,7.0,0.0,0.0,0.0,joy,7.0
surprise,2000 coins per day...they did not worry about RSI in those days!,"['2000', 'coins', 'coin', 'per', 'day', 'they', 'did', 'do', 'not', 'worry', 'about', 'rsi', 'in', 'those', 'days', 'day']",sadness,1.0,0.6409999999999999,amused,6.0,1.0263005736096846,0.0,0.0,2.0,1.0,0.0,0.0,joy,2.0
nocode,current Duccio | Caro display open now,"['current', 'duccio', 'caro', 'display', 'open', 'now']",,0.0,0.0,inspired,4.0,0.7632488306171697,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
happy,"Beguiled, again, by the art of Andrea del Sarto Portrait from the","['beguiled', 'beguile', 'again', 'by', 'the', 'art', 'of', 'andrea', 'del', 'sarto', 'portrait', 'from', 'the']",anticipation,1.0,0.391,happy,5.0,1.4249761572435735,0.0,0.0,5.0,0.0,2.0,0.0,joy,5.0
happy,And I like the cuddly toy too!!,"['and', 'i', 'like', 'the', 'cuddly', 'toy', 'too']",trust,1.0,0.484,amused,3.0,1.2203567213865896,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
nocode,happy #FathersDay,"['happy', 'fathersday']",joy,1.0,0.7879999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
nocode,New painting Mahler 9 exhibition,"['new', 'painting', 'mahler', '9', 'exhibition']",,0.0,0.0,sad,4.0,1.217721329189046,0.0,1.0,2.0,0.0,0.0,0.0,joy,2.0
nocode,Stunning Viking silver 'thistle' brooch AD 900s at Used to fasten a man is cloak.,"['stunning', 'viking', 'vike', 'silver', 'thistle', 'brooch', 'ad', '900s', '900', 'at', 'used', 'use', 'to', 'fasten', 'a', 'man', 'is', 'be', 'cloak']",,0.0,0.0,amused,11.0,2.7979315535126967,0.0,0.0,3.0,0.0,1.0,0.0,joy,3.0
nocode,it is about us Today!... laurie is Arts Resource | Including:,"['it', 'is', 'be', 'about', 'us', 'we', 'today', 'laurie', 'is', 'be', 'arts', 'resource', 'including', 'include']",,0.0,0.0,inspired,7.0,1.395646153953068,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
nocode,#imagenes #retrato Lucio V. Mansilla #Patrimonio del,"['#imagenes', '#imagene', '#retrato', 'lucio', 'v.', 'mansilla', 'patrimonio', 'del']",,0.0,0.0,angry,4.0,1.1432384667848137,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
happy,"Rhanks, I will! Only had time for brief whiz round before and it was spectacular","['rhanks', 'i', 'will', 'only', 'had', 'have', 'time', 'for', 'brief', 'whiz', 'round', 'before', 'and', 'it', 'was', 'be', 'spectacular']",anticipation,2.0,1.157,annoyed,5.0,0.8124332890850953,0.0,0.0,8.0,1.0,0.0,0.0,joy,8.0
happy,Year 5 are now busy in the Digital Discovery Centre they are having a great time!,"['year', '5', 'are', 'be', 'now', 'busy', 'in', 'the', 'digital', 'discovery', 'centre', 'they', 'are', 'be', 'having', 'have', 'a', 'great', 'time']",anticipation,1.0,0.516,inspired,7.0,1.299788761887088,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
nocode,Do we know what was napoleon is favourite food? Was a french one?,"['do', 'we', 'know', 'what', 'was', 'be', 'napoleon', 'is', 'be', 'favourite', 'food', 'was', 'be', 'a', 'french', 'one']",trust,1.0,0.336,inspired,6.0,0.9896011857451479,0.0,0.0,2.0,0.0,1.0,0.0,joy,2.0
nocode,Stonehenge On Summer Solstice / Bertram Buchanan / Date: 1889-1920 &amp; / via,"['stonehenge', 'on', 'summer', 'solstice', 'bertram', 'buchanan', 'date', '1889-1920', 'via']",joy,2.0,0.9349999999999999,amused,7.0,1.8638793247744105,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
happy,think it is known as a #StatementPiece of jewelry ! and what a statement !,"['think', 'it', 'is', 'be', 'known', 'know', 'as', 'a', 'statement', 'piece', 'of', 'jewelry', 'and', 'what', 'a', 'statement']",trust,1.0,0.547,inspired,6.0,1.0459725132371858,0.0,0.0,6.0,0.0,1.0,0.0,joy,6.0
nocode,"i am at in London, Greater London","['i', 'am', 'be', 'at', 'in', 'london', 'greater', 'london']",,0.0,0.0,inspired,2.0,0.36957788078621484,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
nocode,There seems to be a malfunction with his sceptre.,"['there', 'seems', 'seem', 'to', 'be', 'a', 'malfunction', 'with', 'his', 'he', 'sceptre']",,0.0,0.0,annoyed,3.0,0.5560448476352093,0.0,0.0,3.0,0.0,0.0,1.0,joy,3.0
not-relevant,From 12pm on we preview #CastleHillOpen Day in #Cambridge with,"['from', '12', 'pm', 'on', 'we', 'preview', 'castlehillopen', 'day', 'in', 'cambridge', 'with']",,0.0,0.0,dontcare,4.0,0.7278638262563059,0.0,0.0,2.0,0.0,1.0,0.0,joy,2.0
happy,thank you for the positive feedback. Pleased you enjoyed your visit,"['thank', 'you', 'for', 'the', 'positive', 'feedback', 'pleased', 'you', 'enjoyed', 'enjoy', 'your', 'you', 'visit']",joy,3.0,2.298,inspired,7.0,1.619412789168841,0.0,0.0,7.0,0.0,0.0,0.0,joy,7.0
happy,students enjoying of working out of the classroom #stockleyart,"['students', 'student', 'enjoying', 'enjoy', 'of', 'working', 'work', 'out', 'of', 'the', 'classroom', '#stockleyart']",joy,2.0,1.583,inspired,7.0,1.6914255719745999,0.0,0.0,2.0,0.0,0.0,0.0,joy,2.0
nocode,"Something for Sunday: ""Shifting patterns"" looks at the intricacies of Pacific barkcloth clothing","['something', 'for', 'sunday', 'shifting', 'shift', 'patterns', 'pattern', 'looks', 'look', 'at', 'the', 'intricacies', 'intricacy', 'of', 'pacific', 'barkcloth', 'clothing']",,0.0,0.0,inspired,12.0,2.5975305330436047,0.0,0.0,6.0,0.0,0.0,0.0,joy,6.0
happy,Looking forward to visiting later this week for the final time before it closes for a two-year redevelopment. it will be missed!,"['looking', 'look', 'forward', 'to', 'visiting', 'visit', 'later', 'this', 'week', 'for', 'the', 'final', 'time', 'before', 'it', 'closes', 'close', 'for', 'a', 'two', 'year', 'redevelopment', 'it', 'will', 'be', 'missed', 'miss']",anticipation,1.0,0.516,inspired,16.0,2.483676516461891,0.0,0.0,9.0,2.0,0.0,0.0,joy,9.0
nocode,From The Tomb Of #Nebamun — 1350 BC | #Egyptology #Archaeology #AncientEgypt,"['from', 'the', 'tomb', 'of', '#nebamun', '1350', 'bc', 'egyptology', 'archaeology', 'ancientegypt']",sadness,1.0,0.562,inspired,4.0,0.8640544815420184,0.0,0.0,2.0,1.0,1.0,0.0,joy,2.0
happy,"One of my favorites! A human skull, cleverly painted so that it is only in proportion from 1 angle!","['one', 'of', 'my', 'favorites', 'favorite', 'a', 'human', 'skull', 'cleverly', 'painted', 'paint', 'so', 'that', 'it', 'is', 'be', 'only', 'in', 'proportion', 'from', '1', 'angle']",joy,1.0,0.688,inspired,10.0,1.745206373146532,0.0,0.0,3.0,0.0,1.0,0.0,joy,3.0
not-relevant,read Jo nye is book called Soft Power which Hillary Clinton rebranded as Smart Power,"['read', 'jo', 'nye', 'is', 'be', 'book', 'called', 'call', 'soft', 'power', 'which', 'hillary', 'clinton', 'rebranded', 'rebrand', 'as', 'smart', 'power']",,0.0,0.0,inspired,13.0,2.2636453848697595,0.0,0.0,5.0,0.0,0.0,0.0,joy,5.0
nocode,"Promotion_Rayban_15,Click_16","['promotion_rayban_15,click_16']",,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
nocode,""" Sunflowers, 1889. Oil on canvas, 95 x 73 cm. Now at london is","['sunflowers', 'sunflower', '1889', 'oil', 'on', 'canvas', '95', '73', 'cm', 'now', 'at', 'london', 'is', 'be']",,0.0,0.0,inspired,6.0,1.0698349755837202,0.0,0.0,0.0,0.0,1.0,1.0,,0.0
happy,"Sparkling Afternoon Tea from at the Great Court Restaurant, British Museum: #london #travel","['sparkling', 'sparkle', 'afternoon', 'tea', 'from', 'at', 'the', 'great', 'court', 'restaurant', 'british', 'museum', '#london', '#travel']",anticipation,2.0,0.976,dontcare,9.0,1.515438158887799,0.0,0.0,6.0,0.0,3.0,1.0,joy,6.0
nocode,. Is planning under way for a 450th birthday party? Only 365 days to get ready.,"['is', 'be', 'planning', 'plan', 'under', 'way', 'for', 'a', '450th', 'birthday', 'party', 'only', '365', 'days', 'day', 'to', 'get', 'ready']",anticipation,4.0,2.226,inspired,9.0,1.5217275928354206,0.0,0.0,6.0,0.0,0.0,0.0,joy,6.0
happy,LOVED Ancient Lives &amp; New Discoveries so fascinating and amazing. Could have stayed in there all day.,"['loved', 'love', 'ancient', 'lives', 'life', 'new', 'discoveries', 'discovery', 'so', 'fascinating', 'and', 'amazing', 'could', 'have', 'stayed', 'stay', 'in', 'there', 'all', 'day']",joy,3.0,2.125,inspired,14.0,3.0003734151324424,0.0,0.0,6.0,0.0,0.0,0.0,joy,6.0
happy,working on new series of small #linocut #print sketches.Three Heads-exhibit from after great visit!!,"['working', 'work', 'on', 'new', 'series', 'of', 'small', '#linocut', '#print', 'sketches', 'sketch', 'three', 'heads', 'head', 'exhibit', 'from', 'after', 'great', 'visit']",trust,1.0,0.38299999999999995,inspired,13.0,2.613851672524697,0.0,0.0,6.0,1.0,1.0,0.0,joy,6.0
happy,Very much looking forward to taking this in. Love a wander round,"['very', 'much', 'looking', 'look', 'forward', 'to', 'taking', 'take', 'this', 'in', 'love', 'a', 'wander', 'round']",joy,1.0,0.828,inspired,9.0,1.983408472406578,0.0,0.0,6.0,0.0,0.0,0.0,joy,6.0
happy,A perfect late night stroll the Brit summer is here at last,"['a', 'perfect', 'late', 'night', 'stroll', 'the', 'brit', 'summer', 'is', 'be', 'here', 'at', 'last']",joy,3.0,1.466,amused,7.0,1.2319405438636926,0.0,0.0,5.0,1.0,0.0,0.0,joy,5.0
happy,A summery painting to forget that it is pouring right now. Bathers at Asnieres. #Seurat #art,"['a', 'summery', 'painting', 'to', 'forget', 'that', 'it', 'is', 'be', 'pouring', 'pour', 'right', 'now', 'bathers', 'at', 'asnieres', 'seurat']",,0.0,0.0,happy,7.0,1.4621114661605388,0.0,1.0,2.0,1.0,0.0,0.0,joy,2.0
happy,A nice review of our exhibition at,"['a', 'nice', 'review', 'of', 'our', 'we', 'exhibition', 'at']",,0.0,0.0,amused,3.0,0.5729536080162239,0.0,0.0,2.0,0.0,0.0,0.0,joy,2.0
happy,"The exuberant Sansovino Frame exhibition, one of many highlights of today is great visit","['the', 'exuberant', 'sansovino', 'frame', 'exhibition', 'one', 'of', 'many', 'highlights', 'highlight', 'of', 'today', 'is', 'be', 'great', 'visit']",,0.0,0.0,inspired,10.0,2.0078882220139085,0.0,0.0,7.0,0.0,0.0,0.0,joy,7.0
nocode,"The ancient Roman version of a Swiss Army knife, 3rd century CE, at","['the', 'ancient', 'roman', 'version', 'of', 'a', 'swiss', 'army', 'knife', '3rd', 'century', 'ce', 'at']",,0.0,0.0,amused,8.0,1.41811770251044,0.0,0.0,2.0,0.0,0.0,2.0,,0.0
nocode,#grexit Prescient or pessimistic? This in the gift-shop at ...,"['#grexit', 'prescient', 'or', 'pessimistic', 'this', 'in', 'the', 'gift', 'shop', 'at']",anticipation,2.0,1.2730000000000001,inspired,4.0,0.9634914476760605,0.0,0.0,3.0,1.0,0.0,0.0,joy,3.0
nocode,acquired its 1st George Bellows painting last year. Will we be seeing many similar acquisitions in future? #AskTheGallery,"['acquired', 'acquire', 'its', '1st', 'george', 'bellows', 'painting', 'last', 'year', 'will', 'we', 'be', 'seeing', 'see', 'many', 'similar', 'acquisitions', 'acquisition', 'in', 'future', 'ask', 'thegallery']",anger,1.0,0.562,amused,15.0,2.768862025953858,1.0,1.0,5.0,2.0,0.0,0.0,joy,5.0
nocode,He does not look too happy about it.,"['he', 'does', 'do', 'not', 'look', 'too', 'happy', 'about', 'it']",joy,1.0,0.7879999999999999,inspired,2.0,0.43705668934467123,0.0,0.0,3.0,1.0,0.0,0.0,joy,3.0
nocode,Perhaps not but there are those who are carving in wood thematically instead of conceptually.,"['perhaps', 'not', 'but', 'there', 'are', 'be', 'those', 'who', 'are', 'be', 'carving', 'carve', 'in', 'wood', 'thematically', 'instead', 'of', 'conceptually']",,0.0,0.0,dontcare,7.0,1.2993461912330009,0.0,0.0,3.0,1.0,1.0,0.0,joy,3.0
nocode,Christopher Williams: The Production Line of Happiness closes this week at,"['christopher', 'williams', 'the', 'production', 'line', 'of', 'happiness', 'closes', 'close', 'this', 'week', 'at']",anticipation,2.0,1.1099999999999999,inspired,8.0,1.3221724805430484,0.0,0.0,2.0,0.0,0.0,0.0,joy,2.0
nocode,lll,['lll'],,0.0,0.0,angry,1.0,0.6246231134918697,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
happy,Hello Cambridge. You were fun today &amp; fed me well. Timely visit to as we plot our new art-house venture...,"['hello', 'cambridge', 'you', 'were', 'be', 'fun', 'today', 'fed', 'feed', 'me', 'i', 'well', 'timely', 'visit', 'to', 'as', 'we', 'plot', 'our', 'we', 'new', 'art', 'house', 'venture']",joy,2.0,1.0219999999999998,amused,14.0,2.390222578211872,0.0,0.0,9.0,0.0,0.0,0.0,joy,9.0
nocode,Big up to #kayaktivists #Seattle #ShellNo Solidarity from strikers at #Shell- sponsored,"['big', 'up', 'to', '#kayaktivists', '#kayaktivist', 'seattle', 'shellno', 'solidarity', 'from', 'strikers', 'striker', 'at', 'shell', 'sponsored', 'sponsor']",trust,2.0,1.179,inspired,8.0,1.5248677878392431,0.0,0.0,2.0,0.0,1.0,0.0,joy,2.0
happy,Fantastic news for #digitalpreservation as goes live. Huge congratulations from us,"['fantastic', 'news', 'for', '#digitalpreservation', 'as', 'goes', 'go', 'live', 'huge', 'congratulations', 'congratulation', 'from', 'us', 'we']",joy,1.0,0.406,amused,9.0,1.6665514866910542,0.0,0.0,5.0,0.0,2.0,0.0,joy,5.0
happy,The Rosetta Stone ;,"['the', 'rosetta', 'stone']",,0.0,0.0,inspired,2.0,0.5482474599570396,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
happy,THIS is why #ilovemuseums ! Torres Strait dancers reconnecting with their culture in,"['this', 'is', 'be', 'why', '#ilovemuseums', '#ilovemuseum', 'torres', 'strait', 'dancers', 'dancer', 'reconnecting', 'reconnect', 'with', 'their', 'they', 'culture', 'in']",,0.0,0.0,inspired,7.0,1.5281718724214568,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
nocode,I wonder what hitherto unknown treasures might be lurking in,"['i', 'wonder', 'what', 'hitherto', 'unknown', 'treasures', 'treasure', 'might', 'be', 'lurking', 'lurk', 'in']",joy,3.0,1.9700000000000002,amused,8.0,1.6293284892971973,0.0,0.0,1.0,0.0,2.0,0.0,surprise,2.0
happy,on INSTA. See this magnificent 19th-century #SudaneseLyre in a new free dis…,"['on', 'insta', 'see', 'this', 'magnificent', '19th', 'century', 'sudanese', 'lyre', 'in', 'a', 'new', 'free', 'dis']",joy,3.0,1.637,inspired,9.0,1.8491205731096776,0.0,0.0,2.0,0.0,0.0,0.0,joy,2.0
happy,This was definitely one of the best cocktails I have ever tried #Rembrandt cocktail.,"['this', 'was', 'be', 'definitely', 'one', 'of', 'the', 'best', 'cocktails', 'cocktail', 'i', 'have', 'ever', 'tried', 'try', 'rembrandt', 'cocktail']",,0.0,0.0,amused,9.0,1.8517430195409486,0.0,0.0,7.0,0.0,0.0,0.0,joy,7.0
nocode,James Gillray 1756-1815 until 16 August 2015,"['james', 'gillray', '1756-1815', 'until', '16', 'august', '2015']",,0.0,0.0,amused,2.0,0.30923881495016925,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
nocode,How about Beef Wellington? #Bonaparte,"['how', 'about', 'beef', 'wellington', 'bonaparte']",,0.0,0.0,inspired,3.0,0.6313262158146931,0.0,0.0,1.0,0.0,1.0,0.0,,0.0
nocode,"#Caravaggio painted the beheading of St John the Baptist, from #London. #SanJuan","['caravaggio', 'painted', 'paint', 'the', 'beheading', 'of', 'st', 'john', 'the', 'baptist', 'from', 'london', 'sanjuan']",,0.0,0.0,inspired,8.0,1.7531116421203363,0.0,0.0,3.0,0.0,1.0,0.0,joy,3.0
nocode,we are following in the footsteps of the Buddha tomorrow with #BagriFoundation,"['we', 'are', 'be', 'following', 'follow', 'in', 'the', 'footsteps', 'footstep', 'of', 'the', 'buddha', 'tomorrow', 'with', 'bagrifoundation']",anticipation,1.0,0.648,sad,6.0,1.4953110890098835,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
happy,Good to see art collection Thx to et al,"['good', 'to', 'see', 'art', 'collection', 'thx', 'to', 'et', 'al']",joy,3.0,1.125,inspired,7.0,1.5544713197561277,0.0,0.0,2.0,0.0,0.0,0.0,joy,2.0
happy,"thanks, we will have a look next week, after Friday is done:","['thanks', 'we', 'will', 'have', 'a', 'look', 'next', 'week', 'after', 'friday', 'is', 'be', 'done', 'do']",joy,1.0,0.455,inspired,6.0,0.9620600832922354,0.0,0.0,6.0,1.0,0.0,0.0,joy,6.0
not-relevant,Anyone know any artists in China who need an assistant in Oct? Pls RT to spread the word!,"['anyone', 'know', 'any', 'artists', 'artist', 'in', 'china', 'who', 'need', 'an', 'a', 'assistant', 'in', 'oct', 'pls', 'rt', 'to', 'spread', 'the', 'word']",trust,1.0,0.47700000000000004,inspired,12.0,1.9369199880287291,0.0,0.0,6.0,1.0,1.0,0.0,joy,6.0
happy,""" Thanks for ranking us #1 in things to do in London! W00T!","['thanks', 'for', 'ranking', 'rank', 'us', 'we', '1', 'in', 'things', 'thing', 'to', 'do', 'in', 'london', 'w00t']",,0.0,0.0,inspired,7.0,1.2884629294874868,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
happy,MT Looking forward to our public engagement event #DefeatDepression tonight,"['mt', 'looking', 'look', 'forward', 'to', 'our', 'we', 'public', 'engagement', 'event', 'defeatdepression', 'tonight']",anticipation,1.0,0.375,inspired,8.0,1.5067027138306135,0.0,0.0,5.0,0.0,0.0,0.0,joy,5.0
nocode,Upper arm guard?,"['upper', 'arm', 'guard']",trust,1.0,0.5,angry,3.0,0.41828020942016186,0.0,0.0,1.0,0.0,0.0,0.0,joy,1.0
happy,Mesmerising.,['mesmerising'],,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
not-relevant,"The 2nd GENOCIDE against #Biafrans as promised by #Buhari has begun,3days of unreported aerial Bombardment in #Biafraland","['the', '2nd', 'genocide', 'against', 'biafrans', 'as', 'promised', 'promise', 'by', 'buhari', 'has', 'have', 'begun', 'begin', '3', 'days', 'day', 'of', 'unreported', 'aerial', 'bombardment', 'in', 'biafraland']",fear,1.0,0.8440000000000001,angry,10.0,1.7426477847241129,0.0,0.0,6.0,0.0,1.0,0.0,joy,6.0
nocode,Experience #battlewaterloo from #DukeofWellington perspective #Waterloo200,"['experience', 'battlewaterloo', 'from', 'dukeofwellington', 'perspective', 'waterloo200']",joy,2.0,0.596,inspired,2.0,0.49811775095950694,0.0,0.0,3.0,0.0,1.0,0.0,joy,3.0
