ori_sentiment,tweet_text,final_tweet_text,anger,anger_score,disgust,disgust_score,fear,fear_score,joy,joy_score,sadness,sadness_score,surprise,surprise_score,anticipation,anticipation_score,trust,trust_score,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score
happy,"thanks for sharing National Gallery, have a great Tuesday :","['thanks', 'for', 'sharing', 'share', 'national', 'gallery', 'have', 'a', 'great', 'tuesday']",0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9239999999999999,0.0,0.0,0.0,0.0,1.0,0.445,1.0,0.586,joy,3.0,0.9239999999999999
nocode,Reminds me of this pendant I saw the other day,"['reminds', 'remind', 'me', 'i', 'of', 'this', 'pendant', 'i', 'saw', 'see', 'the', 'other', 'day']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,A modern looking university Fitzwilliam. Contemporary! Hubby studied here. 😉,"['a', 'modern', 'looking', 'look', 'university', 'fitzwilliam', 'contemporary', 'hubby', 'studied', 'study', 'here']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.406,0.0,0.0,anticipation,1.0,0.406
nocode,The frontal eye fits him so well,"['the', 'frontal', 'eye', 'fits', 'fit', 'him', 'he', 'so', 'well']",1.0,0.561,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,1.0,0.561
happy,Lucky you. I want to see this..,"['lucky', 'you', 'i', 'want', 'to', 'see', 'this']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.721,0.0,0.0,1.0,0.539,0.0,0.0,0.0,0.0,joy,1.0,0.721
nocode,#DefiningBeauty by defining ugly: what did the ancient Greeks find grotesque?,"['definingbeauty', 'by', 'defining', 'define', 'ugly', 'what', 'did', 'do', 'the', 'ancient', 'greeks', 'find', 'grotesque']",0.0,0.0,2.0,1.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.539,disgust,2.0,1.468
nocode,Is the date 1519 correct?,"['is', 'be', 'the', 'date', '1519', 'correct']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,1.0,0.344
happy,"Thanks for the fave of Wounded Amazon.I really love #DefiningBeauty ,have visited+drawn there many times:","['thanks', 'for', 'the', 'fave', 'of', 'wounded', 'amazon', 'i', 'really', 'love', 'definingbeauty', 'have', 'visited', 'visit', 'drawn', 'draw', 'there', 'many', 'times', 'time']",0.0,0.0,0.0,0.0,1.0,0.5920000000000001,1.0,0.828,0.0,0.0,0.0,0.0,1.0,0.516,1.0,0.758,joy,1.0,0.828
nocode,"New post! Interesting things i have learned from ""A #History of the World..."" podcast … #arthistory #art","['new', 'post', 'interesting', 'things', 'thing', 'i', 'have', 'learned', 'learn', 'from', 'a', 'history', 'of', 'the', 'world', 'podcast', '#arthistory']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,V life -like painted in 1658 RT works by de Hooch known for orderly interiors and sunny courtyards,"['v', 'life', 'like', 'painted', 'paint', 'in', '1658', 'rt', 'works', 'work', 'by', 'de', 'hooch', 'known', 'know', 'for', 'orderly', 'interiors', 'interior', 'and', 'sunny', 'courtyards', 'courtyard']",0.0,0.0,1.0,0.086,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.102,1.0,0.5,2.0,0.804,joy,2.0,1.0
nocode,#giveaway #art #dvd &amp; #book #bundles,"['#giveaway', '#art', '#dvd', '#book', '#bundles', '#bundle']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,I enjoyed #Minions. The best cinematic turn from since #Skyfall. A lot of fun but not amazing. Some good laughs.,"['i', 'enjoyed', 'enjoy', 'minions', 'the', 'best', 'cinematic', 'turn', 'from', 'since', 'skyfall', 'a', 'lot', 'of', 'fun', 'but', 'not', 'amazing', 'some', 'good', 'laughs', 'laugh']",0.0,0.0,1.0,0.133,0.0,0.0,5.0,3.7880000000000003,0.0,0.0,2.0,0.477,3.0,1.5230000000000001,2.0,1.101,joy,5.0,3.7880000000000003
nocode,#ff,['#ff'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
not-relevant,Follow #FF sayeth the Lord.,"['follow', 'ff', 'sayeth', 'the', 'lord']",0.0,0.0,1.0,0.125,0.0,0.0,1.0,0.312,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.922,trust,2.0,0.922
happy,Enjoyable afternoon discussing restorative potential of home place &amp; everyday gesture #OpenHouse,"['enjoyable', 'afternoon', 'discussing', 'discuss', 'restorative', 'potential', 'of', 'home', 'place', 'everyday', 'gesture', 'openhouse']",0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.264,0.0,0.0,0.0,0.0,1.0,0.49200000000000005,1.0,0.555,joy,3.0,1.264
happy,The Newscomber is out! Stories via,"['the', 'newscomber', 'is', 'be', 'out', 'stories', 'story', 'via']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,"CfP ""Negotiating art ǀ Dealers &amp; museums"" conference April 2016 via #NegotiatingArt","['cfp', 'negotiating', 'art', 'ǀ', 'dealers', 'dealer', 'museums', 'museum', 'conference', 'april', '2016', 'via', 'negotiating', 'art']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23399999999999999,1.0,0.0,1.0,0.172,1.0,0.391,0.0,0.0,anticipation,1.0,0.391
nocode,i am guessing Mesoamerican from the handle?,"['i', 'am', 'be', 'guessing', 'guess', 'mesoamerican', 'from', 'the', 'handle']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39799999999999996,0.0,0.0,0.0,0.0,surprise,1.0,0.39799999999999996
happy,"After #CultureGeek yesterday, I have to recommend everyone follows Head of Digital &amp; Publishing &gt;&gt;&gt;&gt;","['after', 'culturegeek', 'yesterday', 'i', 'have', 'to', 'recommend', 'everyone', 'follows', 'follow', 'head', 'of', 'digital', '&amp', 'publishing', '&gt', '&gt', '&gt', '&gt']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.086,trust,2.0,1.086
happy,"Had tour round the excellent this afternoon, thanks well worth a visit #ILoveMuseums","['had', 'have', 'tour', 'round', 'the', 'excellent', 'this', 'afternoon', 'thanks', 'well', 'worth', 'a', 'visit', 'ilovemuseums']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.812,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6559999999999999,joy,1.0,0.812
nocode,wild guess -pay people less?,"['wild', 'guess', 'pay', 'people', 'less']",0.0,0.0,0.0,0.0,1.0,0.16699999999999998,1.0,0.242,0.0,0.0,2.0,0.984,1.0,0.461,1.0,0.43,surprise,2.0,0.984
happy,The Enid Blyton show at is simply wizard!,"['the', 'enid', 'blyton', 'show', 'at', 'is', 'be', 'simply', 'wizard']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.469,1.0,0.406,1.0,0.35200000000000004,surprise,1.0,0.469
happy|sad,Queuing to get into sucks but at least it is moving pretty quickly,"['queuing', 'que', 'to', 'get', 'into', 'sucks', 'suck', 'but', 'at', 'least', 'it', 'is', 'be', 'moving', 'move', 'pretty', 'quickly']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.469,2.0,0.6699999999999999,0.0,0.0,1.0,0.414,1.0,0.36700000000000005,sadness,2.0,0.6699999999999999
happy,"Happy to be giving a talk at the conference: ""Creating virtual reality experiences in museums"" with","['happy', 'to', 'be', 'giving', 'give', 'a', 'talk', 'at', 'the', 'conference', 'creating', 'create', 'virtual', 'reality', 'experiences', 'experience', 'in', 'museums', 'museum', 'with']",0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.92,0.0,0.0,0.0,0.0,1.0,0.555,1.0,0.609,joy,4.0,1.92
nocode,is this by Samuel Palmer?,"['is', 'be', 'this', 'by', 'samuel', 'palmer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,a part of an armour?,"['a', 'part', 'of', 'an', 'a', 'armour']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,Invitation- Create Your Own Fun Palaces,"['invitation', 'create', 'your', 'you', 'own', 'fun', 'palaces', 'palace']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.076,0.0,0.0,0.0,0.0,2.0,1.226,0.0,0.0,anticipation,2.0,1.226
nocode,Sexual #identity in #DefiningBeauty via #Pride2015 #Psychology #Sex,"['sexual', '#identity', 'in', 'definingbeauty', 'via', 'pride2015', 'psychology', 'sex']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.622,0.0,0.0,0.0,0.0,1.0,0.695,1.0,0.375,anticipation,1.0,0.695
happy,"Wow, this looks awesome!","['wow', 'this', 'looks', 'look', 'awesome']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,"A ‘sparkling show' of Turner, Singer Sargent, Cézanne watercolours Cambridge","['a', 'sparkling', 'show', 'of', 'turner', 'singer', 'sargent', 'cézanne', 'watercolours', 'watercolour', 'cambridge']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35200000000000004,trust,1.0,0.35200000000000004
happy,Great day so far! Please come down there is still time #CastleHill15,"['great', 'day', 'so', 'far', 'please', 'come', 'down', 'there', 'is', 'be', 'still', 'time', 'castlehill', '15']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.281,0.0,0.0,1.0,0.516,0.0,0.0,anticipation,1.0,0.516
happy,Simply gorgeous.,"['simply', 'gorgeous']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,1.0,0.625
nocode,"Hello, will those be available on line?","['hello', 'will', 'those', 'be', 'available', 'on', 'line']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
sad|disgust|angry,Stop the privatisation of services at the Sign the petition now: via,"['stop', 'the', 'privatisation', 'of', 'services', 'service', 'at', 'the', 'sign', 'the', 'petition', 'now', 'via']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,Marvelous!,['marvelous'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8240000000000001,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,joy,1.0,0.8240000000000001
nocode,Looking at ruskin is gift of #turner paintings to #cambridge #fitzwilliammuseum,"['looking', 'look', 'at', 'ruskin', 'is', 'be', 'gift', 'of', '#turner', 'paintings', 'painting', 'to', '#cambridge', '#fitzwilliammuseum']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.547,0.0,0.0,1.0,0.43,1.0,0.625,0.0,0.0,anticipation,1.0,0.625
happy,Thank you for making history cool again 😃,"['thank', 'you', 'for', 'making', 'make', 'history', 'cool', 'again', '😃']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,"I see dry brush everywhere. Very dramatic, also reminded me the medieval cosmographers.","['i', 'see', 'dry', 'brush', 'everywhere', 'very', 'dramatic', 'also', 'reminded', 'remind', 'me', 'i', 'the', 'medieval', 'cosmographers', 'cosmographer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
surprise,2000 coins per day...they did not worry about RSI in those days!,"['2000', 'coins', 'coin', 'per', 'day', 'they', 'did', 'do', 'not', 'worry', 'about', 'rsi', 'in', 'those', 'days', 'day']",0.0,0.0,0.0,0.0,1.0,0.578,0.0,0.0,1.0,0.6409999999999999,0.0,0.0,1.0,0.49200000000000005,0.0,0.0,sadness,1.0,0.6409999999999999
nocode,current Duccio | Caro display open now,"['current', 'duccio', 'caro', 'display', 'open', 'now']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,"Beguiled, again, by the art of Andrea del Sarto Portrait from the","['beguiled', 'beguile', 'again', 'by', 'the', 'art', 'of', 'andrea', 'del', 'sarto', 'portrait', 'from', 'the']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23399999999999999,1.0,0.0,1.0,0.172,1.0,0.391,0.0,0.0,anticipation,1.0,0.391
happy,And I like the cuddly toy too!!,"['and', 'i', 'like', 'the', 'cuddly', 'toy', 'too']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.484,trust,1.0,0.484
nocode,happy #FathersDay,"['happy', 'fathersday']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7879999999999999,0.0,0.0,0.0,0.0,1.0,0.555,1.0,0.609,joy,1.0,0.7879999999999999
nocode,New painting Mahler 9 exhibition,"['new', 'painting', 'mahler', '9', 'exhibition']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,Stunning Viking silver 'thistle' brooch AD 900s at Used to fasten a man is cloak.,"['stunning', 'viking', 'vike', 'silver', 'thistle', 'brooch', 'ad', '900s', '900', 'at', 'used', 'use', 'to', 'fasten', 'a', 'man', 'is', 'be', 'cloak']",0.0,0.0,0.0,0.0,1.0,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,it is about us Today!... laurie is Arts Resource | Including:,"['it', 'is', 'be', 'about', 'us', 'we', 'today', 'laurie', 'is', 'be', 'arts', 'resource', 'including', 'include']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,#imagenes #retrato Lucio V. Mansilla #Patrimonio del,"['#imagenes', '#imagene', '#retrato', 'lucio', 'v.', 'mansilla', 'patrimonio', 'del']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,"Rhanks, I will! Only had time for brief whiz round before and it was spectacular","['rhanks', 'i', 'will', 'only', 'had', 'have', 'time', 'for', 'brief', 'whiz', 'round', 'before', 'and', 'it', 'was', 'be', 'spectacular']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.912,0.0,0.0,1.0,0.688,2.0,1.157,0.0,0.0,anticipation,2.0,1.157
happy,Year 5 are now busy in the Digital Discovery Centre they are having a great time!,"['year', '5', 'are', 'be', 'now', 'busy', 'in', 'the', 'digital', 'discovery', 'centre', 'they', 'are', 'be', 'having', 'have', 'a', 'great', 'time']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.516,0.0,0.0,anticipation,1.0,0.516
nocode,Do we know what was napoleon is favourite food? Was a french one?,"['do', 'we', 'know', 'what', 'was', 'be', 'napoleon', 'is', 'be', 'favourite', 'food', 'was', 'be', 'a', 'french', 'one']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.258,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.336,trust,1.0,0.336
nocode,Stonehenge On Summer Solstice / Bertram Buchanan / Date: 1889-1920 &amp; / via,"['stonehenge', 'on', 'summer', 'solstice', 'bertram', 'buchanan', 'date', '1889-1920', 'via']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9349999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,2.0,0.9349999999999999
happy,think it is known as a #StatementPiece of jewelry ! and what a statement !,"['think', 'it', 'is', 'be', 'known', 'know', 'as', 'a', 'statement', 'piece', 'of', 'jewelry', 'and', 'what', 'a', 'statement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.547,trust,1.0,0.547
nocode,"i am at in London, Greater London","['i', 'am', 'be', 'at', 'in', 'london', 'greater', 'london']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,There seems to be a malfunction with his sceptre.,"['there', 'seems', 'seem', 'to', 'be', 'a', 'malfunction', 'with', 'his', 'he', 'sceptre']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
not-relevant,From 12pm on we preview #CastleHillOpen Day in #Cambridge with,"['from', '12', 'pm', 'on', 'we', 'preview', 'castlehillopen', 'day', 'in', 'cambridge', 'with']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,thank you for the positive feedback. Pleased you enjoyed your visit,"['thank', 'you', 'for', 'the', 'positive', 'feedback', 'pleased', 'you', 'enjoyed', 'enjoy', 'your', 'you', 'visit']",0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.298,0.0,0.0,0.0,0.0,1.0,0.578,1.0,0.484,joy,3.0,2.298
happy,students enjoying of working out of the classroom #stockleyart,"['students', 'student', 'enjoying', 'enjoy', 'of', 'working', 'work', 'out', 'of', 'the', 'classroom', '#stockleyart']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.583,0.0,0.0,0.0,0.0,2.0,1.164,2.0,1.0699999999999998,joy,2.0,1.583
nocode,"Something for Sunday: ""Shifting patterns"" looks at the intricacies of Pacific barkcloth clothing","['something', 'for', 'sunday', 'shifting', 'shift', 'patterns', 'pattern', 'looks', 'look', 'at', 'the', 'intricacies', 'intricacy', 'of', 'pacific', 'barkcloth', 'clothing']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,Looking forward to visiting later this week for the final time before it closes for a two-year redevelopment. it will be missed!,"['looking', 'look', 'forward', 'to', 'visiting', 'visit', 'later', 'this', 'week', 'for', 'the', 'final', 'time', 'before', 'it', 'closes', 'close', 'for', 'a', 'two', 'year', 'redevelopment', 'it', 'will', 'be', 'missed', 'miss']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.379,0.0,0.0,1.0,0.516,0.0,0.0,anticipation,1.0,0.516
nocode,From The Tomb Of #Nebamun — 1350 BC | #Egyptology #Archaeology #AncientEgypt,"['from', 'the', 'tomb', 'of', '#nebamun', '1350', 'bc', 'egyptology', 'archaeology', 'ancientegypt']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.562,0.0,0.0,1.0,0.344,0.0,0.0,sadness,1.0,0.562
happy,"One of my favorites! A human skull, cleverly painted so that it is only in proportion from 1 angle!","['one', 'of', 'my', 'favorites', 'favorite', 'a', 'human', 'skull', 'cleverly', 'painted', 'paint', 'so', 'that', 'it', 'is', 'be', 'only', 'in', 'proportion', 'from', '1', 'angle']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.688,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.484,joy,1.0,0.688
not-relevant,read Jo nye is book called Soft Power which Hillary Clinton rebranded as Smart Power,"['read', 'jo', 'nye', 'is', 'be', 'book', 'called', 'call', 'soft', 'power', 'which', 'hillary', 'clinton', 'rebranded', 'rebrand', 'as', 'smart', 'power']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,"Promotion_Rayban_15,Click_16","['promotion_rayban_15,click_16']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,""" Sunflowers, 1889. Oil on canvas, 95 x 73 cm. Now at london is","['sunflowers', 'sunflower', '1889', 'oil', 'on', 'canvas', '95', '73', 'cm', 'now', 'at', 'london', 'is', 'be']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,"Sparkling Afternoon Tea from at the Great Court Restaurant, British Museum: #london #travel","['sparkling', 'sparkle', 'afternoon', 'tea', 'from', 'at', 'the', 'great', 'court', 'restaurant', 'british', 'museum', '#london', '#travel']",1.0,0.19899999999999998,0.0,0.0,1.0,0.284,2.0,0.7650000000000001,0.0,0.0,1.0,0.36700000000000005,2.0,0.976,0.0,0.0,anticipation,2.0,0.976
nocode,. Is planning under way for a 450th birthday party? Only 365 days to get ready.,"['is', 'be', 'planning', 'plan', 'under', 'way', 'for', 'a', '450th', 'birthday', 'party', 'only', '365', 'days', 'day', 'to', 'get', 'ready']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.456,0.0,0.0,1.0,0.49200000000000005,4.0,2.226,1.0,0.617,anticipation,4.0,2.226
happy,LOVED Ancient Lives &amp; New Discoveries so fascinating and amazing. Could have stayed in there all day.,"['loved', 'love', 'ancient', 'lives', 'life', 'new', 'discoveries', 'discovery', 'so', 'fascinating', 'and', 'amazing', 'could', 'have', 'stayed', 'stay', 'in', 'there', 'all', 'day']",0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.758,joy,3.0,2.125
happy,working on new series of small #linocut #print sketches.Three Heads-exhibit from after great visit!!,"['working', 'work', 'on', 'new', 'series', 'of', 'small', '#linocut', '#print', 'sketches', 'sketch', 'three', 'heads', 'head', 'exhibit', 'from', 'after', 'great', 'visit']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38299999999999995,trust,1.0,0.38299999999999995
happy,Very much looking forward to taking this in. Love a wander round,"['very', 'much', 'looking', 'look', 'forward', 'to', 'taking', 'take', 'this', 'in', 'love', 'a', 'wander', 'round']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.828,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.758,joy,1.0,0.828
happy,A perfect late night stroll the Brit summer is here at last,"['a', 'perfect', 'late', 'night', 'stroll', 'the', 'brit', 'summer', 'is', 'be', 'here', 'at', 'last']",0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.466,1.0,0.125,0.0,0.0,1.0,0.445,1.0,0.539,joy,3.0,1.466
happy,A summery painting to forget that it is pouring right now. Bathers at Asnieres. #Seurat #art,"['a', 'summery', 'painting', 'to', 'forget', 'that', 'it', 'is', 'be', 'pouring', 'pour', 'right', 'now', 'bathers', 'at', 'asnieres', 'seurat']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,A nice review of our exhibition at,"['a', 'nice', 'review', 'of', 'our', 'we', 'exhibition', 'at']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,"The exuberant Sansovino Frame exhibition, one of many highlights of today is great visit","['the', 'exuberant', 'sansovino', 'frame', 'exhibition', 'one', 'of', 'many', 'highlights', 'highlight', 'of', 'today', 'is', 'be', 'great', 'visit']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,"The ancient Roman version of a Swiss Army knife, 3rd century CE, at","['the', 'ancient', 'roman', 'version', 'of', 'a', 'swiss', 'army', 'knife', '3rd', 'century', 'ce', 'at']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,#grexit Prescient or pessimistic? This in the gift-shop at ...,"['#grexit', 'prescient', 'or', 'pessimistic', 'this', 'in', 'the', 'gift', 'shop', 'at']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.547,0.0,0.0,1.0,0.43,2.0,1.2730000000000001,0.0,0.0,anticipation,2.0,1.2730000000000001
nocode,acquired its 1st George Bellows painting last year. Will we be seeing many similar acquisitions in future? #AskTheGallery,"['acquired', 'acquire', 'its', '1st', 'george', 'bellows', 'painting', 'last', 'year', 'will', 'we', 'be', 'seeing', 'see', 'many', 'similar', 'acquisitions', 'acquisition', 'in', 'future', 'ask', 'thegallery']",1.0,0.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,1.0,0.562
nocode,He does not look too happy about it.,"['he', 'does', 'do', 'not', 'look', 'too', 'happy', 'about', 'it']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7879999999999999,0.0,0.0,0.0,0.0,1.0,0.555,1.0,0.609,joy,1.0,0.7879999999999999
nocode,Perhaps not but there are those who are carving in wood thematically instead of conceptually.,"['perhaps', 'not', 'but', 'there', 'are', 'be', 'those', 'who', 'are', 'be', 'carving', 'carve', 'in', 'wood', 'thematically', 'instead', 'of', 'conceptually']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
nocode,Christopher Williams: The Production Line of Happiness closes this week at,"['christopher', 'williams', 'the', 'production', 'line', 'of', 'happiness', 'closes', 'close', 'this', 'week', 'at']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9840000000000001,0.0,0.0,0.0,0.0,2.0,1.1099999999999999,0.0,0.0,anticipation,2.0,1.1099999999999999
nocode,lll,['lll'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
happy,Hello Cambridge. You were fun today &amp; fed me well. Timely visit to as we plot our new art-house venture...,"['hello', 'cambridge', 'you', 'were', 'be', 'fun', 'today', 'fed', 'feed', 'me', 'i', 'well', 'timely', 'visit', 'to', 'as', 'we', 'plot', 'our', 'we', 'new', 'art', 'house', 'venture']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0219999999999998,1.0,0.0,1.0,0.172,2.0,0.9530000000000001,0.0,0.0,joy,2.0,1.0219999999999998
