ori_sentiment,text,tweet_text,lemma_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score,esn_sentiment,esn_sentiment_count
disgust,Saw an arrogant girl walking pass by.,"['saw', 'an', 'arrogant', 'girl', 'walking', 'pass', 'by']","['see', 'a', 'arrogant', 'girl', 'walking', 'pass', 'by']",disgust,1.0,0.469,surprise,6.0,1.046873892176731,joy,2.0
anger,Not finishing my duty as a class leader.,"['not', 'finishing', 'my', 'duty', 'as', 'a', 'class', 'leader']","['not', 'finish', 'my', 'duty', 'as', 'a', 'class', 'leader']",,0.0,0.0,surprise,5.0,0.9312776751792088,joy,3.0
guilt,My friend had trouble and I was not able to help him.,"['my', 'friend', 'had', 'trouble', 'and', 'i', 'was', 'not', 'able', 'to', 'help', 'him']","['friend', 'have', 'trouble', 'and', 'i', 'be', 'not', 'able', ""to'"", 'help', 'he']",joy,1.0,0.47100000000000003,surprise,4.0,0.7652325550942626,joy,4.0
joy,China winning the Asian Olympic games (TV).,"['china', 'winning', 'the', 'asian', 'olympic', 'games', 'tv']","['china', 'win', ""the'"", 'asian', 'olympic', 'game', 't', 'v']",joy,2.0,1.43,surprise,8.0,1.4051349270616922,joy,4.0
fear,Left alone in the biology building surrounded by empty buildings.,"['left', 'alone', 'in', 'the', 'biology', 'building', 'surrounded', 'by', 'empty', 'buildings']","[""'left"", 'alone', 'in', ""the'"", 'biology', 'building', 'surround', 'by', ""'empty"", 'building']",sadness,2.0,0.964,surprise,8.0,1.5050817241388503,joy,4.0
shame,Someone told me we are not as good as the All English Class.,"['someone', 'told', 'me', 'we', 'are', 'not', 'as', 'good', 'as', 'the', 'all', 'english', 'class']","[""'someone"", 'tell', ""me'"", ""we'"", 'be', 'not', 'as', 'good', 'as', 'the', 'all', 'english', 'class']",joy,1.0,0.547,surprise,6.0,1.249860981472315,joy,3.0
shame,Not getting the reference paper.,"['not', 'getting', 'the', 'reference', 'paper']","['not', 'get', ""the'"", 'reference', 'paper']",,0.0,0.0,surprise,4.0,0.6816622880401622,,0.0
disgust,Cueing for a bus and the drivers having long dinner.,"['cueing', 'for', 'a', 'bus', 'and', 'the', 'drivers', 'having', 'long', 'dinner']","['cueing', 'for', 'a', 'bus', 'and', ""the'"", 'driver', 'have', 'long', 'dinner']",,0.0,0.0,disgust,6.0,1.134116272508918,joy,6.0
shame,Not finishing homework.,"['not', 'finishing', 'homework']","['not', 'finish', 'homework']",,0.0,0.0,surprise,3.0,0.6502276392222459,sadness,2.0
guilt,Did not return the library book on time.,"['did', 'not', 'return', 'the', 'library', 'book', 'on', 'time']","['do', 'not', 'return', ""the'"", 'library', 'book', 'of', 'and', 'time']",,0.0,0.0,surprise,4.0,0.9878402180447248,joy,3.0
joy,Hear a very nice joke made by a friend.,"['hear', 'a', 'very', 'nice', 'joke', 'made', 'by', 'a', 'friend']","['hear', ""a'"", 'very', 'nice', 'joke', 'make', 'by', 'a', 'friend']",joy,1.0,0.47100000000000003,surprise,6.0,1.106442813663311,joy,6.0
fear,Thinking about death when walking alone at night.,"['thinking', 'about', 'death', 'when', 'walking', 'alone', 'at', 'night']","['think', 'about', 'death', 'when', 'walk', 'alone', 'at', 'night']",sadness,2.0,1.5150000000000001,surprise,7.0,1.3737927103706673,joy,3.0
shame,"Found out that someone I knew well has been misunderstanding me  
for 2 years.","['found', 'out', 'that', 'someone', 'i', 'knew', 'well', 'has', 'been', 'misunderstanding', 'me', 'for', '2', 'years']","['find', 'out', 'that', 'someone', ""i'"", 'know', 'well', 'have', 'be', 'misunderstanding', ""me'"", 'for', '2', 'year']",sadness,1.0,0.359,surprise,9.0,1.619145863609575,joy,7.0
sadness,Death of a relative.,"['death', 'of', 'a', 'relative']","['death', 'of', ""a'"", 'relative']",sadness,1.0,0.915,sadness,2.0,0.4116097004909761,,0.0
shame,Someone I know and respect sexually assulted a girl.,"['someone', 'i', 'know', 'and', 'respect', 'sexually', 'assulted', 'a', 'girl']","[""'someone"", ""i'"", 'know', 'and', 'respect', 'sexually', 'assult', 'a', 'girl']",joy,1.0,0.5,surprise,6.0,1.3968424968969446,joy,4.0
disgust,My father insulted by other people.,"['my', 'father', 'insulted', 'by', 'other', 'people']","['father', 'insult', 'by', ""'other"", 'people']",anger,1.0,0.603,disgust,4.0,0.6854961192172656,joy,2.0
anger,Made a mistake at work.,"['made', 'a', 'mistake', 'at', 'work']","['make', ""a'"", 'mistake', 'at', 'work']",sadness,1.0,0.312,surprise,4.0,0.7359005568329062,,0.0
joy,Found my name on the list of attending the English lectures.,"['found', 'my', 'name', 'on', 'the', 'list', 'of', 'attending', 'the', 'english', 'lectures']","['find', 'my', 'name', 'on', ""the'"", 'list', 'of', 'attend', ""the'"", 'english', 'lecture']",,0.0,0.0,surprise,9.0,1.9686148637235128,joy,6.0
joy,Doing anatomy alone for the first time.,"['doing', 'anatomy', 'alone', 'for', 'the', 'first', 'time']","['do', 'anatomy', 'alone', 'for', ""the'"", 'first', 'time']",sadness,1.0,0.6,surprise,4.0,0.9125398689656383,joy,4.0
shame,"Being insulted in front of my parents, and they believed other  
people (those insulting me).","['being', 'insulted', 'in', 'front', 'of', 'my', 'parents', 'and', 'they', 'believed', 'other', 'people', 'those', 'insulting', 'me']","['be', 'insult', 'in', 'front', 'of', 'my', 'parent', 'and', 'they', 'believe', ""'other"", 'people', 'those', 'insult', 'i']",anger,2.0,1.255,surprise,9.0,1.383013490840122,joy,6.0
disgust,Someone had stolen an article from a library journal.,"['someone', 'had', 'stolen', 'an', 'article', 'from', 'a', 'library', 'journal']","[""'someone"", 'have', 'steal', 'a', 'article', 'from', 'a', 'library', 'journal']",anger,2.0,1.0150000000000001,surprise,6.0,1.1851770417881764,joy,2.0
shame,Not doing well in the examn.,"['not', 'doing', 'well', 'in', 'the', 'examn']","['not', 'do', 'well', 'in', ""the'"", 'examn']",,0.0,0.0,,0.0,0.0,joy,2.0
guilt,Not finishing homework in time.,"['not', 'finishing', 'homework', 'in', 'time']","['not', 'finish', 'homework', 'in', 'time']",,0.0,0.0,surprise,4.0,0.8384798801891546,sadness,2.0
joy,"Did well in an examn just before my father's birthday: the best  
present I can give to my father.","['did', 'well', 'in', 'an', 'examn', 'just', 'before', 'my', 'father', 'is', 'birthday', 'the', 'best', 'present', 'i', 'can', 'give', 'to', 'my', 'father']","['do', 'well', 'in', 'a', 'examn', 'just', 'before', 'my', 'father', 'be', 'birthday', ""the'"", 'best', 'present', ""i'"", 'can', 'give', ""to'"", 'my', 'father']",joy,2.0,1.132,surprise,6.0,0.9579967304356385,joy,8.0
fear,"I asked someone to bring some present to my father and found out  
that he is not a reliable person. I was afraid if my father would  
not get the presents he would be angry with me.","['i', 'asked', 'someone', 'to', 'bring', 'some', 'present', 'to', 'my', 'father', 'and', 'found', 'out', 'that', 'he', 'is', 'not', 'a', 'reliable', 'person', 'i', 'was', 'afraid', 'if', 'my', 'father', 'would', 'not', 'get', 'the', 'presents', 'he', 'would', 'be', 'angry', 'with', 'me']","[""'i"", 'ask', 'someone', ""to'"", 'bring', 'some', 'present', ""to'"", 'my', 'father', 'and', 'find', 'out', 'that', ""he'"", 'be', 'not', 'be', 'reliable', 'person', ""i'"", 'be', 'afraid', 'if', 'my', 'father', 'would', 'not', 'get', ""the'"", 'present', 'he', 'would', ""be'"", 'angry', 'with', 'i']",joy,3.0,1.215,surprise,15.0,2.7140164017155084,joy,9.0
anger,"Some classmates said I did not do enough social work. Therefore I  
was not elected as a ""Tree Good"" student.","['some', 'classmates', 'said', 'i', 'did', 'not', 'do', 'enough', 'social', 'work', 'therefore', 'i', 'was', 'not', 'elected', 'as', 'a', 'tree', 'good', 'student']","['some', 'classmate', 'say', 'i', 'do', 'not', ""do'"", 'enough', 'social', 'work', 'therefore', ""i'"", 'be', 'not', 'elect', 'as', 'a', 'tree', 'good', 'student']",joy,2.0,0.637,surprise,13.0,2.610876861701809,joy,6.0
sadness,"My father won't be so pleased with me as if I was elected ""Three  
Good"".","['my', 'father', 'will', 'not', 'be', 'so', 'pleased', 'with', 'me', 'as', 'if', 'i', 'was', 'elected', 'three', 'good']","['father', 'will', 'not', ""be'"", ""so'"", 'pleased', 'with', ""me'"", 'as', 'if', ""i'"", 'be', 'elect', 'three', 'good']",joy,2.0,1.272,surprise,6.0,1.0681886510129168,joy,4.0
disgust,My roommate's lack of consideration of me.,"['my', 'roommate', 'is', 'lack', 'of', 'consideration', 'of', 'me']","['roommate', 'be', 'lack', 'of', 'consideration', 'of', 'i']",,0.0,0.0,surprise,3.0,0.533148414391126,,0.0
shame,"My sister said I am not a stable person, and I think she is  
right.","['my', 'sister', 'said', 'i', 'am', 'not', 'a', 'stable', 'person', 'and', 'i', 'think', 'she', 'is', 'right']","['sister', 'say', ""i'"", 'be', 'not', ""a'"", 'stable', 'person', 'and', 'i', 'think', ""she'"", 'be', 'right']",,0.0,0.0,surprise,7.0,1.1663997448860373,joy,5.0
guilt,"My sister forgot to bring presents for my birthday, I was rude to  
her.","['my', 'sister', 'forgot', 'to', 'bring', 'presents', 'for', 'my', 'birthday', 'i', 'was', 'rude', 'to', 'her']","['sister', 'forget', ""to'"", 'bring', 'present', 'for', 'my', 'birthday', ""i'"", 'be', 'rude', ""to'"", 'she']",joy,3.0,1.648,surprise,8.0,1.4962245852878397,joy,4.0
joy,Had a nice letter from my close friend.,"['had', 'a', 'nice', 'letter', 'from', 'my', 'close', 'friend']","['have', ""a'"", 'nice', 'letter', 'from', 'my', 'close', 'friend']",joy,1.0,0.47100000000000003,surprise,4.0,0.6554104433038574,joy,5.0
fear,Staying alone in the biology building after the dark.,"['staying', 'alone', 'in', 'the', 'biology', 'building', 'after', 'the', 'dark']","[""'stay"", 'alone', 'in', ""the'"", 'biology', 'building', 'after', ""the'"", 'dark']",sadness,2.0,1.145,surprise,5.0,0.9766564386000097,joy,4.0
anger,Being insulted by my roommate (she is in the English Class).,"['being', 'insulted', 'by', 'my', 'roommate', 'she', 'is', 'in', 'the', 'english', 'class']","['be', 'insult', 'by', 'my', 'roommate', ""she'"", 'be', 'in', ""the'"", 'english', 'class']",anger,1.0,0.603,surprise,5.0,0.9014564277877648,,0.0
sadness,Not being able to do well to be chosen for the English lecture.,"['not', 'being', 'able', 'to', 'do', 'well', 'to', 'be', 'chosen', 'for', 'the', 'english', 'lecture']","['not', 'be', 'able', ""to'"", ""do'"", 'well', ""to'"", ""be'"", 'choose', 'for', ""the'"", 'english', 'lecture']",,0.0,0.0,surprise,6.0,1.2002477526326158,joy,6.0
disgust,My roommate boasting about her English lectures.,"['my', 'roommate', 'boasting', 'about', 'her', 'english', 'lectures']","['roommate', 'boast', 'about', 'she', 'english', 'lecture']",,0.0,0.0,surprise,6.0,1.678476587419266,joy,3.0
shame,"When the class leader read out the names of those chosen for the  
English lecture and I was not on the list.","['when', 'the', 'class', 'leader', 'read', 'out', 'the', 'names', 'of', 'those', 'chosen', 'for', 'the', 'english', 'lecture', 'and', 'i', 'was', 'not', 'on', 'the', 'list']","['when', ""the'"", 'class', 'leader', 'read', 'out', ""the'"", 'name', 'of', 'those', 'choose', 'for', ""the'"", 'english', 'lecture', 'and', 'i', 'be', 'not', 'on', ""the'"", 'list']",,0.0,0.0,surprise,10.0,1.6985593333854971,joy,9.0
guilt,"Some boys told me your nickname is ""Little Girl Doctor"", I did  
not tell them off and laughed with them.","['some', 'boys', 'told', 'me', 'your', 'nickname', 'is', 'little', 'girl', 'doctor', 'i', 'did', 'not', 'tell', 'them', 'off', 'and', 'laughed', 'with', 'them']","['some', 'boy', 'tell', ""me'"", ""your'"", 'nickname', 'be', 'little', 'girl', 'doctor', ""i'"", 'do', 'not', 'tell', 'they', 'off', 'and', 'laugh', 'with', 'they']",joy,1.0,0.8909999999999999,surprise,10.0,1.8413364793495268,joy,9.0
joy,Relatives visiting me.,"['relatives', 'visiting', 'me']","[""'relative"", 'visit', 'i']",,0.0,0.0,sadness,3.0,0.4684520161116122,joy,1.0
fear,"Finding out the great difference between China and the West in  
science.","['finding', 'out', 'the', 'great', 'difference', 'between', 'china', 'and', 'the', 'west', 'in', 'science']","['find', 'out', ""the'"", 'great', 'difference', 'between', 'china', ""'s"", 'and', ""the'"", 'west', 'in', 'science']",,0.0,0.0,surprise,7.0,1.3032917877663235,joy,5.0
disgust,Saw my unfair report.,"['saw', 'my', 'unfair', 'report']","['see', 'my', 'unfair', 'report']",anger,1.0,0.5710000000000001,disgust,4.0,0.6464801634567122,,0.0
disgust,Lecturers being unfair to me in reports.,"['lecturers', 'being', 'unfair', 'to', 'me', 'in', 'reports']","['lecturer', 'be', 'unfair', ""to'"", 'i', 'in', 'report']",anger,1.0,0.5710000000000001,surprise,5.0,0.8749252770208461,,0.0
anger,"Finding out that some students are getting good reports they do  
not deserve.","['finding', 'out', 'that', 'some', 'students', 'are', 'getting', 'good', 'reports', 'they', 'do', 'not', 'deserve']","['find', 'out', 'that', 'some', 'student', 'be', 'get', 'good', 'report', 'they', 'do', 'not', 'deserve']",joy,1.0,0.547,surprise,10.0,1.9477978206298243,joy,3.0
anger,People impolite with me because I did not get a good report.,"['people', 'impolite', 'with', 'me', 'because', 'i', 'did', 'not', 'get', 'a', 'good', 'report']","['people', 'impolite', 'with', ""me'"", 'because', ""i'"", 'do', 'not', 'get', 'a', 'good', 'report']",joy,1.0,0.547,surprise,5.0,1.2209483707668949,joy,3.0
anger,I kicked the chair in the classroom to express my anger.,"['i', 'kicked', 'the', 'chair', 'in', 'the', 'classroom', 'to', 'express', 'my', 'anger']","[""'i"", 'kick', ""the'"", 'chair', 'in', ""the'"", 'classroom', ""to'"", 'express', 'my', 'anger']",anger,2.0,1.478,surprise,6.0,1.054347206905004,joy,2.0
joy,Finding out I was chosen for the English lectures.,"['finding', 'out', 'i', 'was', 'chosen', 'for', 'the', 'english', 'lectures']","['find', 'out', ""i'"", 'be', 'choose', 'for', ""the'"", 'english', 'lecture']",,0.0,0.0,surprise,7.0,1.6643403653877589,joy,6.0
fear,"My roommate refused to walk with me to the English lectures. I  
have to walk alone in the dark. Lectures are in the biology  
building.","['my', 'roommate', 'refused', 'to', 'walk', 'with', 'me', 'to', 'the', 'english', 'lectures', 'i', 'have', 'to', 'walk', 'alone', 'in', 'the', 'dark', 'lectures', 'are', 'in', 'the', 'biology', 'building']","['roommate', 'refuse', ""to'"", 'walk', 'with', ""me'"", 'to', ""the'"", 'english', 'lecture', ""i'"", 'have', ""to'"", 'walk', 'alone', 'in', ""the'"", 'dark', 'lecture', 'be', 'in', ""the'"", 'biology', 'building']",sadness,3.0,1.536,surprise,11.0,2.625313315579276,joy,6.0
anger,My roommate being unconsiderate.,"['my', 'roommate', 'being', 'unconsiderate']","['roommate', 'be', 'unconsiderate']",,0.0,0.0,,0.0,0.0,,0.0
shame,My best friend was not chosen for the English lectures.,"['my', 'best', 'friend', 'was', 'not', 'chosen', 'for', 'the', 'english', 'lectures']","['best', 'friend', 'be', 'not', 'choose', 'for', ""the'"", 'english', 'lecture']",joy,1.0,0.47100000000000003,surprise,7.0,1.524241920691179,joy,6.0
shame,"Someone told me I was chosen for the English lectures because I  
am good looking.","['someone', 'told', 'me', 'i', 'was', 'chosen', 'for', 'the', 'english', 'lectures', 'because', 'i', 'am', 'good', 'looking']","[""'someone"", 'tell', ""me'"", ""i'"", 'be', 'choose', 'for', ""the'"", 'english', 'lecture', 'because', ""i'"", 'be', 'good', 'look']",joy,1.0,0.547,surprise,11.0,2.507710133638936,joy,7.0
shame,Not doing well in the examn.,"['not', 'doing', 'well', 'in', 'the', 'examn']","['not', 'do', 'well', 'in', ""the'"", 'examn']",,0.0,0.0,,0.0,0.0,joy,2.0
fear,"Some boys talking about nicknames of the lecturers, and I was too  
afraid of them to stop them.","['some', 'boys', 'talking', 'about', 'nicknames', 'of', 'the', 'lecturers', 'and', 'i', 'was', 'too', 'afraid', 'of', 'them', 'to', 'stop', 'them']","['some', 'boy', 'talk', 'about', 'nickname', 'of', ""the'"", 'lecturer', 'and', 'i', 'be', 'too', 'afraid', 'of', 'they', ""to'"", 'stop', 'they']",fear,1.0,0.8440000000000001,surprise,10.0,2.0019429899306482,joy,9.0
joy,Found out my wife is pregnant.,"['found', 'out', 'my', 'wife', 'is', 'pregnant']","['find', 'out', 'my', 'wife', 'be', 'pregnant']",,0.0,0.0,surprise,4.0,0.6189176424871273,joy,4.0
joy,My boat running into another boat.,"['my', 'boat', 'running', 'into', 'another', 'boat']","['boat', 'run', 'into', 'another', 'boat']",,0.0,0.0,anger,4.0,0.6090650662988057,joy,3.0
anger,Punished by a leader.,"['punished', 'by', 'a', 'leader']","['punish', 'by', ""a'"", 'leader']",fear,2.0,1.172,anger,3.0,0.6881462597387162,joy,1.0
sadness,My teacher's death.,"['my', 'teacher', 'is', 'death']","[""'my"", 'teacher', 'be', 'death']",sadness,1.0,0.915,surprise,2.0,0.4363803218557697,,0.0
disgust,Saw a mate bribing the leader.,"['saw', 'a', 'mate', 'bribing', 'the', 'leader']","['see', ""a'"", 'mate', 'bribing', ""the'"", 'leader']",,0.0,0.0,disgust,5.0,0.9063600354005183,joy,4.0
shame,Insulted by a woman in public.,"['insulted', 'by', 'a', 'woman', 'in', 'public']","['insult', 'by', 'a', 'woman', 'in', 'public']",anger,1.0,0.603,disgust,4.0,0.7274678357697586,joy,2.0
disgust,Fight with my mate after a quarrel.,"['fight', 'with', 'my', 'mate', 'after', 'a', 'quarrel']","['fight', 'with', 'my', 'mate', 'after', 'a', 'quarrel']",anger,2.0,1.448,disgust,3.0,0.5302453893213872,joy,3.0
joy,Receiving a nice present from my parents.,"['receiving', 'a', 'nice', 'present', 'from', 'my', 'parents']","['receive', ""a'"", 'nice', 'present', 'from', 'my', 'parent']",joy,2.0,0.728,surprise,6.0,1.141710376243905,joy,5.0
anger,Finding out that I made a stupid mistake in the examn.,"['finding', 'out', 'that', 'i', 'made', 'a', 'stupid', 'mistake', 'in', 'the', 'examn']","['find', 'out', 'that', ""i'"", 'make', 'a', 'stupid', 'mistake', 'in', ""the'"", 'examn']",sadness,1.0,0.312,surprise,6.0,1.0464977053563849,joy,4.0
anger,"Finding out about some girls who have been nice to the class  
leader in order to go to the neuropsychology lectures (English  
ones).","['finding', 'out', 'about', 'some', 'girls', 'who', 'have', 'been', 'nice', 'to', 'the', 'class', 'leader', 'in', 'order', 'to', 'go', 'to', 'the', 'neuropsychology', 'lectures', 'english', 'ones']","['find', 'out', 'about', 'some', 'girl', ""who'"", 'have', 'be', 'nice', ""to'"", ""the'"", 'class', 'leader', 'in', 'order', ""to'"", 'go', ""to'"", ""the'"", 'neuropsychology', 'lecture', 'english', 'one']",,0.0,0.0,surprise,14.0,3.0828066523572186,joy,12.0
shame,Finding out I am not chosen for the English lectures.,"['finding', 'out', 'i', 'am', 'not', 'chosen', 'for', 'the', 'english', 'lectures']","['find', 'out', ""i'"", 'be', 'not', 'choose', 'for', ""the'"", 'english', 'lecture']",,0.0,0.0,surprise,7.0,1.6643403653877589,joy,6.0
