ori_sentiment,tweet_text,sentiment,final_tweet_text,anger,anger_score,disgust,disgust_score,fear,fear_score,joy,joy_score,sadness,sadness_score,surprise,surprise_score,anticipation,anticipation_score,trust,trust_score,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score
guilt,A friend asked to borrow my notes and I did not give them away my notes too badly written,guilt,"['a', 'friend', 'asked', 'ask', 'to', 'borrow', 'my', 'notes', 'note', 'and', 'i', 'did', 'do', 'not', 'give', 'them', 'they', 'away', 'my', 'notes', 'note', 'too', 'badly', 'written', 'write']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47100000000000003,1.0,0.455,0.0,0.0,0.0,0.0,1.0,0.75,trust,1.0,0.75
joy,Talking to a close friend.,joy,"['talking', 'talk', 'to', 'a', 'close', 'friend']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47100000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,trust,1.0,0.75
sadness,Getting ill.,sadness,"['getting', 'get', 'ill']",1.0,0.33299999999999996,1.0,0.49200000000000005,1.0,0.621,0.0,0.0,1.0,0.594,0.0,0.0,0.0,0.0,0.0,0.0,fear,1.0,0.621
shame,Failed to be elected to be a class leader.,shame,"['failed', 'fail', 'to', 'be', 'elected', 'elect', 'to', 'be', 'a', 'class', 'leader']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.1179999999999999,trust,2.0,1.1179999999999999
anger,Father lost his temper at home because he was mistreated at work.,anger,"['father', 'lost', 'lose', 'his', 'he', 'temper', 'at', 'home', 'because', 'he', 'was', 'be', 'mistreated', 'mistreate', 'at', 'work']",2.0,0.949,1.0,0.25,1.0,0.391,1.0,0.5589999999999999,2.0,1.134,1.0,0.38299999999999995,0.0,0.0,1.0,0.586,sadness,2.0,1.134
disgust,Saw someone who picked up a cigarette from the floor and smoked it.,disgust,"['saw', 'see', 'someone', 'who', 'picked', 'pick', 'up', 'a', 'cigarette', 'from', 'the', 'floor', 'and', 'smoked', 'smoke', 'it']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
shame,Telling a lie.,shame,"['telling', 'tell', 'a', 'lie']",1.0,0.348,1.0,0.445,0.0,0.0,0.0,0.0,1.0,0.585,0.0,0.0,0.0,0.0,0.0,0.0,sadness,1.0,0.585
shame,Not getting the class paper in time for the lecture.,shame,"['not', 'getting', 'get', 'the', 'class', 'paper', 'in', 'time', 'for', 'the', 'lecture']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.516,0.0,0.0,anticipation,1.0,0.516
joy,My father promoted to be a professor.,joy,"['my', 'father', 'promoted', 'promote', 'to', 'be', 'a', 'professor']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.164,trust,2.0,1.164
fear,Anatomy lesson and told we have to do it at night sometimes.,fear,"['anatomy', 'lesson', 'and', 'told', 'tell', 'we', 'have', 'to', 'do', 'it', 'at', 'night', 'sometimes']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36700000000000005,1.0,0.461,trust,1.0,0.461
guilt,Had an argument with my classmate for borrowed books.,guilt,"['had', 'have', 'an', 'a', 'argument', 'with', 'my', 'classmate', 'for', 'borrowed', 'borrow', 'books', 'book']",1.0,0.545,0.0,0.0,0.0,0.0,1.0,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,1.0,0.545
shame,Finding out that we can not have good references because China is poor.,shame,"['finding', 'find', 'out', 'that', 'we', 'can', 'not', 'have', 'good', 'references', 'reference', 'because', 'china', 'is', 'be', 'poor']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.547,0.0,0.0,1.0,0.21899999999999997,1.0,0.38299999999999995,1.0,0.617,trust,1.0,0.617
disgust,Saw someone licking his dining bowl.,disgust,"['saw', 'see', 'someone', 'licking', 'lick', 'his', 'he', 'dining', 'bowl']",0.0,0.0,1.0,0.39799999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disgust,1.0,0.39799999999999996
shame,Criticized in front of the class.,shame,"['criticized', 'criticize', 'in', 'front', 'of', 'the', 'class']",1.0,0.516,1.0,0.312,1.0,0.469,0.0,0.0,1.0,0.469,0.0,0.0,0.0,0.0,0.0,0.0,anger,1.0,0.516
shame,Not finishing homework in time.,shame,"['not', 'finishing', 'finish', 'homework', 'in', 'time']",0.0,0.0,0.0,0.0,1.0,0.109,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.516,0.0,0.0,anticipation,1.0,0.516
joy,"Found out that the girl I love loves me, too.",joy,"['found', 'find', 'out', 'that', 'the', 'girl', 'i', 'love', 'loves', 'love', 'me', 'i', 'too']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0859999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.242,trust,2.0,1.242
fear,Reading a horror story alone.,fear,"['reading', 'read', 'a', 'horror', 'story', 'alone']",1.0,0.75,1.0,0.6559999999999999,1.0,0.9229999999999999,0.0,0.0,2.0,1.319,1.0,0.742,0.0,0.0,0.0,0.0,sadness,2.0,1.319
anger,Being refused to attend the neuropsychology lecture in the medical university.,anger,"['being', 'be', 'refused', 'refuse', 'to', 'attend', 'the', 'neuropsychology', 'lecture', 'in', 'the', 'medical', 'university']",0.0,0.0,0.0,0.0,1.0,0.297,0.0,0.0,1.0,0.391,0.0,0.0,2.0,0.844,1.0,0.508,anticipation,2.0,0.844
sadness,My parents told me that they do not like my friend.,sadness,"['my', 'parents', 'parent', 'told', 'tell', 'me', 'i', 'that', 'they', 'do', 'not', 'like', 'my', 'friend']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47100000000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.234,trust,2.0,1.234
disgust,Saw an arrogant girl walking pass by.,disgust,"['saw', 'see', 'an', 'a', 'arrogant', 'girl', 'walking', 'walk', 'pass', 'by']",1.0,0.461,1.0,0.469,0.0,0.0,1.0,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disgust,1.0,0.469
anger,Not finishing my duty as a class leader.,anger,"['not', 'finishing', 'finish', 'my', 'duty', 'as', 'a', 'class', 'leader']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,trust,1.0,0.68
guilt,My friend had trouble and I was not able to help him.,guilt,"['my', 'friend', 'had', 'have', 'trouble', 'and', 'i', 'was', 'be', 'not', 'able', 'to', 'help', 'him', 'he']",0.0,0.0,0.0,0.0,1.0,0.203,1.0,0.47100000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,trust,1.0,0.75
joy,China winning the Asian Olympic games TV.,joy,"['china', 'winning', 'win', 'the', 'asian', 'olympic', 'games', 'game', 'tv']",0.0,0.0,1.0,0.109,0.0,0.0,2.0,1.43,1.0,0.094,1.0,0.45299999999999996,1.0,0.664,1.0,0.523,joy,2.0,1.43
fear,Left alone in the biology building surrounded by empty buildings.,fear,"['left', 'leave', 'alone', 'in', 'the', 'biology', 'building', 'surrounded', 'surround', 'by', 'empty', 'buildings', 'building']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.2919999999999998,1.0,0.23399999999999999,1.0,0.445,0.0,0.0,sadness,3.0,1.2919999999999998
shame,Someone told me we are not as good as the All English Class.,shame,"['someone', 'told', 'tell', 'me', 'i', 'we', 'are', 'be', 'not', 'as', 'good', 'as', 'the', 'all', 'english', 'class']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.547,0.0,0.0,1.0,0.21899999999999997,1.0,0.38299999999999995,1.0,0.617,trust,1.0,0.617
shame,Not getting the reference paper.,shame,"['not', 'getting', 'get', 'the', 'reference', 'paper']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
disgust,Cueing for a bus and the drivers having long dinner.,disgust,"['cueing', 'for', 'a', 'bus', 'and', 'the', 'drivers', 'driver', 'having', 'have', 'long', 'dinner']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.406,0.0,0.0,anticipation,1.0,0.406
shame,Not finishing homework.,shame,"['not', 'finishing', 'finish', 'homework']",0.0,0.0,0.0,0.0,1.0,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
guilt,Did not return the library book on time.,guilt,"['did', 'do', 'not', 'return', 'the', 'library', 'book', 'on', 'time']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.516,0.0,0.0,anticipation,1.0,0.516
joy,Hear a very nice joke made by a friend.,joy,"['hear', 'a', 'very', 'nice', 'joke', 'made', 'make', 'by', 'a', 'friend']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47100000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,trust,1.0,0.75
fear,Thinking about death when walking alone at night.,fear,"['thinking', 'think', 'about', 'death', 'when', 'walking', 'walk', 'alone', 'at', 'night']",1.0,0.574,1.0,0.6559999999999999,1.0,0.843,1.0,0.188,2.0,1.5150000000000001,1.0,0.578,1.0,0.39799999999999996,0.0,0.0,sadness,2.0,1.5150000000000001
shame,Found out that someone I knew well has been misunderstanding me for 2 years.,shame,"['found', 'find', 'out', 'that', 'someone', 'i', 'knew', 'know', 'well', 'has', 'have', 'been', 'be', 'misunderstanding', 'me', 'i', 'for', '2', 'years', 'year']",1.0,0.195,0.0,0.0,0.0,0.0,1.0,0.258,1.0,0.359,0.0,0.0,0.0,0.0,1.0,0.484,trust,1.0,0.484
sadness,Death of a relative.,sadness,"['death', 'of', 'a', 'relative']",1.0,0.574,1.0,0.6559999999999999,1.0,0.843,0.0,0.0,1.0,0.915,1.0,0.578,1.0,0.39799999999999996,1.0,0.57,sadness,1.0,0.915
shame,Someone I know and respect sexually assulted a girl.,shame,"['someone', 'i', 'know', 'and', 'respect', 'sexually', 'assulted', 'assult', 'a', 'girl']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.43799999999999994,1.0,0.75,trust,1.0,0.75
disgust,My father insulted by other people.,disgust,"['my', 'father', 'insulted', 'insult', 'by', 'other', 'people']",1.0,0.603,1.0,0.39299999999999996,0.0,0.0,0.0,0.0,1.0,0.484,1.0,0.539,0.0,0.0,1.0,0.586,anger,1.0,0.603
anger,Made a mistake at work.,anger,"['made', 'make', 'a', 'mistake', 'at', 'work']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.312,0.0,0.0,0.0,0.0,0.0,0.0,sadness,1.0,0.312
joy,Found my name on the list of attending the English lectures.,joy,"['found', 'find', 'my', 'name', 'on', 'the', 'list', 'of', 'attending', 'attend', 'the', 'english', 'lectures', 'lecture']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.258,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.484,trust,1.0,0.484
joy,Doing anatomy alone for the first time.,joy,"['doing', 'do', 'anatomy', 'alone', 'for', 'the', 'first', 'time']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.516,0.0,0.0,sadness,1.0,0.6
shame,"Being insulted in front of my parents, and they believed other people those insulting me.",shame,"['being', 'be', 'insulted', 'insult', 'in', 'front', 'of', 'my', 'parents', 'parent', 'and', 'they', 'believed', 'believe', 'other', 'people', 'those', 'insulting', 'insult', 'me', 'i']",2.0,1.255,2.0,0.854,1.0,0.435,0.0,0.0,2.0,0.875,1.0,0.539,0.0,0.0,1.0,0.688,anger,2.0,1.255
sadness,Death of General Ye Jianying.,sadness,"['death', 'of', 'general', 'ye', 'jianying']",1.0,0.574,1.0,0.6559999999999999,1.0,0.843,0.0,0.0,1.0,0.915,1.0,0.578,1.0,0.39799999999999996,1.0,0.375,sadness,1.0,0.915
disgust,Someone had stolen an article from a library journal.,disgust,"['someone', 'had', 'have', 'stolen', 'steal', 'an', 'a', 'article', 'from', 'a', 'library', 'journal']",2.0,1.0150000000000001,0.0,0.0,1.0,0.42200000000000004,0.0,0.0,1.0,0.6559999999999999,0.0,0.0,0.0,0.0,0.0,0.0,anger,2.0,1.0150000000000001
shame,Not doing well in the examn.,shame,"['not', 'doing', 'do', 'well', 'in', 'the', 'examn']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
guilt,Not finishing homework in time.,guilt,"['not', 'finishing', 'finish', 'homework', 'in', 'time']",0.0,0.0,0.0,0.0,1.0,0.109,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.516,0.0,0.0,anticipation,1.0,0.516
joy,Did well in an examn just before my father is birthday: the best present I can give to my father.,joy,"['did', 'do', 'well', 'in', 'an', 'a', 'examn', 'just', 'before', 'my', 'father', 'is', 'be', 'birthday', 'the', 'best', 'present', 'i', 'can', 'give', 'to', 'my', 'father']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.132,0.0,0.0,2.0,0.812,2.0,1.149,2.0,1.039,anticipation,2.0,1.149
fear,I asked someone to bring some present to my father and found out that he is not a reliable person. I was afraid if my father would not get the presents he would be angry with me.,fear,"['i', 'asked', 'ask', 'someone', 'to', 'bring', 'some', 'present', 'to', 'my', 'father', 'and', 'found', 'find', 'out', 'that', 'he', 'is', 'be', 'not', 'a', 'reliable', 'person', 'i', 'was', 'be', 'afraid', 'if', 'my', 'father', 'would', 'not', 'get', 'the', 'presents', 'present', 'he', 'would', 'be', 'angry', 'with', 'me', 'i']",1.0,0.8240000000000001,1.0,0.469,1.0,0.8440000000000001,3.0,1.215,0.0,0.0,1.0,0.32,1.0,0.516,4.0,2.226,trust,4.0,2.226
anger,"Some classmates said I did not do enough social work. Therefore I was not elected as a ""Tree Good"" student.",anger,"['some', 'classmates', 'classmate', 'said', 'say', 'i', 'did', 'do', 'not', 'do', 'enough', 'social', 'work', 'therefore', 'i', 'was', 'be', 'not', 'elected', 'elect', 'as', 'a', 'tree', 'good', 'student']",1.0,0.0,1.0,0.039,0.0,0.0,2.0,0.637,0.0,0.0,2.0,0.297,2.0,0.6099999999999999,3.0,1.4609999999999999,trust,3.0,1.4609999999999999
sadness,"My father will not be so pleased with me as if I was elected ""Three Good"".",sadness,"['my', 'father', 'will', 'not', 'be', 'so', 'pleased', 'with', 'me', 'i', 'as', 'if', 'i', 'was', 'be', 'elected', 'elect', 'three', 'good']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.272,0.0,0.0,1.0,0.21899999999999997,1.0,0.38299999999999995,3.0,1.641,trust,3.0,1.641
disgust,My roommate is lack of consideration of me.,disgust,"['my', 'roommate', 'is', 'be', 'lack', 'of', 'consideration', 'of', 'me', 'i']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
shame,"My sister said I am not a stable person, and I think she is right.",shame,"['my', 'sister', 'said', 'say', 'i', 'am', 'be', 'not', 'a', 'stable', 'person', 'and', 'i', 'think', 'she', 'is', 'be', 'right']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,trust,1.0,0.75
guilt,"My sister forgot to bring presents for my birthday, I was rude to her.",guilt,"['my', 'sister', 'forgot', 'forget', 'to', 'bring', 'presents', 'present', 'for', 'my', 'birthday', 'i', 'was', 'be', 'rude', 'to', 'her', 'she']",0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.6480000000000001,0.0,0.0,2.0,0.812,2.0,1.149,1.0,0.45299999999999996,joy,3.0,1.6480000000000001
joy,Had a nice letter from my close friend.,joy,"['had', 'have', 'a', 'nice', 'letter', 'from', 'my', 'close', 'friend']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47100000000000003,0.0,0.0,0.0,0.0,1.0,0.484,1.0,0.75,trust,1.0,0.75
fear,Staying alone in the biology building after the dark.,fear,"['staying', 'stay', 'alone', 'in', 'the', 'biology', 'building', 'after', 'the', 'dark']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.145,0.0,0.0,0.0,0.0,0.0,0.0,sadness,2.0,1.145
anger,Being insulted by my roommate she is in the English Class.,anger,"['being', 'be', 'insulted', 'insult', 'by', 'my', 'roommate', 'she', 'is', 'be', 'in', 'the', 'english', 'class']",1.0,0.603,1.0,0.39299999999999996,0.0,0.0,0.0,0.0,1.0,0.484,1.0,0.539,0.0,0.0,0.0,0.0,anger,1.0,0.603
sadness,Not being able to do well to be chosen for the English lecture.,sadness,"['not', 'being', 'be', 'able', 'to', 'do', 'well', 'to', 'be', 'chosen', 'choose', 'for', 'the', 'english', 'lecture']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
disgust,My roommate boasting about her English lectures.,disgust,"['my', 'roommate', 'boasting', 'boast', 'about', 'her', 'she', 'english', 'lectures', 'lecture']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
shame,When the class leader read out the names of those chosen for the English lecture and I was not on the list.,shame,"['when', 'the', 'class', 'leader', 'read', 'out', 'the', 'names', 'name', 'of', 'those', 'chosen', 'choose', 'for', 'the', 'english', 'lecture', 'and', 'i', 'was', 'be', 'not', 'on', 'the', 'list']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,trust,1.0,0.68
guilt,"Some boys told me your nickname is ""Little Girl Doctor"", I did not tell them off and laughed with them.",guilt,"['some', 'boys', 'boy', 'told', 'tell', 'me', 'i', 'your', 'you', 'nickname', 'is', 'be', 'little', 'girl', 'doctor', 'i', 'did', 'do', 'not', 'tell', 'them', 'they', 'off', 'and', 'laughed', 'laugh', 'with', 'them', 'they']",0.0,0.0,1.0,0.11699999999999999,0.0,0.0,1.0,0.8909999999999999,0.0,0.0,1.0,0.258,0.0,0.0,1.0,0.6409999999999999,joy,1.0,0.8909999999999999
joy,Relatives visiting me.,joy,"['relatives', 'relative', 'visiting', 'visit', 'me', 'i']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.57,trust,1.0,0.57
fear,Finding out the great difference between China and the West in science.,fear,"['finding', 'find', 'out', 'the', 'great', 'difference', 'between', 'china', 'and', 'the', 'west', 'in', 'science']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
disgust,Saw my unfair report.,disgust,"['saw', 'see', 'my', 'unfair', 'report']",1.0,0.5710000000000001,1.0,0.281,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,anger,1.0,0.5710000000000001
disgust,Lecturers being unfair to me in reports.,disgust,"['lecturers', 'lecturer', 'being', 'be', 'unfair', 'to', 'me', 'i', 'in', 'reports', 'report']",1.0,0.5710000000000001,1.0,0.281,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,anger,1.0,0.5710000000000001
anger,Finding out that some students are getting good reports they do not deserve.,anger,"['finding', 'find', 'out', 'that', 'some', 'students', 'student', 'are', 'be', 'getting', 'get', 'good', 'reports', 'report', 'they', 'do', 'not', 'deserve']",1.0,0.17600000000000002,0.0,0.0,0.0,0.0,1.0,0.547,0.0,0.0,1.0,0.21899999999999997,2.0,0.9849999999999999,2.0,1.133,trust,2.0,1.133
anger,People impolite with me because I did not get a good report.,anger,"['people', 'impolite', 'with', 'me', 'i', 'because', 'i', 'did', 'do', 'not', 'get', 'a', 'good', 'report']",0.0,0.0,1.0,0.266,0.0,0.0,1.0,0.547,0.0,0.0,1.0,0.21899999999999997,1.0,0.38299999999999995,1.0,0.617,trust,1.0,0.617
anger,I kicked the chair in the classroom to express my anger.,anger,"['i', 'kicked', 'kick', 'the', 'chair', 'in', 'the', 'classroom', 'to', 'express', 'my', 'anger']",2.0,1.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,2.0,1.478
joy,Finding out I was chosen for the English lectures.,joy,"['finding', 'find', 'out', 'i', 'was', 'be', 'chosen', 'choose', 'for', 'the', 'english', 'lectures', 'lecture']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
fear,My roommate refused to walk with me to the English lectures. I have to walk alone in the dark. Lectures are in the biology building.,fear,"['my', 'roommate', 'refused', 'refuse', 'to', 'walk', 'with', 'me', 'i', 'to', 'the', 'english', 'lectures', 'lecture', 'i', 'have', 'to', 'walk', 'alone', 'in', 'the', 'dark', 'lectures', 'lecture', 'are', 'be', 'in', 'the', 'biology', 'building']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.536,0.0,0.0,0.0,0.0,0.0,0.0,sadness,3.0,1.536
anger,My roommate being unconsiderate.,anger,"['my', 'roommate', 'being', 'be', 'unconsiderate']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
shame,My best friend was not chosen for the English lectures.,shame,"['my', 'best', 'friend', 'was', 'be', 'not', 'chosen', 'choose', 'for', 'the', 'english', 'lectures', 'lecture']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47100000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,trust,1.0,0.75
shame,Someone told me I was chosen for the English lectures because I am good looking.,shame,"['someone', 'told', 'tell', 'me', 'i', 'i', 'was', 'be', 'chosen', 'choose', 'for', 'the', 'english', 'lectures', 'lecture', 'because', 'i', 'am', 'be', 'good', 'looking', 'look']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.547,0.0,0.0,1.0,0.21899999999999997,1.0,0.38299999999999995,1.0,0.617,trust,1.0,0.617
shame,Not doing well in the examn.,shame,"['not', 'doing', 'do', 'well', 'in', 'the', 'examn']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
fear,"Some boys talking about nicknames of the lecturers, and I was too afraid of them to stop them.",fear,"['some', 'boys', 'boy', 'talking', 'talk', 'about', 'nicknames', 'nickname', 'of', 'the', 'lecturers', 'lecturer', 'and', 'i', 'was', 'be', 'too', 'afraid', 'of', 'them', 'they', 'to', 'stop', 'them', 'they']",0.0,0.0,1.0,0.11699999999999999,1.0,0.8440000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fear,1.0,0.8440000000000001
joy,Found out my wife is pregnant.,joy,"['found', 'find', 'out', 'my', 'wife', 'is', 'be', 'pregnant']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.258,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.484,trust,1.0,0.484
joy,My boat running into another boat.,joy,"['my', 'boat', 'running', 'run', 'into', 'another', 'boat']",0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
anger,Punished by a leader.,anger,"['punished', 'punish', 'by', 'a', 'leader']",1.0,0.662,1.0,0.391,2.0,1.172,0.0,0.0,1.0,0.672,0.0,0.0,1.0,0.406,1.0,0.68,fear,2.0,1.172
sadness,My teacher is death.,sadness,"['my', 'teacher', 'is', 'be', 'death']",1.0,0.574,1.0,0.6559999999999999,1.0,0.843,0.0,0.0,1.0,0.915,1.0,0.578,1.0,0.39799999999999996,1.0,0.6409999999999999,sadness,1.0,0.915
disgust,Saw a mate bribing the leader.,disgust,"['saw', 'see', 'a', 'mate', 'bribing', 'bribe', 'the', 'leader']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.266,trust,2.0,1.266
shame,Insulted by a woman in public.,shame,"['insulted', 'insult', 'by', 'a', 'woman', 'in', 'public']",1.0,0.603,1.0,0.39299999999999996,0.0,0.0,0.0,0.0,1.0,0.484,1.0,0.539,1.0,0.375,0.0,0.0,anger,1.0,0.603
disgust,Fight with my mate after a quarrel.,disgust,"['fight', 'with', 'my', 'mate', 'after', 'a', 'quarrel']",2.0,1.448,0.0,0.0,1.0,0.7190000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.586,anger,2.0,1.448
joy,Receiving a nice present from my parents.,joy,"['receiving', 'receive', 'a', 'nice', 'present', 'from', 'my', 'parents', 'parent']",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.728,0.0,0.0,2.0,0.5780000000000001,2.0,1.157,1.0,0.45299999999999996,anticipation,2.0,1.157
anger,Finding out that I made a stupid mistake in the examn.,anger,"['finding', 'find', 'out', 'that', 'i', 'made', 'make', 'a', 'stupid', 'mistake', 'in', 'the', 'examn']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.312,0.0,0.0,0.0,0.0,0.0,0.0,sadness,1.0,0.312
anger,Finding out about some girls who have been nice to the class leader in order to go to the neuropsychology lectures English ones.,anger,"['finding', 'find', 'out', 'about', 'some', 'girls', 'girl', 'who', 'have', 'been', 'be', 'nice', 'to', 'the', 'class', 'leader', 'in', 'order', 'to', 'go', 'to', 'the', 'neuropsychology', 'lectures', 'lecture', 'english', 'ones', 'one']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,trust,1.0,0.68
shame,Finding out I am not chosen for the English lectures.,shame,"['finding', 'find', 'out', 'i', 'am', 'be', 'not', 'chosen', 'choose', 'for', 'the', 'english', 'lectures', 'lecture']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
sadness,Some students whose English is worse than mine can go to your lectures English lectures.,sadness,"['some', 'students', 'student', 'whose', 'english', 'is', 'be', 'worse', 'than', 'mine', 'can', 'go', 'to', 'your', 'you', 'lectures', 'lecture', 'english', 'lectures', 'lecture']",0.0,0.0,0.0,0.0,1.0,0.484,1.0,0.297,1.0,0.45299999999999996,0.0,0.0,0.0,0.0,0.0,0.0,fear,1.0,0.484
