Tweet,Affect Dimension,Intensity Score,sentiment,tweet_text,lemma_tweet_text
The #most wasteful day is a #day without #laughter,joy,0.521,joy,"['the', 'most', 'wasteful', 'day', 'is', 'a', 'day', 'without', 'laughter']","[""the'"", 'most', 'wasteful', 'day', 'be', 'a', 'day', 'without', 'laughter']"
When your rewatching glee and break down in tears all over again. 😭😢 ,joy,0.22899999999999998,joy,"['when', 'your', 'rewatching', 'glee', 'and', 'break', 'down', 'in', 'tears', 'all', 'over', 'again', 'loudly', 'crying', '_face', 'crying']","['when', ""your'"", 'rewatch', 'glee', 'and', 'break', 'dow', 'and', 'in', 'tear', 'all', ""'over"", 'again', 'loudly', 'crying', 'face', 'crying']"
Watch this amazing live.ly broadcast by @ittzdevin #lively #musically,joy,0.449,joy,"['watch', 'this', 'amazing', 'live.ly', 'broadcast', 'by', 'lively', 'musically']","['watch', 'this', 'amazing', 'live.ly', 'broadcast', 'by', 'lively', 'musically']"
4-2 Canada final tomorrow #WCH #Predictions #optimism #Canadian 🇨🇦,joy,0.42,joy,"['4', '2', 'canada', 'final', 'tomorrow', 'wch', 'predictions', 'optimism', 'canadian', 'canada']","['4', ""'"", '2', ""'"", 'canada', 'final', 'tomorrow', ""wch'"", 'prediction', 'optimism', 'canadian', 'canada']"
@morgannbroom yes ❤️❤️ &amp; cheering homecoming game!,joy,0.78,joy,"['yes', 'red_heart', '️', 'red_heart', '️', 'cheering', 'homecoming', 'game']","['yes', 'red_heart', 'be', 'red_heart', 'be', 'cheer', 'homecoming', 'game']"
Time to go hit up the library - I have a lovely PILE of book reservations to collect this morning... #glee #books #reading,joy,0.66,joy,"['time', 'to', 'go', 'hit', 'up', 'the', 'library', 'i', 'have', 'a', 'lovely', 'pile', 'of', 'book', 'reservations', 'to', 'collect', 'this', 'morning', 'glee', 'books', 'reading']","['time', ""to'"", ""go'"", 'hit', 'up', ""the'"", 'library', ""i'"", 'have', ""a'"", 'lovely', 'pile', 'of', 'book', 'reservation', ""to'"", 'collect', 'this', 'morning', 'glee', 'book', 'reading']"
@AlbertBreer @jetswhispers Be sure and switch it over to cable news - cheery,joy,0.625,joy,"['be', 'sure', 'and', 'switch', 'it', 'over', 'to', 'cable', 'news', 'cheery']","[""be'"", 'sure', 'and', 'switch', 'it', 'over', ""to'"", 'cable', 'news', 'cheery']"
A not very young man compiled info on a smiling baby then a mattress created new evil.,joy,0.312,joy,"['a', 'not', 'very', 'young', 'man', 'compiled', 'info', 'on', 'a', 'smiling', 'baby', 'then', 'a', 'mattress', 'created', 'new', 'evil']","['not', 'very', 'young', 'man', 'compile', 'info', 'on', ""a'"", 'smile', 'baby', 'then', ""a'"", 'mattress', 'create', 'new', 'evil']"
The joyful tambourines have ceased. The noise of the jubilant has stopped. The joyful lyre has ceased. -Isaiah 24:8,joy,0.20800000000000002,joy,"['the', 'joyful', 'tambourines', 'have', 'ceased', 'the', 'noise', 'of', 'the', 'jubilant', 'has', 'stopped', 'the', 'joyful', 'lyre', 'has', 'ceased', 'isaiah', '24:8']","[""the'"", 'joyful', 'tambourine', 'have', 'cease', ""the'"", 'noise', 'of', ""the'"", 'jubilant', 'have', 'stop', ""the'"", 'joyful', 'lyre', 'have', 'cease', 'isaiah', '24:8']"
Day 3 of #harvest16 - listening to the sound of the chopper working it's way closer to home at @mountaindairy makes me . #farm365,joy,0.41700000000000004,joy,"['day', '3', 'of', 'harvest', '16', 'listening', 'to', 'the', 'sound', 'of', 'the', 'chopper', 'working', 'it', 'is', 'way', 'closer', 'to', 'home', 'at', 'makes', 'me', 'farm365']","['day', '3', 'of', 'harvest', '16', 'listening', ""to'"", ""the'"", 'sound', 'of', ""the'"", 'chopper', 'work', 'it', 'be', 'way', 'closer', ""to'"", 'home', 'at', 'make', ""me'"", 'farm365']"
"@BeastFireTimdog Same with gaming. Sites leaned PS2 during its heyday, leaned 360 most of last gen. This gen started vitriolic mostly by...",joy,0.207,joy,"['same', 'with', 'gaming', 'sites', 'leaned', 'ps2', 'during', 'its', 'heyday', 'leaned', '360', 'most', 'of', 'last', 'gen', 'this', 'gen', 'started', 'vitriolic', 'mostly', 'by']","['same', 'with', 'game', 'site', 'lean', 'ps2', 'during', 'its', 'heyday', 'lean', '360', 'most', 'of', 'last', 'gen', 'this', 'gen', 'start', 'vitriolic', 'mostly', 'by']"
Want Darren to open the video so he can appreciate my hilarity,joy,0.45799999999999996,joy,"['want', 'darren', 'to', 'open', 'the', 'video', 'so', 'he', 'can', 'appreciate', 'my', 'hilarity']","['want', 'darren', ""to'"", 'open', ""the'"", 'video', ""so'"", 'he', 'can', 'appreciate', 'my', 'hilarity']"
Harking back to 2012 - DT's challenge to @POTUS...I will give...DT a hearty thank you...if he will release his tax returns....,joy,0.179,joy,"['harking', 'back', 'to', '2012', 'dt', 'is', 'challenge', 'to', 'will', 'give', 'dt', 'a', 'hearty', 'thank', 'you', 'if', 'he', 'will', 'release', 'his', 'tax', 'returns']","['hark', 'back', ""to'"", '2012', ""dt'"", 'be', 'challenge', ""to'"", 'will', 'give', 'dt', ""a'"", 'hearty', 'thank', 'you', 'if', 'he', 'will', 'release', 'he', 'tax', 'return']"
"Well, this is cheery. #MrRobot",joy,0.6459999999999999,joy,"['well', 'this', 'is', 'cheery', 'mr', 'robot']","['well', 'this', 'be', 'cheery', ""mr'"", 'robot']"
"Pinky is so funny n jovial, bt she got emotional n just brought me 2 tears. I felt so bad for her #Ishqbaaaz",joy,0.16,joy,"['pinky', 'is', 'so', 'funny', 'n', 'jovial', 'bt', 'she', 'got', 'emotional', 'n', 'just', 'brought', 'me', '2', 'tears', 'i', 'felt', 'so', 'bad', 'for', 'her', 'ishqbaaaz']","['pinky', 'be', ""so'"", 'funny', 'and', 'jovial', 'bt', ""she'"", 'get', 'emotional', 'and', 'just', 'bring', ""me'"", '2', 'tear', ""i'"", 'feel', ""so'"", 'bad', 'for', 'she', 'ishqbaaaz']"
The jovial laughter that Trump and his lackeys showed when Don King used the N word was a truly bizarre sight,joy,0.396,joy,"['the', 'jovial', 'laughter', 'that', 'trump', 'and', 'his', 'lackeys', 'showed', 'when', 'don', 'king', 'used', 'the', 'n', 'word', 'was', 'a', 'truly', 'bizarre', 'sight']","[""the'"", 'jovial', 'laughter', 'that', 'trump', 'and', 'he', 'lackey', 'show', 'when', 'don', 'king', 'use', ""the'"", 'and', 'word', 'be', 'a', 'truly', 'bizarre', 'sight']"
"On the bright side, my music theory teacher just pocket dabbed and said, 'I know what's hip.' And walked away 😂😭",joy,0.521,joy,"['on', 'the', 'bright', 'side', 'my', 'music', 'theory', 'teacher', 'just', 'pocket', 'dabbed', 'and', 'said', 'i', 'know', 'what', 'is', 'hip', 'and', 'walked', 'away', 'face_with_tears_of_joy', 'loudly_crying_face']","[""n'"", ""the'"", 'bright', 'side', 'my', 'music', 'theory', 'teacher', 'just', 'pocket', 'dab', 'and', 'say', 'i', 'know', 'what', 'be', 'hip', 'and', 'walk', 'away', 'face_with_tears_of_joy', 'loudly_crying_face']"
"This night is sparkling, don't you let it go! I'm wonderstruck, blushing all the way home..' #ValerieBot",joy,0.66,joy,"['this', 'night', 'is', 'sparkling', 'do', 'not', 'you', 'let', 'it', 'go', 'i', 'am', 'wonderstruck', 'blushing', 'all', 'the', 'way', 'home', 'valerie', 'bot']","['this', 'night', 'be', 'sparkle', ""do'"", 'not', 'you', 'let', 'it', 'go', 'i', 'be', 'wonderstruck', 'blushing', 'all', ""the'"", 'way', 'home', 'valerie', 'bot']"
"If you have the ability to make someone happy or to make someone #smile, do it! The world needs more of that right about now. #CreateLove ☺️",joy,0.66,joy,"['if', 'you', 'have', 'the', 'ability', 'to', 'make', 'someone', 'happy', 'or', 'to', 'make', 'someone', 'smile', 'do', 'it', 'the', 'world', 'needs', 'more', 'of', 'that', 'right', 'about', 'now', 'create', 'love', 'smiling', 'face']","['if', 'you', 'have', ""the'"", 'ability', ""to'"", 'make', 'someone', 'happy', 'or', ""to'"", 'make', 'someone', 'smile', ""do'"", 'it', ""the'"", 'world', 'need', 'more', 'of', 'that', 'right', 'about', 'now', 'create', 'love', 'smile', 'face']"
incredible that anthony weiner has been caught chasing a busty milkmaid across a park at double speed while jaunty music plays,joy,0.38,joy,"['incredible', 'that', 'anthony', 'weiner', 'has', 'been', 'caught', 'chasing', 'a', 'busty', 'milkmaid', 'across', 'a', 'park', 'at', 'double', 'speed', 'while', 'jaunty', 'music', 'plays']","['incredible', 'that', 'anthony', 'weiner', 'have', 'be', 'catch', 'chase', 'a', 'busty', 'milkmaid', 'across', 'a', 'park', 'at', 'double', 'speed', 'while', 'jaunty', 'music', 'play']"
sometimes im sad then remember Margaret Thatcher is dead and then i rejoice,joy,0.292,joy,"['sometimes', 'i', 'm', 'sad', 'then', 'remember', 'margaret', 'thatcher', 'is', 'dead', 'and', 'then', 'i', 'rejoice']","['sometimes', ""i'"", 'm', 'sad', 'then', 'remember', 'margaret', 'thatcher', 'be', 'dead', 'and', 'then', ""i'"", 'rejoice']"
@chencouture LMAO Is it that 'so slutty' hater girl? That video was hilarious. 😂,joy,0.7,joy,"['lmao', 'is', 'it', 'that', 'so', 'slutty', 'hater', 'girl', 'that', 'video', 'was', 'hilarious', 'face_with_tears_of_joy']","[""'lmao"", 'be', 'it', 'that', ""so'"", 'slutty', 'hater', 'girl', 'that', 'video', ""was'"", 'hilarious', 'face_with_tears_of_joy']"
Watch this amazing live.ly broadcast by @its.finfin #lively #musically,joy,0.542,joy,"['watch', 'this', 'amazing', 'live.ly', 'broadcast', 'by', 'lively', 'musically']","['watch', 'this', 'amazing', 'live.ly', 'broadcast', 'by', 'lively', 'musically']"
"If I were assured of your eventual destruction I would, in the interests of the public, cheerfully accept my own.' Sherlock Holmes",joy,0.3,joy,"['if', 'i', 'were', 'assured', 'of', 'your', 'eventual', 'destruction', 'i', 'would', 'in', 'the', 'interests', 'of', 'the', 'public', 'cheerfully', 'accept', 'my', 'own', 'sherlock', 'holmes']","['if', ""i'"", 'be', 'assure', 'of', ""your'"", 'eventual', 'destruction', ""i'"", 'would', 'in', ""the'"", 'interest', 'of', ""the'"", 'public', 'cheerfully', 'accept', 'my', 'own', 'sherlock', 'holm']"
Impractical Jokers...practically genius!!!  @BQQuinn #laughter #good4thesoul #ImpracticalJokers #bingewatching,joy,0.708,joy,"['impractical', 'jokers', 'practically', 'genius', 'laughter', 'good', '4', 'thesoul', 'impractical', 'jokers', 'bingewatching']","[""'impractical"", 'joker', 'practically', 'genius', 'laughter', 'good', '4', 'thesoul', 'impractical', 'joker', 'bingewatching']"
"@jmomahony thank you for your support, but it was not an attempt at levity.",joy,0.182,joy,"['thank', 'you', 'for', 'your', 'support', 'but', 'it', 'was', 'not', 'an', 'attempt', 'at', 'levity']","['thank', 'you', 'for', 'you', 'support', 'but', 'it', 'be', 'not', 'a', 'attempt', 'at', 'levity']"
Tutoring gives me such an exhilarating feeling. I love helping people 😌,joy,0.8959999999999999,joy,"['tutoring', 'gives', 'me', 'such', 'an', 'exhilarating', 'feeling', 'i', 'love', 'helping', 'people', 'relieved', 'face']","['tutoring', 'give', ""me'"", 'such', 'a', 'exhilarating', 'feeling', ""i'"", 'love', 'help', 'people', 'relieved', 'face']"
"Luke 1:14\nHe will be a joy and delight to you, and many will rejoice because of his birth",joy,0.625,joy,"['luke', '1:14', '\\n', 'he', 'will', 'be', 'a', 'joy', 'and', 'delight', 'to', 'you', 'and', 'many', 'will', 'rejoice', 'because', 'of', 'his', 'birth']","['luke', '1:14', 'and', 'he', 'will', ""be'"", 'a', 'joy', 'and', 'delight', ""to'"", 'you', 'and', 'many', 'will', 'rejoice', 'because', 'of', 'he', 'birth']"
"@Nekudere oh ok, yeah I felt dumb like I think I would have known if it was animated at least lmao",joy,0.479,joy,"['oh', 'ok', 'yeah', 'i', 'felt', 'dumb', 'like', 'i', 'think', 'i', 'would', 'have', 'known', 'if', 'it', 'was', 'animated', 'at', 'least', 'lmao']","[""'oh'"", 'ok', 'yeah', ""i'"", 'feel', 'dumb', 'like', ""i'"", 'think', ""i'"", 'would', 'have', 'know', 'if', 'it', 'be', 'animated', 'at', 'least', 'lmao']"
felt a bit shit getting a very high blood sugar then i remembered it's my first one above 15 this week which is incredible for me! #happy,joy,0.604,joy,"['felt', 'a', 'bit', 'shit', 'getting', 'a', 'very', 'high', 'blood', 'sugar', 'then', 'i', 'remembered', 'it', 'is', 'my', 'first', 'one', 'above', '15', 'this', 'week', 'which', 'is', 'incredible', 'for', 'me', 'happy']","['feel', ""a'"", 'bit', 'shit', 'get', ""a'"", 'very', 'high', 'blood', 'sugar', 'then', ""i'"", 'remember', 'it', 'be', 'my', 'first', 'one', 'above', '15', 'this', 'week', 'which', 'be', 'incredible', 'for', 'i', 'happy']"
@GNRailUK There's gonna be street parties when you lot leave. Spontaneous rejoicing. Clowns.,joy,0.36,joy,"['there', 'is', 'gon', 'na', 'be', 'street', 'parties', 'when', 'you', 'lot', 'leave', 'spontaneous', 'rejoicing', 'clowns']","['there', 'be', 'go', ""na'"", ""be'"", 'street', 'party', 'when', 'you', 'lot', 'leave', 'spontaneous', 'rejoicing', 'clown']"
"You know, you're pro-actively playful. You want to press your boobs into my face, Tatenashi. I'm not saying no, though. =3",joy,0.396,joy,"['you', 'know', 'you', 'are', 'pro-actively', 'playful', 'you', 'want', 'to', 'press', 'your', 'boobs', 'into', 'my', 'face', 'tatenashi', 'i', 'am', 'not', 'saying', 'no', 'though', '3']","['you', 'know', 'you', 'be', 'pro-actively', 'playful', 'you', 'want', ""to'"", 'press', 'you', 'boob', 'into', 'my', 'face', 'tatenashi', 'i', 'be', 'not', 'say', ""no'"", 'though', '3']"
Taguchi engineering fashionable hale and hearty little game optimization: MqnAOcU,joy,0.462,joy,"['taguchi', 'engineering', 'fashionable', 'hale', 'and', 'hearty', 'little', 'game', 'optimization', 'mqnaocu']","[""taguchi'"", 'engineering', 'fashionable', 'hale', 'and', 'hearty', 'little', 'game', 'optimization', 'mqnaocu']"
@FOXTV did you use the warblers set from glee on the @BONESonFOX episode about the acapella college kids?,joy,0.32,joy,"['did', 'you', 'use', 'the', 'warblers', 'set', 'from', 'glee', 'on', 'the', 'episode', 'about', 'the', 'acapella', 'college', 'kids']","['do', 'you', 'use', ""the'"", 'warbler', 'set', 'from', 'glee', 'on', ""the'"", 'episode', 'about', ""the'"", 'acapella', 'college', 'kid']"
Possible magazines over against put with versus thy joviality conjunction shower quotient sufficiently: BQAvtja,joy,0.44,joy,"['possible', 'magazines', 'over', 'against', 'put', 'with', 'versus', 'thy', 'joviality', 'conjunction', 'shower', 'quotient', 'sufficiently', 'bqavtja']","['possible', 'magazine', 'over', 'against', 'put', 'with', 'versus', 'thy', 'joviality', 'conjunction', 'shower', 'quotient', 'sufficiently', 'bqavtja']"
@mark_slifer actually maybe we were supposed to die and my donation saved our lives?? #optimism,joy,0.292,joy,"['actually', 'maybe', 'we', 'were', 'supposed', 'to', 'die', 'and', 'my', 'donation', 'saved', 'our', 'lives', 'optimism']","['actually', 'maybe', ""we'"", 'be', 'suppose', ""to'"", 'die', 'and', 'my', 'donation', 'save', ""our'"", 'life', 'optimism']"
Every single problem we ever face can be solved with a nice blend patience and optimism,joy,0.521,joy,"['every', 'single', 'problem', 'we', 'ever', 'face', 'can', 'be', 'solved', 'with', 'a', 'nice', 'blend', 'patience', 'and', 'optimism']","['every', 'single', 'problem', ""we'"", 'ever', 'face', 'can', ""be'"", 'solve', 'with', ""a'"", 'nice', 'blend', 'patience', 'and', 'optimism']"
Every Wednesday I like to visit the inmates at Arkham. Deliver a fruit basket. And a cheery bouquet of enhanced interrogation.,joy,0.45799999999999996,joy,"['every', 'wednesday', 'i', 'like', 'to', 'visit', 'the', 'inmates', 'at', 'arkham', 'deliver', 'a', 'fruit', 'basket', 'and', 'a', 'cheery', 'bouquet', 'of', 'enhanced', 'interrogation']","['every', 'wednesday', ""i'"", 'like', ""to'"", 'visit', ""the'"", 'inmate', 'at', 'arkham', 'deliver', 'a', 'fruit', 'basket', 'and', 'a', 'cheery', 'bouquet', 'of', 'enhance', 'interrogation']"
@Bookselenaxxx @Hustler @Bookselenaxxx @Hustler \n👅💦👅💦👅💦👅💦👅💦👅that hot pussy unappetizing that delight,joy,0.375,joy,"['\\n', 'tongue', 'sweat', 'droplets', 'tongue', 'sweat', 'droplets', 'tongue', 'sweat', 'droplets', 'tongue', 'sweat', 'droplets', 'tongue', 'sweat', 'droplets', 'tongue', 'that', 'hot', 'pussy', 'unappetizing', 'that', 'delight']","[""'\\\\n'"", 'tongue', 'sweat', 'droplet', 'tongue', 'sweat', 'droplet', 'tongue', 'sweat', 'droplet', 'tongue', 'sweat', 'droplet', 'tongue', 'sweat', 'droplet', 'tongue', 'that', 'hot', 'pussy', 'unappetizing', 'that', 'delight']"
the Lord turn his face toward you and give you peace. Numbers 6:26 #truth #trust #promise #calm #justice #great #mighty #protected ,joy,0.354,joy,"['the', 'lord', 'turn', 'his', 'face', 'toward', 'you', 'and', 'give', 'you', 'peace', 'numbers', '6:26', 'truth', 'trust', 'promise', 'calm', 'justice', 'great', 'mighty', 'protected']","[""the'"", 'lord', 'turn', 'he', 'face', 'toward', 'you', 'and', 'give', 'you', 'peace', 'number', '6:26', 'truth', 'trust', 'promise', 'calm', 'justice', 'great', 'mighty', 'protect']"
Loving  #Pitch so far !! 🤗🤗🤗 @PITCHonFOX @Global_TV  #chills #smiling,joy,0.8540000000000001,joy,"['loving', 'pitch', 'so', 'far', 'hugging', 'face', 'hugging', '_face', 'hugging', 'face', 'chills', 'smiling']","['loving', 'pitch', ""so'"", 'far', 'hugging', 'face', 'hugging', 'face', 'hugging', 'face', 'chill', 'smile']"
@mrfisher81 Just my attempt at levity 😉,joy,0.479,joy,"['just', 'my', 'attempt', 'at', 'levity', 'winking', 'face']","['just', 'my', 'attempt', 'at', 'levity', 'winking', 'face']"
"@AdsByFlaherty And you're cheerfully defending a group of unchecked, armed thugs who've shown a history of racism, violence, and lies.",joy,0.10400000000000001,joy,"['and', 'you', 'are', 'cheerfully', 'defending', 'a', 'group', 'of', 'unchecked', 'armed', 'thugs', 'who', 'have', 'shown', 'a', 'history', 'of', 'racism', 'violence', 'and', 'lies']","['and', 'you', 'be', 'cheerfully', 'defend', 'a', 'group', 'of', 'unchecked', 'armed', 'thug', ""who'"", 'have', 'show', 'a', 'history', 'of', 'racism', 'violence', 'and', 'lie']"
"@shawnstockman This would be hilarious, if it weren't so frighteningly on point. It's gone from a few bad apples to a national disgrace.",joy,0.125,joy,"['this', 'would', 'be', 'hilarious', 'if', 'it', 'were', 'not', 'so', 'frighteningly', 'on', 'point', 'it', 'is', 'gone', 'from', 'a', 'few', 'bad', 'apples', 'to', 'a', 'national', 'disgrace']","['this', 'would', ""be'"", 'hilarious', 'if', 'it', 'be', 'not', ""so'"", 'frighteningly', 'on', 'point', 'it', 'be', 'go', 'from', 'a', 'few', 'bad', 'apple', ""to'"", 'a', 'national', 'disgrace']"
*gets crushes on fictional and animated characters instead if real people*,joy,0.3,joy,"['gets', 'crushes', 'on', 'fictional', 'and', 'animated', 'characters', 'instead', 'if', 'real', 'people']","[""'get"", 'crush', 'on', 'fictional', 'and', 'animated', 'character', 'instead', 'if', 'real', 'people']"
